Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-09-15,04:00,J3 League  ,Osaka FC,Tochigi City,6.199999999999996,5.390000000000004,0.4685287901306885,-0.3096924798726658,-0.5232107991943925,0.6490553148080267,1.3986118584698468,2.55,3.2,2.45,0.2135183193217266,0.7495565436618201,Home,Away,1.0,0/0.5,0.8,1.0,0.0
2025-09-15,05:00,J3 League  ,FC Ryukyu,Zweigen Kanazawa FC,21.84,-1.3500000000000014,0.3406100709201861,1.3311335899003716,-0.4122281156236486,-0.444820408756683,0.3848251203683878,3.6,3.3,1.85,1.7433617055240205,0.8296455291250708,Home,Away,0.75,0,1.05,1.0,0.0
2025-09-15,06:00,J1 League  ,FC Tokyo,Tokyo Verdy,-9.319999999999997,-2.1599999999999984,0.4527076406448744,0.6732220547605801,0.6191449599979394,1.1364950164896446,0.9063548022278874,2.3,3.0,3.4,0.0540770947626406,0.2301402142617571,Home,Home,0.98,0/0.5,0.83,1.0,0.0
2025-09-15,06:00,J2 League  ,Roasso Kumamoto,Tokushima Vortis,-13.609999999999996,-6.409999999999998,0.4390066474924047,0.43357101277847,0.6758124110211731,0.1073311181014063,0.4116428912869712,2.75,3.2,2.5,0.242241398242703,0.3043117731855649,Away,Away,1.0,0,0.8,2.0,1.0
2025-09-15,10:00,Argentina Cup  ,Racing Club,River Plate,15.710000000000004,7.070000000000004,0.3138390605879894,1.4872455618766656,-1.2502641484396355,0.7191158160143886,-0.7590673531265533,3.25,3.25,2.15,2.737509710316301,1.4781831691409415,Home,Home,,,,,
2025-09-15,10:30,Latvian Higher League  ,BFC Daugavpils,Grobina,6.190000000000005,35.59,0.3022302229370746,1.4506458476359418,0.6249095795448887,1.6398188946062728,-0.2979740362468089,1.75,3.6,4.1,0.8257362680910532,1.9377929308530817,Home,Home,0.93,0.5,0.88,3.0,2.0
2025-09-15,12:45,Iceland Premier Division  ,Akranes,Afturelding,-20.0,7.0,0.2454563774526073,,,,,2.25,3.9,2.7,,,Even,Even,0.9,0,0.9,3.0,1.0
2025-09-15,13:00,Sweden Superettan  ,Orgryte,Umea FC,6.399999999999999,20.599999999999994,0.5903863705071245,0.4670785040021971,-2.0987703476473376,1.973661210734968,-0.9495235166148556,1.29,5.25,8.5,2.565848851649535,2.923184727349823,Home,Home,0.93,1.5/2,0.88,3.0,1.0
2025-09-15,13:00,Swedish Allsvenskan  ,AIK Solna,Brommapojkarna,-24.329999999999995,22.35,0.4047671748189969,0.756092764329527,2.044777858483129,2.0419978658140723,1.112145641847444,1.7,3.75,4.75,1.288685094153602,0.9298522239666284,Away,Home,0.93,0.5/1,0.88,2.0,1.0
2025-09-15,13:10,Swedish Allsvenskan  ,Hacken,IFK Goteborg,-33.56999999999999,-24.469999999999995,0.5927573031401745,-0.895090112124703,0.0838527499097021,0.3755919757427007,0.5534435610640146,2.2,3.75,2.9,0.9789428620344052,0.1778515853213139,Away,Away,1.03,0/0.5,0.78,1.0,2.0
2025-09-15,14:00,Iceland Premier Division  ,Breidablik,IBV Vestmannaeyjar,-3.0,-14.0,0.2248585291842029,,,,,1.62,4.2,4.33,,,Even,Even,0.8,0.5/1,1.0,1.0,1.0
2025-09-15,14:30,Argentine Division 2  ,Agropecuario de Carlos Casares,Gimnasia Mendoza,-2.619999999999999,21.520000000000003,0.8113289249547806,-0.0172054819873816,-0.1536810479731513,1.7796338352230892,0.5838771352153692,2.88,3.0,2.63,0.1364755659857696,1.19575670000772,Home,Home,0.83,0/-0.5,0.98,2.0,0.0
2025-09-15,17:00,Colombia Primera B  ,Deportes Quindio,Leones,-13.19,16.87,0.3404376656132278,0.6715387095316321,-0.3424148530855797,1.2963370731065684,-1.3975070057950414,1.57,3.8,5.75,1.0139535626172118,2.69384407890161,Home,Home,0.9,1.5,0.9,2.0,0.0
2025-09-15,18:00,Brazil Serie B  ,Ferroviaria SP,Gremio Novorizontin,11.69,-5.8800000000000034,0.3571711922982302,0.8876107215673287,-1.257051059479842,-0.47161060613454,0.347058491078568,2.88,2.8,2.88,2.14466178104717,0.8186690972131081,Home,Away,1.03,0/0.5,0.78,1.0,2.0
2025-09-15,19:00,Chile Primera B  ,CD Copiapo S.A.,CSD Antofagasta,40.66,23.800000000000008,0.811512433821018,1.95835037814644,-1.0490856732166014,1.2958172568665547,-0.8022387838542892,1.65,3.9,4.33,3.007436051363041,2.098056040720844,Home,Home,1.0,0.5/1,0.8,1.0,1.0
2025-09-15,19:00,Brazil Serie A  ,Bahia,Cruzeiro,-3.0,14.0,0.3542078247747405,0.8192643134504738,0.5964827452493507,1.391448267526215,0.6109841737705933,2.45,3.1,3.1,0.222781568201123,0.7804640937556216,Home,Home,0.8,0/0.5,1.05,1.0,2.0
2025-09-15,19:05,Colombia Primera B  ,Barranquilla FC,Cucuta,-14.15,-17.869999999999997,0.6204441226356667,-0.4443281101470236,0.7788582391758492,-1.5745523978035658,0.0022367051314549,5.0,3.4,1.67,1.223186349322873,1.5767891029350207,Away,Away,0.8,-0.5,1.0,1.0,2.0
