Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2716659,2025-10-03,01:00,K League 1  ,Jeju SK FC,Jeonbuk Hyundai Motors,4.2,3.7,1.83,0.93,-0.5,0.88,2.0,2.5/3,1.8,A,15.0,15.0,-0.0666666666666666,7.309999999999996,0.2,12.0,-0.1333333333333333,8.669999999999996,0.2480922525974644,0.4,40.0,0.2480922525974644,-4.690000000000004,-31.330000000000005,0.4961845051949288,1.3167352079685384,1.7521208990124804,0.7510591744262197,2.089101904502386,0.5656760335423187,0.3369810054899058,Home,Away,1.0,1.0
2719971,2025-10-03,01:00,K League 2  ,Seongnam FC,Seoul E-Land FC,2.37,3.5,2.8,0.85,0,0.95,1.78,2/2.5,2.03,H,15.0,16.0,0.0,21.309999999999995,0.375,13.75,-0.2,19.3,0.2679886791947528,0.3125,9.399999999999997,0.386406470979348,7.559999999999995,9.900000000000004,0.6543951501741008,2.177366645584339,0.9143154708827492,-0.2954008060299657,-0.333490890049375,2.472767451614305,1.2478063609321244,Home,Home,0.0,2.0
2701897,2025-10-03,06:00,J1 League  ,Shonan Bellmare,Tokyo Verdy,3.1,3.1,2.4,1.03,0,0.78,1.8,2,2.0,A,15.0,16.0,-0.2666666666666666,3.9899999999999967,-0.5625,10.6,-0.4666666666666667,-2.6700000000000035,0.3259026690286935,-0.8125,7.509999999999998,0.1517610069469123,-6.610000000000003,-10.18,0.4776636759756058,0.0954933338078569,-1.1160418574057256,0.6790040441097472,1.1083816981985923,0.5835107103018903,2.224423555604318,Away,Away,0.0,1.0
2732571,2025-10-03,11:00,Latvian Higher League  ,Riga FC,FK Liepaja,1.25,5.25,8.5,0.73,1,1.08,2.03,2.5/3,1.78,D,15.0,14.0,1.0,-11.330000000000004,0.2142857142857142,5.029999999999999,1.0,-11.330000000000004,0.1089727610318281,0.2857142857142857,12.13,0.4236888781333764,-16.360000000000003,-23.460000000000004,0.5326616391652045,-1.7017199375152137,-1.5491657533421053,-0.2428847943780228,0.3081272077649306,1.4588351431371909,1.857292961107036,Away,Away,3.0,0.0
2866569,2025-10-03,11:00,Finland Veikkausliga  ,Jaro,FC Haka,2.63,3.75,2.3,1.0,0,0.8,1.95,3,1.85,D,13.0,13.0,-0.2307692307692307,12.319999999999997,-0.6153846153846154,-17.67,-0.3846153846153846,-6.890000000000001,0.4236888781333764,-0.6153846153846154,-2.31,0.2914343243183204,29.99,-4.58,0.7151232024516968,1.4127272172291483,-0.6572120886477919,-0.5059628720920158,0.7005213053684669,1.918690089321164,1.3577333940162588,Home,Away,2.0,1.0
2792635,2025-10-03,12:00,Poland Liga 1  ,Stal Mielec,Chrobry Glogow,2.1,3.7,2.87,0.9,0/0.5,0.9,1.95,2.5/3,1.85,A,6.0,4.0,0.1666666666666666,-13.31,-1.0,60.0,0.1666666666666666,-6.700000000000006,0.3755282641185388,-1.0,35.0,0.1500357088201714,-73.31,-41.7,0.5255639729387102,-1.4889272758739909,-0.5636971749547187,1.9539338660911356,1.445571113914385,3.4428611419651265,2.009268288869104,Away,Away,1.0,2.0
2866539,2025-10-03,12:00,Finland Veikkausliga  ,HJK Helsinki,Gnistan Helsinki,1.33,5.5,6.5,1.0,1.5/2,0.8,1.93,3.5/4,1.88,H,12.0,12.0,0.75,15.01,-0.5,6.669999999999996,0.9166666666666666,18.3,0.5519636426153274,-0.3333333333333333,10.0,0.3906175873976139,8.340000000000003,8.299999999999997,0.9425812300129413,1.141870854400358,1.426885498987137,0.0943407333430592,-0.8796865961720651,1.0475301210572987,2.306572095159202,Home,Home,2.0,3.0
2815798,2025-10-03,13:00,Turkey 1. Lig  ,Corum Belediyespor,Manisa BB Spor,1.3,5.0,7.5,0.9,1,0.9,1.95,2.5/3,1.85,D,4.0,4.0,0.75,10.0,-0.75,10.0,0.5,10.0,0.0455860626446362,-1.0,10.0,0.1500357088201714,0.0,0.0,0.1956217714648075,0.6392603335541865,0.5883309045420287,-0.5752702505559909,-0.350871387534361,1.2145305841101774,0.9392022920763898,Home,Home,3.0,1.0
2790279,2025-10-03,14:00,Holland Eerste Divisie  ,SC Cambuur,Emmen,1.42,5.0,5.5,0.85,1,0.95,1.83,3,1.98,D,4.0,4.0,1.0,35.0,0.0,-7.5,1.0,10.0,0.3006360524426366,0.0,-15.0,0.1500357088201714,42.5,25.0,0.4506717612628079,0.6626480245000959,-0.5600004530817639,-0.4423354163347601,-0.4974700004996596,1.104983440834856,0.0625304525821042,Home,Away,3.0,2.0
2790281,2025-10-03,14:00,Holland Eerste Divisie  ,Dordrecht,VVV Venlo,1.91,4.2,3.1,0.98,0.5/1,0.83,1.78,3,2.03,D,4.0,4.0,0.5,-15.0,-0.5,-32.5,0.5,-7.5,0.0,-0.5,-7.5,0.5100999795960008,17.5,0.0,0.5100999795960008,-0.8884773566686166,-0.5600004530817639,-1.9806195044713075,-1.4144154596910743,1.0921421478026907,0.8544150066093104,Home,Home,2.0,0.0
