Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2873231,2025-09-25,12:00,Norway NM Cupen  ,Odd Grenland,Bodo Glimt,11.0,5.0,1.22,0.95,-1.5/2,0.85,2.0,3/3.5,1.8,D,11.0,11.0,0.6363636363636364,-19.070000000000004,0.9090909090909092,41.8,0.8181818181818182,-0.8700000000000009,0.188775429471914,1.0,1.8200000000000005,0.2800877556899882,-60.870000000000005,-2.6900000000000013,0.4688631851619022,-0.6560809173234423,0.1377136009024742,1.7251518956811522,-0.6516733332867981,2.3812328130045946,0.7893869341892723,Away,Home,1.0,3.0
2703389,2025-09-25,13:00,Sweden Superettan  ,Ostersunds FK,Utsiktens BK,1.75,3.6,4.0,0.8,0.5,1.0,1.9,2.5/3,1.9,D,11.0,11.0,0.0909090909090909,13.65,-0.8181818181818182,26.329999999999995,0.3636363636363636,13.65,0.4901568467207234,-0.8181818181818182,8.190000000000001,0.3967732199795652,-12.679999999999994,5.459999999999999,0.8869300667002886,1.0826911063300926,0.6646606196255187,2.972620167044711,0.6247311014793444,1.8899290607146184,0.0399295181461742,Away,Home,2.0,1.0
2703390,2025-09-25,13:00,Sweden Superettan  ,Sandvikens IF,Helsingborg,2.3,3.3,2.87,1.03,0/0.5,0.78,1.83,2.5,1.98,A,11.0,11.0,0.5454545454545454,8.190000000000001,-0.4545454545454545,3.6499999999999977,0.4545454545454545,8.190000000000001,0.188775429471914,-0.5454545454545454,17.229999999999993,0.2127095754398804,4.540000000000004,-9.039999999999992,0.4014850049117944,1.2332652353377032,0.7695918112082393,0.8584227718793478,0.9625832463028016,0.3748424634583553,0.1929914350945624,Home,Away,0.0,1.0
2703391,2025-09-25,13:00,Sweden Superettan  ,Trelleborgs FF,Orgryte,3.4,3.7,1.9,0.78,-0.5,1.03,1.9,3,1.9,A,11.0,11.0,0.3636363636363636,-7.240000000000002,0.0,4.549999999999999,0.5454545454545454,-12.700000000000005,0.0974588057392146,-0.1818181818181818,32.7,0.3126695474501863,-11.79,-45.400000000000006,0.4101283531894009,-1.034183209694741,-1.3640090843070762,0.7708509744158559,0.2306290599287541,1.805034184110597,1.5946381442358304,Away,Away,0.0,2.0
2703392,2025-09-25,13:00,Sweden Superettan  ,Umea FC,Vasteras SK FK,5.25,4.33,1.48,0.93,-1,0.88,1.98,3,1.83,D,11.0,11.0,-0.5454545454545454,-7.240000000000002,0.2727272727272727,8.190000000000001,-0.8181818181818182,-9.970000000000002,0.0974588057392146,0.6363636363636364,5.5,0.3967732199795652,-15.430000000000003,-15.470000000000002,0.4942320257187798,0.6074930579576789,-0.5685875123214964,-0.194706844235564,-0.0419937291689399,0.802199902193243,0.5265937831525564,Home,Away,1.0,2.0
2873191,2025-09-25,15:00,Bolivia Primera Division  ,San Antonio Bulo Bulo,The Strongest,2.15,3.25,3.25,0.9,0/-0.5,0.9,1.8,3,2.0,D,10.0,11.0,0.5,3.0,0.1818181818181818,-9.970000000000002,0.5,3.0,0.2365895936154873,0.1818181818181818,-0.8700000000000009,0.188775429471914,12.970000000000002,3.870000000000001,0.4253650230874013,0.6198456015257735,0.6771875076852806,-0.2411800094257688,-0.1386242014445597,0.8610256109515424,0.8158117091298404,Home,Home,3.0,4.0
2873141,2025-09-25,16:00,Peru Primera Division  ,Ayacucho Futbol Club,Juan Pablo II College,1.83,3.5,4.2,1.0,0.5,0.8,1.8,2,2.0,D,13.0,13.0,-0.3076923076923077,3.0799999999999974,-1.0,-6.890000000000001,-0.1538461538461538,-22.290000000000003,0.1932574619052465,-1.0,8.470000000000002,0.2320575430148813,9.97,-30.760000000000005,0.4253150049201278,0.543099038501536,-0.9247091851431704,-1.4629988646469518,-0.8961993078147612,2.006097903148488,0.0285098773284091,Home,Away,2.0,1.0
2858433,2025-09-25,16:30,Ecuador Campeonato Serie B  ,Gualaceo SC,San Antonio(ECU),1.6,3.75,4.75,0.9,0.5,0.9,1.95,2/2.5,1.85,D,8.0,9.0,0.75,-15.0,-0.5555555555555556,36.690000000000005,0.75,35.0,0.2504542304090258,-1.0,26.700000000000003,0.0632237623122272,-51.690000000000005,8.299999999999997,0.313677992721253,-1.7258965139096636,1.1392932576126449,2.3789593125322424,2.274326736198763,4.104855826441906,1.1350334785861185,Away,Away,2.0,2.0
2873192,2025-09-25,17:30,Bolivia Primera Division  ,Academia del Balompie Boliviano,Universitario De Vinto,1.73,3.5,5.0,0.93,0.5/1,0.88,1.88,2.5/3,1.93,A,12.0,10.0,0.5833333333333334,-20.81,-0.8,10.0,0.6666666666666666,-20.81,0.0566809479806933,-0.9,20.0,0.1681775812035096,-30.81,-40.81,0.2248585291842029,-1.0491463706862747,-0.6491024177306045,1.2912038668570585,2.5691880118349872,2.3403502375433334,3.218290429565592,Away,Away,2.0,0.0
2745105,2025-09-25,18:00,Brazil Serie B  ,Coritiba PR,Criciuma,2.05,3.0,4.1,0.88,0.5,0.93,1.9,2,1.9,D,13.0,13.0,0.9230769230769232,0.8099999999999983,-0.6153846153846154,30.74,1.0,13.799999999999994,0.1932574619052465,-0.8461538461538461,29.200000000000003,0.1077892874862118,-29.93,-15.40000000000001,0.3010467493914583,1.6345048371916562,1.893937602416352,1.4203452882706056,1.5945648325213595,0.2141595489210506,0.2993727698949924,Home,Home,0.0,2.0
