Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2702676,2025-10-11,01:00,J3 League  ,Giravanz Kitakyushu,Kagoshima United,3.2,3.4,1.95,0.78,-0.5,1.03,2.0,2.5,1.8,A,15.0,14.0,0.2,-8.0,0.3571428571428571,-4.98,0.3333333333333333,3.9899999999999967,0.0817937909246571,0.5714285714285714,-4.299999999999997,0.2679886791947528,-3.02,8.289999999999994,0.3497824701194099,-0.926968671364182,-0.3178857351668609,-0.3920405058260047,-0.3827054179131248,0.5349281655381773,0.0648196827462638,Away,Home,1.0,1.0
2702682,2025-10-11,01:00,J3 League  ,Tochigi City,Nara Club,1.5,3.9,5.0,0.83,1,0.98,1.85,2.5/3,1.95,D,15.0,14.0,0.8,-4.690000000000003,-0.6428571428571429,-0.0099999999999984,1.0,20.0,0.3259026690286935,-0.7857142857142857,17.099999999999998,0.117211879101091,-4.680000000000005,2.900000000000002,0.4431145481297845,-0.2507751637271914,1.0256021840494471,-0.2048611679041401,1.124168402130773,0.0459139958230512,0.0985662180813258,Away,Away,3.0,0.0
2719985,2025-10-11,01:00,K League 2  ,Gimpo FC,Seoul E-Land FC,2.55,3.2,2.55,0.98,0,0.83,1.88,2/2.5,1.93,A,17.0,17.0,0.4117647058823529,8.250000000000004,0.3529411764705882,12.380000000000004,0.2941176470588235,4.700000000000003,0.261648011960881,0.2941176470588235,12.380000000000004,0.3600507438551554,-4.130000000000001,-7.6800000000000015,0.6216987558160364,-0.5449859885271305,-0.2504280757940548,-0.2575225822158171,-0.3521689969800491,0.2874634063113134,0.1017409211859942,Away,Home,0.0,1.0
2719986,2025-10-11,03:30,K League 2  ,Hwaseong FC,Chungbuk Cheongju,2.0,3.2,3.6,0.88,0/0.5,0.93,1.85,2/2.5,1.95,A,16.0,16.0,-0.4375,-3.160000000000001,-0.625,5.0,-0.4375,11.86,0.0659147877358676,-0.75,15.64,0.4171312515121298,-8.16,-3.780000000000001,0.4830460392479974,-0.9158315512083254,0.4362457581548989,0.2452348929520449,0.0060495986333618,1.1610664441603702,0.4301961595215371,Away,Home,1.0,0.0
2744091,2025-10-11,07:00,Chinese Football Association Jia League  ,Dalian Kun City,Shanghai Jiading Huilong,1.6,3.6,4.75,0.78,0.5/1,1.03,2.0,2.5,1.8,A,12.0,12.0,0.5833333333333334,-9.99,-0.9166666666666666,29.190000000000005,0.5833333333333334,17.5,0.2800877556899882,-0.9166666666666666,-6.700000000000006,0.1681775812035096,-39.18000000000001,24.200000000000006,0.4482653368934978,-1.131474068041609,0.2653642008241349,0.8382099397615381,-0.6218610474461896,1.9696840078031472,0.8872252482703246,Away,Home,1.0,2.0
2828640,2025-10-11,07:00,Germany Regionalliga  ,Hannover 96 Am,St Pauli II,1.44,4.5,5.0,1.0,1/1.5,0.8,2.0,3.5,1.8,D,3.0,3.0,1.0,-6.700000000000006,-0.6666666666666666,-6.700000000000006,1.0,3.3299999999999965,0.0614903152761605,-0.6666666666666666,-40.0,0.0614903152761605,0.0,43.33,0.122980630552321,-0.5031643221081594,-0.2499329423953492,-0.7564938560844983,-1.7788470710182351,0.2533295339763388,1.5289141286228858,Home,Home,1.0,3.0
2744092,2025-10-11,07:30,Chinese Football Association Jia League  ,Chongqing Tonglianglong,Foshan Nanshi,1.22,5.25,11.0,0.8,2,1.0,2.0,3,1.8,A,12.0,12.0,0.9166666666666666,-12.510000000000003,-1.0,18.3,0.9166666666666666,-15.0,0.1516622361413138,-1.0,4.19,0.1932574619052465,-30.81,-19.19,0.3449196980465603,0.0041727238392343,-0.3682462635971725,1.529094677020054,-0.3044958326152806,1.5249219531808196,0.0637504309818918,Away,Away,2.0,0.0
2744093,2025-10-11,07:30,Chinese Football Association Jia League  ,Guangdong GZ-Power,Nanjing City,1.4,4.0,6.5,0.83,1.5,0.98,1.83,3,1.98,A,12.0,12.0,0.8333333333333334,-23.3,-0.4166666666666667,23.309999999999995,0.9166666666666666,1.6999999999999993,0.1381178398973613,-0.5833333333333334,12.489999999999997,0.1381178398973613,-46.61,-10.789999999999996,0.2762356797947226,-1.584371823259069,0.2667753599876566,0.1519387900640135,0.336603129785619,1.7363106133230823,0.0698277697979623,Away,Away,4.0,1.0
2744094,2025-10-11,07:30,Chinese Football Association Jia League  ,Shijiazhuang Kungfu,Liaoning Tieren,2.7,3.2,2.35,1.0,0/-0.5,0.8,1.95,2.5,1.85,A,12.0,12.0,0.5,12.489999999999997,0.6666666666666666,-7.5,0.5833333333333334,4.19,0.1516622361413138,0.6666666666666666,4.19,0.3195073356553728,19.989999999999995,0.0,0.4711695717966866,1.577192228243383,0.1808044078366536,0.1600125682957491,0.6635211437251505,1.4171796599476338,0.4827167358884968,Home,Away,1.0,2.0
2823999,2025-10-11,07:30,Welsh Premier League  ,Briton Ferry Athletic,Connahs Quay Nomads FC,4.5,3.9,1.6,0.9,-0.5/1,0.9,1.8,2.5/3,2.0,D,5.0,6.0,-0.2,46.0,0.0,3.3299999999999965,-0.6,0.0,0.0362231609697874,0.1666666666666666,15.01,0.1176182311592532,42.67,-15.01,0.1538413921290406,1.0326440702451551,-0.3231463596121334,-0.2372407494613469,-0.2943654521757091,1.269884819706502,0.0287809074364243,Home,Away,0.0,3.0
2807309,2025-10-11,08:00,Spain Primera Division RFEF  ,Villarreal B,Real Betis B,2.0,3.25,3.25,0.8,0/0.5,1.0,1.83,2/2.5,1.98,A,3.0,3.0,0.3333333333333333,-30.010000000000005,0.0,3.3299999999999965,0.3333333333333333,-6.700000000000006,0.2076549551264878,-1.0,26.700000000000003,0.0,-33.34,-33.400000000000006,0.2076549551264878,-0.5574045768414388,0.0336047892172964,-1.2703916914491495,0.0122336499640462,0.7129871146077107,0.0213711392532502,Home,Home,4.0,1.0
2816510,2025-10-11,08:00,Germany Regionalliga  ,Viktoria Aschaffenburg,FV Illertissen,3.4,3.75,1.8,0.95,-0.5,0.85,1.85,2.5/3,1.95,A,3.0,4.0,-0.3333333333333333,-6.700000000000006,0.0,10.0,-0.3333333333333333,3.3299999999999965,0.2076549551264878,0.0,35.0,0.3006360524426366,-16.700000000000006,-31.67,0.5082910075691244,-0.5031643221081594,-0.2499329423953492,-0.151786819072858,0.8347093010248249,0.3513775030353014,1.084642243420174,Away,Away,1.0,1.0
2816512,2025-10-11,08:00,Germany Regionalliga  ,SpVgg Bayreuth,Wurzburger Kickers,4.1,3.8,1.65,0.78,-1,1.03,2.0,2.5/3,1.8,D,6.0,3.0,0.3333333333333333,-18.330000000000005,1.0,-40.0,0.6666666666666666,-6.700000000000006,0.0967693325592168,1.0,3.3299999999999965,0.0614903152761605,21.669999999999995,-10.030000000000005,0.1582596478353773,-0.7800522958945311,-0.3677683628820207,-1.9622869298861512,-0.2689084363432247,1.18223463399162,0.0988599265387959,Home,Away,0.0,0.0
2816514,2025-10-11,08:00,Germany Regionalliga  ,VfB Eichstatt,TSV Aubstadt,1.8,3.75,3.4,0.85,0.5,0.95,2.0,3,1.8,D,4.0,5.0,0.0,-15.0,-0.4,12.0,0.0,35.0,0.0614903152761605,-1.0,40.0,0.565508505247919,-27.0,-5.0,0.6269988205240795,-0.8179821553173218,0.870742062653566,0.1197881975491359,0.8347093010248249,0.9377703528664576,0.0360327616287411,Away,Home,1.0,1.0
2816518,2025-10-11,08:00,Germany Regionalliga  ,TSV Schwaben Augsburg,FC Augsburg II,2.5,3.6,2.3,0.95,0,0.85,2.0,3,1.8,D,6.0,4.0,-0.1666666666666666,15.01,-0.75,17.5,0.0,-23.3,0.2999883213415286,-1.0,10.0,0.0945286548008661,-2.49,-33.3,0.3945169761423946,0.7371420810170957,-1.0754886060452131,0.1197881975491359,-0.0364761563228618,0.6173538834679597,1.0390124497223514,Home,Away,0.0,1.0
2818579,2025-10-11,08:00,Germany Regionalliga  ,SG Barockstadt,SV Sandhausen,1.6,4.2,4.0,0.8,0.5/1,1.0,2.0,3.5,1.8,D,4.0,2.0,0.75,17.5,0.0,10.0,0.75,-15.0,0.0,0.0,10.0,0.3423719528896193,7.5,-25.0,0.3423719528896193,0.414738275923375,-0.898558545254415,-1.9622869298861512,-1.7788470710182351,2.377025205809526,0.8802885257638201,Home,Home,1.0,1.0
2828643,2025-10-11,08:00,Germany Regionalliga  ,SV Meppen,TuS Blau-Weiss Lohne,1.25,5.5,7.5,0.8,2,1.0,1.9,3.5/4,1.9,H,5.0,5.0,1.0,0.0,-0.8,0.0,1.0,40.0,0.230719932208837,-0.8,-40.0,0.1500357088201714,0.0,80.0,0.3807556410290084,-0.8179821553173218,0.870742062653566,-1.057036874479505,-1.7788470710182351,0.2390547191621829,2.6495891336718014,Home,Home,4.0,0.0
2828645,2025-10-11,08:00,Germany Regionalliga  ,FC Schoningen08,ETSV Weiche Flensburg,2.5,3.9,2.2,0.88,0,0.93,2.0,3/3.5,1.8,D,3.0,5.0,-0.3333333333333333,-6.700000000000006,-0.4,6.0,-0.3333333333333333,-6.700000000000006,0.2076549551264878,-0.4,12.0,0.565508505247919,-12.700000000000006,-18.700000000000006,0.7731634603744068,0.130264330252445,-0.0139082413004244,-0.151786819072858,0.2248794808814442,0.282051149325303,0.2387877221818686,Home,Away,3.0,2.0
2837464,2025-10-11,08:30,Italy C1  ,Perugia,Rimini,1.95,3.2,3.5,0.98,0.5,0.83,1.98,2/2.5,1.83,A,4.0,4.0,0.75,-32.5,-1.0,60.0,0.75,-40.0,0.1500357088201714,-1.0,35.0,0.1500357088201714,-92.5,-75.0,0.3000714176403428,-1.0047661562726609,-1.513592200261305,1.936921394484101,1.5885335047124187,2.941687550756762,3.102125704973724,Away,Away,0.0,1.0
2840384,2025-10-11,08:30,Italy C1  ,Giana,Novara,2.5,3.0,2.7,0.88,0/0.5,0.93,1.8,2/2.5,2.0,D,4.0,4.0,0.75,-15.0,-0.25,25.0,1.0,10.0,0.4384939195509822,-0.25,-7.5,0.0614903152761605,-40.0,17.5,0.4999842348271427,0.2498696905866527,0.4107449549334278,-0.5739607576747373,-1.2749637150474231,0.8238304482613901,1.685708669980851,Home,Home,0.0,0.0
2840765,2025-10-11,08:30,Italy C1  ,Foggia,Crotone,5.5,3.8,1.48,0.95,-0.5/1,0.85,1.9,2.5,1.9,A,3.0,3.0,0.0,36.690000000000005,0.3333333333333333,36.690000000000005,0.0,3.3299999999999965,0.0,0.3333333333333333,26.700000000000003,0.4384939195509822,0.0,-23.370000000000005,0.4384939195509822,0.7875707678120729,0.4107449549334278,1.936921394484101,-0.0958766245580765,1.149350626672028,0.5066215794915043,Away,Home,0.0,3.0
2840766,2025-10-11,08:30,Italy C1  ,Giugliano,Catania,3.9,3.5,1.73,0.8,-0.5/1,1.0,1.9,2.5,1.9,D,4.0,4.0,0.0,-7.5,0.25,-25.0,0.25,-15.0,0.1500357088201714,0.5,0.0,0.0455860626446362,17.5,-15.0,0.1956217714648075,-0.3487708420576485,-0.2319836549016132,-1.6500531085999537,-0.0958766245580765,1.3012822665423052,0.1361070303435367,Home,Away,0.0,3.0
2840768,2025-10-11,08:30,Italy C1  ,AZ Picerno ASD,US Casertana 1908,2.45,3.25,2.55,0.8,0,1.0,1.9,2/2.5,1.9,D,4.0,4.0,0.25,-15.0,-0.75,35.0,0.5,10.0,0.5100999795960008,-0.75,17.5,0.0455860626446362,-50.0,-7.5,0.555686042240637,-1.542467233498081,-1.513592200261305,1.936921394484101,-0.0958766245580765,3.479388627982182,1.4177155757032285,Away,Away,0.0,2.0
2797594,2025-10-11,09:00,England League 1  ,Northampton Town,Rotherham United,2.05,3.3,3.5,0.95,0/0.5,0.9,2.0,2/2.5,1.85,H,5.0,5.0,-0.2,12.0,-1.0,0.0,0.0,26.0,0.0,-1.0,-40.0,0.230719932208837,12.0,66.0,0.230719932208837,-0.5431922043141731,-0.1582326019962439,-0.7360289933929963,-1.9455062554026892,0.1928367890788231,1.7872736534064455,Home,Home,1.0,2.0
2824000,2025-10-11,09:30,Welsh Premier League  ,Barry Town United,Caernarfon,2.7,3.5,2.25,0.95,0,0.85,1.95,3,1.85,D,6.0,6.0,0.1666666666666666,15.01,0.3333333333333333,-23.3,0.1666666666666666,3.3299999999999965,0.0967693325592168,0.6666666666666666,15.01,0.230719932208837,38.31,-11.680000000000003,0.3274892647680538,0.9479733938565656,0.7822391499156773,-1.3642751887076507,0.1300980693465823,2.3122485825642163,0.652141080569095,Home,Home,2.0,2.0
2824001,2025-10-11,09:30,Welsh Premier League  ,Colwyn Bay,UWIC Inter Cardiff,1.91,3.4,3.5,0.95,0.5,0.85,2.0,2.5/3,1.8,D,6.0,6.0,-0.1666666666666666,31.67,-0.3333333333333333,-23.3,0.0,26.700000000000003,0.0967693325592168,-0.1666666666666666,26.700000000000003,0.230719932208837,54.97,0.0,0.3274892647680538,1.3237308334508968,1.5815881754006644,-1.3642751887076507,-0.2943654521757091,2.688006022158548,1.8759536275763733,Home,Home,0.0,0.0
2824002,2025-10-11,09:30,Welsh Premier League  ,Flint Town,Llanelli,1.38,4.75,5.75,0.95,1.5,0.85,1.8,3,2.0,D,4.0,4.0,0.0,10.0,-1.0,-40.0,-0.25,10.0,0.2076549551264878,-1.0,-7.5,0.0455860626446362,50.0,17.5,0.253241017771124,2.2004981925043365,0.4396609961363972,-1.3642751887076507,-2.275195219279736,3.564773381211987,2.714856215416133,Home,Home,4.0,0.0
2793799,2025-10-11,10:00,Northern Ireland Premier League  ,Ballymena United,Coleraine,4.5,4.0,1.62,1.03,-0.5,0.78,1.85,2.5,1.95,H,3.0,4.0,0.0,26.700000000000003,0.75,17.5,0.3333333333333333,26.700000000000003,0.0614903152761605,0.75,17.5,0.2076549551264878,9.200000000000005,9.200000000000005,0.2691452704026483,1.5223987836862165,1.3354919497174056,0.95620913949712,1.275083913350172,0.5661896441890962,0.0604080363672334,Home,Home,1.0,3.0
2793800,2025-10-11,10:00,Northern Ireland Premier League  ,Carrick Rangers,Portadown,2.1,3.5,3.1,0.9,0/0.5,0.9,1.85,2.5,1.95,A,2.0,3.0,0.0,25.0,-1.0,26.700000000000003,0.5,10.0,0.0945286548008661,-1.0,26.700000000000003,0.4384939195509822,-1.7000000000000028,-16.700000000000003,0.5330225743518483,1.5223987836862165,1.3354919497174056,0.0307447879978524,0.3224591720406272,1.491653995688364,1.0130327776767785,Home,Home,1.0,0.0
2797587,2025-10-11,10:00,England League 1  ,AFC Wimbledon,Port Vale,2.55,3.1,2.8,0.85,0,1.0,1.93,2/2.5,1.93,H,5.0,5.0,0.2,26.0,-0.2,12.0,-0.4,40.0,0.1176182311592532,-0.4,6.0,0.0362231609697874,14.0,34.0,0.1538413921290406,0.3773011028104033,0.7647909096485126,-0.1737345616138218,-0.2165402090902333,0.5510356644242252,0.981331118738746,Home,Home,1.0,1.0
2797589,2025-10-11,10:00,England League 1  ,Burton Albion,Bolton Wanderers,4.33,3.9,1.7,0.88,-0.5/1,0.98,1.88,2.5,1.98,D,5.0,5.0,-0.2,-14.0,0.0,-28.0,-0.4,-14.0,0.230719932208837,0.2,-28.0,0.0,14.0,14.0,0.230719932208837,-0.9376893359389916,-1.4768376186316103,-1.110891947912446,-1.147521926335402,0.1732026119734542,0.3293156922962084,Home,Away,3.0,0.0
2797590,2025-10-11,10:00,England League 1  ,Exeter City,Reading,3.0,3.3,2.3,0.78,0,1.1,1.98,2.5,1.88,A,5.0,5.0,-0.4,0.0,-0.8,20.0,-0.2,0.0,0.230719932208837,-1.0,20.0,0.1176182311592532,-20.0,-20.0,0.3483381633680902,-0.0171960288144151,-0.553814106986854,0.8279062322316965,0.3537959265238347,0.8451022610461116,0.9076100335106888,Away,Away,1.0,1.0
