Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-09-09,16:30,Ecuador Campeonato Serie B  ,CD Independiente Juniors,9 de Octubre,-14.820000000000002,-4.809999999999999,0.3363551624070192,-0.090096558851461,1.1947449604754403,-0.024947271615879,0.6101398471277126,1.8,3.6,3.8,1.2848415193269016,0.6350871187435916,Away,Away,0.95,0.5,0.85,2,1
2025-09-09,21:30,Categoria Primera A  ,Atletico Bucaramanga,Deportiva Once Caldas,-5.940000000000003,4.870000000000003,0.62178545608639,-0.8282467308021236,-1.880768841879012,-0.6874406383315176,-1.022356895490024,1.85,3.2,4.5,1.052522111076888,0.3349162571585063,Home,Home,0.9,0.5,0.9,0,0
2025-09-09,21:30,Colombia Copa Cup  ,Independiente Santa Fe,Alianza Petrolera,-4.759999999999998,-18.32,0.6270689705392014,-0.4944090703703733,0.291449415627871,-0.8337468094756528,0.6067662223633595,1.65,3.7,5.25,0.7858584859982443,1.4405130318390125,Away,Away,0.9,0.5/1,0.9,4,1
