Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
2025-08-16,J2 League  ,Consadole Sapporo,Blaublitz Akita,-18.55,17.859999999999992,0.8869300667002886,0.0,2.0,2.2,3.4,3.1
2025-08-16,NSW Premier League  ,Mt Druitt Town Rangers FC,Sydney United,9.949999999999992,-9.909999999999991,0.4795576270265752,0.0,2.0,3.6,3.7,1.75
2025-08-16,NSW Premier League  ,Sydney Olympic,Rockdale City Suns,10.079999999999998,12.77,0.6107384454034663,2.0,2.0,2.8,3.9,2.0
2025-08-16,NSW Premier League  ,Wollongong Wolves,Spirit FC,-20.72,-28.8,0.5601755113799765,1.0,1.0,2.7,3.7,2.1
2025-08-16,J1 League  ,Kashima Antlers,Avispa Fukuoka,13.619999999999996,30.230000000000004,0.3295163487540959,1.0,1.0,2.05,3.2,3.9
2025-08-16,J3 League  ,Kamatamare Sanuki,FC Gifu,-2.729999999999998,12.739999999999998,0.4492991690553677,1.0,1.0,2.63,3.0,2.5
2025-08-16,J3 League  ,Giravanz Kitakyushu,Nara Club,-1.1900000000000013,0.92,0.2887591798862525,0.0,1.0,1.95,3.3,3.4
2025-08-16,J2 League  ,Mito Hollyhock,Jubilo Iwata,4.02,15.940000000000005,0.6321768831055592,1.0,3.0,2.0,3.3,3.8
2025-08-16,J2 League  ,Kataller Toyama,Imabari FC,7.490000000000002,-32.68,0.3569530106754236,1.0,2.0,4.1,3.4,1.85
2025-08-16,J3 League  ,AC Nagano Parceiro,Vanraure Hachinohe FC,24.0,3.0,0.1860533307192307,0.0,1.0,4.1,3.5,1.7
2025-08-16,J3 League  ,Fukushima United FC,Tochigi City,7.820000000000002,-3.959999999999997,0.6094827954194456,2.0,2.0,4.75,3.7,1.57
2025-08-16,J1 League  ,Shimizu S-Pulse,Yokohama Marinos,6.669999999999996,39.18000000000001,0.405440406534736,1.0,3.0,2.15,3.6,3.1
2025-08-16,K League 2  ,Chungbuk Cheongju,Hwaseong FC,-4.649999999999997,3.100000000000005,0.5253791228900667,1.0,1.0,2.4,3.2,2.7
2025-08-16,K League 2  ,Gimpo FC,Suwon Samsung Bluewings,-10.120000000000006,-19.409999999999997,0.6505513903729874,3.0,1.0,3.1,3.3,2.15
2025-08-16,J2 League  ,Montedio Yamagata,Iwaki FC,14.22,-26.34,0.5253791228900667,1.0,0.0,2.75,3.25,2.5
2025-08-16,J3 League  ,Matsumoto Yamaga FC,FC Ryukyu,-27.24,12.679999999999996,0.431749991831302,1.0,1.0,1.8,3.5,3.75
2025-08-16,J3 League  ,Kagoshima United,SC Sagamihara,-1.79,15.369999999999996,0.5166773493054755,3.0,0.0,1.75,3.5,3.8
2025-08-16,J3 League  ,Tochigi SC,Azul Claro Numazu,6.379999999999998,15.19,0.2656363869427242,3.0,2.0,1.9,3.3,3.6
2025-08-16,J3 League  ,Thespa Kusatsu,Osaka FC,14.169999999999996,-18.330000000000005,0.3255296332444486,2.0,0.0,3.5,3.5,1.85
2025-08-16,J3 League  ,Zweigen Kanazawa FC,Miyazaki,15.15,-20.35000000000001,0.5223749287025993,2.0,3.0,2.2,3.2,2.9
2025-08-16,J3 League  ,Gainare Tottori,Kochi United,26.040000000000003,36.400000000000006,0.5421389944759656,1.0,0.0,2.8,3.2,2.25
2025-08-16,J1 League  ,Vissel Kobe,Yokohama FC,-36.31999999999999,37.370000000000005,0.4733452175952347,0.0,1.0,1.53,3.8,6.5
2025-08-16,J1 League  ,Albirex Niigata,Kawasaki Frontale,7.500000000000002,-11.619999999999996,0.6390146713107456,1.0,1.0,4.1,3.6,1.85
2025-08-16,J1 League  ,Hiroshima Sanfrecce,Gamba Osaka,-23.24,6.5,0.4254191508797608,1.0,0.0,1.7,3.75,4.75
2025-08-16,J1 League  ,Shonan Bellmare,FC Tokyo,-7.500000000000002,-3.3900000000000023,0.4059670373451269,2.0,2.0,3.1,3.4,2.3
2025-08-16,J1 League  ,Kyoto Sanga,Tokyo Verdy,11.249999999999996,-0.870000000000001,0.3643718115811942,1.0,0.0,2.1,3.1,3.75
2025-08-16,J1 League  ,Machida Zelvia,Cerezo Osaka,3.3299999999999983,2.490000000000001,0.831122926969319,3.0,0.0,1.95,3.5,3.8
2025-08-16,J1 League  ,Urawa Red Diamonds,Nagoya Grampus,0.0,33.010000000000005,0.8031016181117435,2.0,1.0,2.0,3.2,4.0
2025-08-16,K League 1  ,Jeonbuk Hyundai Motors,Daegu FC,22.29,25.37,0.8057418130087496,3.0,0.0,1.42,4.75,6.5
2025-08-16,J2 League  ,Renofa Yamaguchi,Vegalta Sendai,6.150000000000001,-38.400000000000006,0.361435043108756,2.0,2.0,3.4,3.0,2.25
2025-08-16,J2 League  ,JEF United Ichihara Chiba,Tokushima Vortis,-27.700000000000003,-5.400000000000004,0.2325999467670109,1.0,0.0,2.7,3.1,2.63
2025-08-16,J2 League  ,Roasso Kumamoto,Fujieda MYFC,-30.64,-20.02,0.4876849168588824,2.0,1.0,2.2,3.4,3.1
2025-08-16,Chinese Super League  ,Tianjin Tigers,Dalian Zhixing,-25.63000000000001,3.37,0.221440684574854,2.0,0.0,1.85,3.5,4.2
2025-08-16,K League 2  ,Gyeongnam FC,Seoul E-Land FC,-5.870000000000003,-4.969999999999997,0.6733041125470101,1.0,1.0,3.4,3.6,1.9
2025-08-16,Sweden Superettan  ,Ostersunds FK,GIF Sundsvall,-1.25,-30.0,0.6659469536916595,1.0,3.0,2.2,3.3,3.2
2025-08-16,K League 2  ,Incheon United,Seongnam FC,-13.320000000000002,27.53,0.2446240625762471,1.0,2.0,1.62,3.75,4.75
2025-08-16,Chinese Super League  ,Qingdao Youth Island,Beijing Guoan,6.0,0.0,0.377550858943828,1.0,3.0,3.8,3.9,1.8
2025-08-16,Chinese Super League  ,Changchun Yatai,Meizhou Hakka,-51.0,-27.0,0.2411631973654858,1.0,0.0,2.2,3.4,3.2
2025-08-16,Chinese Football Association Jia League  ,Shanghai Jiading Huilong,Suzhou Dongwu,21.0,17.0,0.6646669447320144,0.0,0.0,2.8,3.0,2.3
2025-08-16,Chinese Football Association Jia League  ,Liaoning Tieren,Qingdao Red Lions,-6.0,7.0,0.3798763034480644,2.0,1.0,1.22,6.25,9.5
