Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-08-21,12:00,Finland Suomen Cup  ,HJK Helsinki,AC Oulu,-3.0,17.0,0.8869300667002886,0.7853506766744066,1.622926235546902,1.2387210915376894,-0.7100379173079023,1.33,5.0,6.25,0.88,1.5,0.93,1,0
2025-08-21,18:00,Copa Sudamericana  ,Godoy Cruz Antonio Tomba,Atletico Mineiro,-3.0,13.0,0.3569530106754236,0.682399841621368,-0.0798224649886183,0.6201632577607619,-0.2594920436504228,2.88,3.1,2.6,1.08,0,0.73,0,1
2025-08-21,18:00,Copa Libertadores  ,Liga Dep. Universitaria Quito,Botafogo RJ,-23.630000000000003,-25.890000000000004,0.3393977069825033,-0.4629469216089408,0.1945168220348163,0.5547562847861522,0.5910434701584907,2.2,3.1,3.6,0.8,0/0.5,1.0,2,0
2025-08-21,20:30,Copa Sudamericana  ,Lanus,Central Cordoba SDE,-3.0,-3.0,0.2966999316157598,-1.0294181300969845,-1.307379786474685,-0.6843563736081391,-0.5518420348819898,1.91,3.2,4.5,0.98,0.5,0.83,1,0
2025-08-21,20:30,Copa Libertadores  ,Palmeiras,Universitario De Deportes,-18.660000000000004,-33.400000000000006,0.0877094411208535,-0.6536498580561417,-0.8312417192204451,-1.0237868573437197,0.639379318330004,1.3,5.5,10.0,0.83,1.5,0.98,0,0
2025-08-21,20:30,Copa Libertadores  ,River Plate,Clud Libertad,-14.989999999999997,-12.3,0.3772500066760325,-0.9420232321880296,0.1788479596518411,-0.9885440581081396,0.489391131268641,1.3,5.5,9.5,0.95,1.5,0.85,1,1
