Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-08-26,13:00,Sweden Superettan  ,Kalmar,Helsingborg,2.2900000000000027,-11.1,0.3093570281546569,0.8138386820396093,0.6024433632234418,0.6903488456453736,0.971775299241448,1.65,3.8,4.33,0.95,0.5/1,0.85,2,0
2025-08-26,18:00,Colombia Primera B  ,Bogota FC,Cucuta,-29.01,8.809999999999999,0.666866894949276,-1.5919503231020815,0.5818731729500166,0.4182423175711006,-0.1707479483466306,4.2,3.9,1.73,0.85,-0.5,0.95,2,1
2025-08-26,19:30,Colombia Copa Cup  ,Atletico Junior Barranquilla,Atletico FC,16.1,-5.599999999999998,0.5346360249387824,0.2344602699973347,-0.6351567327498651,-0.1740961824520625,0.1073284949640305,1.18,5.75,17.0,0.78,1.5/2,1.03,2,0
2025-08-26,20:00,Colombia Copa Cup  ,Deportivo Pereira,Real Soacha Cundinamarca,-1.4299999999999995,13.1,0.4664877458333026,2.1923084405785755,1.4661305931614854,1.4300346401121484,0.4919821446177794,1.45,3.9,7.5,0.93,1,0.88,4,3
2025-08-26,21:10,Colombia Copa Cup  ,Real Cartagena,Millonarios,-3.75,-10.16,0.6586062665923667,1.0318956516627196,1.1476014620365362,0.2935125188212845,0.6981182089967397,3.7,3.1,2.15,0.95,0/-0.5,0.85,2,1
