game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789194,FT,2.0,1.0,0.0,1.0,2.0,4.0,2,3,0,0
2789190,FT,2.0,1.0,1.0,0.0,6.0,4.0,3,1,0,0
2789197,FT,2.0,0.0,0.0,0.0,8.0,1.0,0,4,0,0
2789198,FT,1.0,1.0,1.0,0.0,2.0,8.0,2,4,0,0
2789192,FT,0.0,1.0,0.0,1.0,3.0,2.0,3,2,0,0
2804364,FT,3.0,1.0,0.0,0.0,13.0,4.0,3,1,0,1
2804373,FT,4.0,1.0,2.0,1.0,7.0,6.0,7,4,0,0
2804367,FT,1.0,2.0,1.0,0.0,10.0,5.0,2,4,0,0
2804371,FT,0.0,1.0,0.0,0.0,7.0,5.0,1,2,0,0
2804366,HT,0.0,1.0,0.0,1.0,2.0,0.0,0,2,0,1
2784540,FT,1.0,1.0,0.0,1.0,7.0,2.0,1,2,0,0
2784534,FT,1.0,2.0,1.0,2.0,3.0,4.0,2,3,0,0
2784533,FT,4.0,0.0,3.0,0.0,2.0,2.0,0,1,0,1
2784538,FT,2.0,1.0,0.0,1.0,7.0,5.0,1,3,0,0
2784536,2nd Half,0.0,0.0,0.0,0.0,3.0,0.0,1,1,0,0
2799459,FT,1.0,0.0,0.0,0.0,1.0,1.0,1,1,0,0
2799457,FT,4.0,0.0,2.0,0.0,1.0,4.0,2,3,0,0
2799454,FT,0.0,0.0,0.0,0.0,4.0,1.0,3,1,0,0
2800077,FT,1.0,2.0,1.0,0.0,8.0,4.0,1,3,0,0
2800075,FT,2.0,2.0,1.0,2.0,3.0,4.0,1,2,0,0
2800079,FT,2.0,2.0,1.0,2.0,6.0,7.0,1,3,0,1
2800081,FT,5.0,0.0,1.0,0.0,2.0,5.0,2,2,0,0
2800076,2nd Half,0.0,0.0,0.0,0.0,2.0,4.0,0,1,0,0
2798107,FT,3.0,1.0,2.0,1.0,8.0,8.0,1,3,0,0
2859736,FT,0.0,1.0,0.0,1.0,9.0,2.0,2,3,1,0
2859744,FT,1.0,0.0,0.0,0.0,9.0,2.0,0,1,0,0
2859740,FT,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0
2859739,FT,0.0,0.0,0.0,0.0,7.0,2.0,0,3,0,0
2859737,FT,1.0,1.0,1.0,0.0,8.0,11.0,3,0,0,0
2859741,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2859742,Pend.,,,,,,,0,0,0,0
2858901,FT,3.0,1.0,1.0,1.0,4.0,3.0,1,2,0,0
