Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2700432,FT,2.0,3.0,2.0,1.0,8.0,2.0,2,4,0,0
2756226,FT,9.0,1.0,5.0,1.0,7.0,1.0,0,1,0,0
2700512,FT,2.0,1.0,0.0,1.0,13.0,3.0,0,2,0,0
2756229,FT,1.0,3.0,1.0,3.0,1.0,8.0,2,0,0,0
2700511,FT,0.0,2.0,0.0,0.0,5.0,5.0,1,2,0,0
2700420,FT,2.0,0.0,0.0,0.0,3.0,10.0,2,1,0,0
2756239,FT,1.0,4.0,1.0,0.0,6.0,2.0,3,2,0,0
2700476,FT,4.0,1.0,1.0,1.0,9.0,3.0,2,2,0,1
2899585,FT,1.0,1.0,1.0,1.0,2.0,6.0,0,0,0,0
2859798,FT,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2859801,FT,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2859803,FT,2.0,1.0,1.0,1.0,1.0,0.0,2,1,0,0
2859799,FT,0.0,1.0,0.0,1.0,7.0,4.0,1,3,0,0
2859800,FT,2.0,1.0,0.0,0.0,11.0,1.0,0,2,0,0
2859797,FT,2.0,1.0,1.0,1.0,9.0,2.0,1,1,0,0
2859802,FT,2.0,0.0,1.0,0.0,3.0,4.0,1,2,0,0
2859804,Postp.,,,,,,,0,0,0,0
2807767,FT,1.0,2.0,0.0,1.0,6.0,3.0,2,2,0,0
2807770,FT,1.0,1.0,0.0,1.0,10.0,3.0,3,5,0,0
2807765,FT,3.0,0.0,1.0,0.0,13.0,5.0,3,0,0,0
2807768,FT,1.0,3.0,0.0,0.0,6.0,5.0,5,5,1,0
2807771,FT,0.0,2.0,0.0,0.0,7.0,4.0,4,1,0,0
2807774,FT,1.0,0.0,1.0,0.0,5.0,3.0,4,1,1,0
2776302,FT,0.0,0.0,0.0,0.0,6.0,3.0,1,3,0,0
2776296,FT,0.0,0.0,0.0,0.0,3.0,3.0,2,6,0,0
2776298,FT,0.0,1.0,0.0,0.0,2.0,5.0,2,2,0,0
2776293,FT,1.0,2.0,0.0,1.0,5.0,2.0,2,3,0,0
2776291,FT,1.0,1.0,1.0,0.0,6.0,6.0,2,5,0,0
2776290,FT,2.0,0.0,0.0,0.0,8.0,6.0,1,3,0,0
2735066,FT,2.0,0.0,0.0,0.0,3.0,7.0,4,1,0,1
2813531,FT,1.0,1.0,0.0,0.0,4.0,5.0,1,2,0,0
2813595,FT,0.0,1.0,0.0,1.0,10.0,3.0,1,3,0,0
2840438,FT,0.0,0.0,0.0,0.0,4.0,5.0,0,3,0,0
2840812,FT,3.0,1.0,2.0,0.0,3.0,2.0,2,3,0,0
2840811,FT,1.0,2.0,1.0,0.0,1.0,5.0,2,2,0,0
2840432,FT,0.0,1.0,0.0,0.0,4.0,5.0,2,1,0,1
2837511,FT,1.0,1.0,1.0,0.0,3.0,6.0,4,2,0,0
2840820,FT,2.0,1.0,1.0,0.0,2.0,6.0,1,1,1,0
2840431,FT,3.0,1.0,2.0,0.0,7.0,4.0,0,3,0,0
