Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789220,FT,0.0,2.0,0.0,2.0,1.0,6.0,2,1,0,0
2789225,FT,2.0,2.0,0.0,1.0,8.0,5.0,1,1,0,0
2789222,FT,3.0,0.0,1.0,0.0,10.0,1.0,1,3,0,1
2789219,FT,3.0,0.0,1.0,0.0,4.0,7.0,0,1,0,0
2789221,FT,2.0,0.0,1.0,0.0,6.0,5.0,0,3,0,0
2789227,,,,,,,,0,0,0,0
2789223,,,,,,,,0,0,0,0
2804403,FT,4.0,0.0,1.0,0.0,3.0,5.0,1,1,0,0
2804395,2nd Half,3.0,0.0,0.0,0.0,9.0,4.0,0,3,0,0
2804401,,,,,,,,0,0,0,0
2804400,,,,,,,,0,0,0,0
2784580,FT,1.0,0.0,1.0,0.0,5.0,4.0,1,3,0,0
2784576,1st Half,0.0,0.0,,,,,0,0,0,0
2784572,,,,,,,,0,0,0,0
2799485,FT,0.0,4.0,0.0,2.0,8.0,1.0,3,0,0,0
2799483,FT,1.0,1.0,1.0,0.0,2.0,0.0,1,3,0,0
2799484,FT,3.0,1.0,1.0,0.0,5.0,5.0,1,2,0,0
2799486,FT,0.0,0.0,0.0,0.0,5.0,5.0,6,1,0,0
2799482,FT,1.0,1.0,1.0,0.0,2.0,8.0,0,2,0,0
2799480,,,,,,,,0,0,0,0
2800115,2nd Half,0.0,0.0,0.0,0.0,3.0,1.0,0,1,0,0
2800113,,,,,,,,0,0,0,0
2800109,,,,,,,,0,0,0,0
2826239,FT,1.0,1.0,0.0,0.0,8.0,4.0,4,2,0,0
2826240,FT,0.0,1.0,0.0,0.0,5.0,9.0,2,3,1,0
2884273,FT,1.0,1.0,1.0,0.0,5.0,5.0,0,3,0,0
2884272,FT,1.0,1.0,0.0,0.0,3.0,1.0,1,2,0,0
2884274,FT,1.0,2.0,1.0,0.0,4.0,4.0,2,2,0,0
2798152,FT,0.0,2.0,0.0,1.0,6.0,4.0,0,1,0,0
2798160,FT,0.0,0.0,0.0,0.0,8.0,3.0,1,1,0,0
2798153,FT,0.0,2.0,0.0,0.0,6.0,4.0,1,2,0,0
2798159,FT,3.0,0.0,2.0,0.0,1.0,7.0,2,1,0,0
2798151,FT,4.0,0.0,1.0,0.0,9.0,5.0,1,2,0,0
2798156,FT,1.0,3.0,0.0,1.0,9.0,4.0,2,1,0,0
2798157,FT,0.0,2.0,0.0,1.0,8.0,2.0,1,3,0,0
2798155,FT,1.0,4.0,1.0,1.0,3.0,2.0,4,0,0,0
2798154,FT,2.0,2.0,1.0,1.0,5.0,8.0,0,1,0,0
2798158,FT,5.0,1.0,3.0,0.0,4.0,10.0,3,0,0,0
2798161,FT,1.0,1.0,0.0,0.0,4.0,7.0,0,0,0,0
2859775,FT,1.0,1.0,1.0,1.0,10.0,2.0,2,4,0,0
2859781,Pend.,,,,,,,0,0,0,0
2858921,FT,1.0,2.0,1.0,0.0,4.0,8.0,2,1,1,0
2858922,FT,2.0,1.0,0.0,1.0,4.0,0.0,1,4,0,0
2858923,FT,2.0,0.0,1.0,0.0,6.0,3.0,1,4,0,1
2858920,Postp.,,,,,,,0,0,0,0
