game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2858805,FT,2.0,1.0,0.0,1.0,6.0,4.0,1,2,0,0
2858806,FT,1.0,0.0,0.0,0.0,3.0,4.0,2,6,1,0
2700505,FT,2.0,2.0,1.0,1.0,5.0,1.0,1,3,0,1
2700429,FT,2.0,0.0,0.0,0.0,10.0,1.0,0,1,0,0
2700473,FT,5.0,0.0,3.0,0.0,5.0,1.0,0,1,0,0
2756188,FT,1.0,0.0,0.0,0.0,9.0,0.0,2,5,0,0
2700506,FT,0.0,1.0,0.0,1.0,4.0,2.0,2,3,0,0
2700423,FT,1.0,6.0,1.0,1.0,5.0,8.0,2,1,0,0
2756210,FT,1.0,3.0,0.0,2.0,0.0,8.0,4,3,0,0
2756195,FT,2.0,0.0,1.0,0.0,10.0,0.0,1,0,0,0
2807718,FT,0.0,0.0,0.0,0.0,3.0,10.0,6,1,0,0
2807710,FT,4.0,2.0,0.0,0.0,7.0,5.0,2,2,0,0
2807719,FT,3.0,0.0,1.0,0.0,2.0,4.0,4,2,0,1
2741666,FT,1.0,2.0,1.0,0.0,1.0,6.0,3,0,0,0
2741529,FT,4.0,0.0,1.0,0.0,6.0,2.0,0,0,0,0
2741674,FT,1.0,0.0,1.0,0.0,4.0,4.0,1,4,0,0
2741673,FT,2.0,1.0,1.0,0.0,11.0,1.0,4,3,0,1
2776230,Postp.,,,,,,,0,0,0,0
2776234,FT,1.0,2.0,1.0,1.0,0.0,6.0,2,4,0,0
2776229,FT,1.0,3.0,0.0,1.0,4.0,4.0,1,4,1,0
2776231,FT,1.0,1.0,0.0,0.0,3.0,10.0,4,0,1,0
2776242,FT,1.0,2.0,0.0,1.0,7.0,2.0,4,4,1,0
2734821,FT,4.0,1.0,2.0,0.0,6.0,0.0,1,2,0,0
2797594,FT,1.0,2.0,1.0,0.0,4.0,4.0,3,2,0,0
2797589,FT,3.0,0.0,1.0,0.0,2.0,5.0,1,2,0,0
2797590,FT,1.0,1.0,1.0,1.0,5.0,5.0,1,1,0,0
2797591,FT,4.0,0.0,2.0,0.0,4.0,5.0,1,1,0,0
2797587,FT,1.0,1.0,0.0,0.0,5.0,11.0,2,2,0,0
2797596,FT,1.0,0.0,0.0,0.0,4.0,4.0,0,2,0,0
2797597,FT,0.0,1.0,0.0,1.0,3.0,1.0,1,2,0,0
2798691,FT,0.0,4.0,0.0,1.0,7.0,2.0,2,2,0,0
2798693,FT,1.0,1.0,1.0,0.0,4.0,7.0,2,2,0,0
2798697,FT,1.0,2.0,1.0,1.0,6.0,3.0,3,4,0,0
2798701,FT,0.0,2.0,0.0,2.0,2.0,6.0,0,4,0,1
2798699,FT,2.0,0.0,2.0,0.0,3.0,2.0,2,1,0,0
2798696,FT,1.0,1.0,0.0,0.0,11.0,2.0,0,2,0,0
2798694,FT,0.0,1.0,0.0,0.0,5.0,5.0,1,2,0,0
2798695,FT,3.0,2.0,1.0,1.0,4.0,3.0,0,0,0,0
2798702,FT,0.0,1.0,0.0,1.0,4.0,3.0,1,1,0,0
2798692,FT,2.0,0.0,0.0,0.0,4.0,7.0,3,2,0,0
2798700,Postp.,,,,,,,0,0,0,0
2798698,FT,0.0,0.0,0.0,0.0,7.0,4.0,1,1,0,0
2886568,FT,3.0,3.0,1.0,1.0,5.0,8.0,3,1,0,0
