game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2700459,FT,0.0,4.0,0.0,1.0,2.0,5.0,2,3,0,0
2756205,FT,4.0,0.0,3.0,0.0,12.0,1.0,0,2,0,0
2700522,FT,2.0,1.0,0.0,0.0,1.0,7.0,3,1,0,0
2700412,FT,2.0,1.0,1.0,0.0,7.0,6.0,0,2,0,0
2700442,FT,0.0,2.0,0.0,1.0,4.0,8.0,2,2,0,0
2700460,FT,1.0,0.0,0.0,0.0,2.0,4.0,2,4,0,0
2756199,FT,3.0,1.0,3.0,0.0,7.0,6.0,1,3,0,0
2756216,FT,3.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0
2498730,FT,0.0,1.0,0.0,0.0,9.0,4.0,0,3,0,0
2498848,FT,2.0,3.0,0.0,2.0,10.0,6.0,3,7,0,0
2498608,FT,3.0,1.0,0.0,0.0,3.0,1.0,1,3,0,0
2498609,FT,1.0,2.0,1.0,1.0,0.0,5.0,1,2,0,0
2498850,FT,4.0,1.0,2.0,0.0,3.0,6.0,3,0,0,0
2498849,FT,1.0,0.0,0.0,0.0,5.0,2.0,2,0,0,0
2498610,FT,1.0,0.0,1.0,0.0,5.0,6.0,2,2,0,0
2859749,FT,1.0,0.0,0.0,0.0,7.0,1.0,5,2,0,1
2859754,FT,1.0,1.0,1.0,1.0,10.0,2.0,1,0,0,0
2859746,FT,1.0,0.0,1.0,0.0,6.0,2.0,1,1,0,0
2859747,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,1,0,0
2859750,FT,2.0,1.0,1.0,1.0,0.0,3.0,2,1,0,0
2859753,FT,1.0,1.0,1.0,1.0,0.0,0.0,0,1,0,0
2859745,FT,2.0,0.0,2.0,0.0,9.0,1.0,1,3,0,0
2859748,FT,3.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0
2859751,FT,2.0,0.0,0.0,0.0,1.0,1.0,3,2,0,0
2807709,FT,0.0,0.0,0.0,0.0,6.0,3.0,1,3,0,0
2807715,FT,2.0,1.0,1.0,0.0,4.0,6.0,1,5,1,1
2807714,FT,0.0,0.0,0.0,0.0,1.0,7.0,1,4,0,0
2807711,FT,0.0,1.0,0.0,0.0,2.0,2.0,6,7,0,0
2807712,FT,1.0,0.0,0.0,0.0,13.0,2.0,2,3,0,0
2807717,FT,3.0,0.0,2.0,0.0,1.0,9.0,1,3,0,0
2741550,FT,1.0,0.0,0.0,0.0,3.0,1.0,3,2,0,0
2776228,FT,2.0,0.0,1.0,0.0,6.0,1.0,4,5,0,0
2776236,FT,0.0,0.0,0.0,0.0,5.0,7.0,3,5,2,0
2776237,FT,2.0,0.0,1.0,0.0,2.0,7.0,2,3,0,0
2776240,FT,0.0,1.0,0.0,1.0,13.0,3.0,2,5,0,0
2776235,FT,0.0,2.0,0.0,1.0,10.0,2.0,5,3,1,0
2887770,FT,1.0,3.0,1.0,1.0,12.0,3.0,1,3,0,0
2887593,FT,1.0,2.0,0.0,2.0,5.0,4.0,4,0,0,0
2744098,FT,3.0,3.0,2.0,1.0,5.0,10.0,2,2,0,0
2744095,FT,1.0,1.0,1.0,0.0,5.0,4.0,1,2,0,0
2744096,FT,1.0,1.0,1.0,1.0,4.0,7.0,3,3,0,0
2744097,FT,1.0,1.0,1.0,1.0,6.0,4.0,0,1,0,0
2886596,FT,2.0,0.0,0.0,0.0,5.0,3.0,4,2,1,0
2866644,FT,2.0,0.0,2.0,0.0,4.0,5.0,0,1,0,0
2866643,FT,0.0,0.0,0.0,0.0,7.0,3.0,0,1,0,1
2866640,FT,2.0,3.0,1.0,1.0,0.0,5.0,3,1,0,0
2866596,FT,0.0,0.0,0.0,0.0,5.0,4.0,4,3,0,0
2866598,FT,1.0,1.0,0.0,1.0,5.0,6.0,2,4,0,0
2885007,FT,2.0,2.0,1.0,1.0,3.0,6.0,1,1,2,0
2885008,FT,1.0,0.0,0.0,0.0,11.0,4.0,4,1,0,0
2885009,FT,1.0,1.0,0.0,1.0,8.0,7.0,2,4,0,0
2815650,FT,1.0,3.0,1.0,2.0,10.0,2.0,1,2,0,0
2815653,FT,0.0,1.0,0.0,0.0,6.0,0.0,5,4,0,0
2815651,FT,1.0,0.0,0.0,0.0,6.0,5.0,3,3,0,0
2815652,FT,2.0,2.0,0.0,1.0,7.0,3.0,2,5,0,0
2889103,FT,2.0,2.0,2.0,1.0,1.0,8.0,2,3,0,0
2889104,FT,0.0,3.0,0.0,2.0,0.0,0.0,0,0,0,0
2885002,FT,2.0,2.0,0.0,0.0,7.0,3.0,3,5,0,1
2885003,FT,1.0,2.0,0.0,1.0,5.0,5.0,3,3,0,0
2885004,FT,0.0,0.0,0.0,0.0,4.0,2.0,2,3,0,1
2877709,FT,1.0,1.0,0.0,0.0,11.0,1.0,1,0,0,0
2722881,FT,4.0,2.0,3.0,0.0,3.0,6.0,2,4,0,0
2719987,FT,1.0,2.0,0.0,0.0,7.0,2.0,1,3,0,0
2719989,FT,5.0,0.0,4.0,0.0,7.0,3.0,0,1,0,0
2719988,FT,0.0,1.0,0.0,1.0,10.0,3.0,4,4,0,0
2719991,FT,2.0,2.0,0.0,2.0,6.0,1.0,2,3,1,0
2719990,FT,1.0,0.0,0.0,0.0,7.0,4.0,1,2,0,0
2824483,FT,2.0,2.0,1.0,1.0,1.0,4.0,2,4,0,1
2824485,FT,2.0,1.0,0.0,0.0,7.0,3.0,3,2,0,0
2881279,FT,2.0,1.0,1.0,1.0,4.0,3.0,0,2,0,0
2881280,FT,4.0,1.0,1.0,1.0,7.0,2.0,1,2,0,1
2865639,FT,1.0,6.0,1.0,2.0,3.0,1.0,2,2,1,0
2870222,FT,1.0,1.0,1.0,1.0,7.0,3.0,0,3,0,0
2870219,FT,2.0,1.0,0.0,1.0,0.0,0.0,0,2,0,0
2870225,FT,2.0,1.0,1.0,0.0,0.0,0.0,2,2,0,0
2870221,FT,2.0,0.0,2.0,0.0,3.0,6.0,1,1,0,0
2870227,FT,2.0,0.0,1.0,0.0,0.0,0.0,1,3,0,0
2840767,FT,0.0,1.0,0.0,1.0,7.0,1.0,1,1,0,0
2837467,FT,0.0,0.0,0.0,0.0,4.0,6.0,4,2,0,0
2840382,FT,1.0,0.0,0.0,0.0,4.0,2.0,1,2,0,0
2840769,FT,0.0,0.0,0.0,0.0,7.0,3.0,1,1,0,0
2840770,FT,0.0,1.0,0.0,0.0,8.0,4.0,3,2,0,0
2840763,FT,0.0,1.0,0.0,0.0,6.0,4.0,1,3,0,0
2840762,FT,3.0,0.0,0.0,0.0,2.0,4.0,2,2,0,0
2840764,FT,1.0,2.0,0.0,1.0,7.0,4.0,3,5,0,0
2840381,FT,0.0,1.0,0.0,0.0,7.0,4.0,2,1,0,0
2837459,FT,5.0,0.0,2.0,0.0,6.0,1.0,0,4,0,0
2840387,FT,2.0,1.0,1.0,0.0,1.0,9.0,1,2,0,0
2840761,FT,4.0,0.0,2.0,0.0,7.0,3.0,0,0,0,0
2840385,Postp.,,,,,,,0,0,0,0
2840389,FT,0.0,2.0,0.0,0.0,2.0,8.0,1,1,0,0
2837466,FT,0.0,1.0,0.0,1.0,8.0,3.0,2,4,0,0
2806926,FT,1.0,2.0,1.0,0.0,1.0,4.0,3,3,1,0
2806927,FT,1.0,0.0,1.0,0.0,4.0,4.0,4,4,0,0
2807308,FT,3.0,0.0,3.0,0.0,5.0,5.0,0,2,0,1
2807304,FT,0.0,0.0,0.0,0.0,4.0,1.0,2,2,0,0
2806929,FT,2.0,3.0,1.0,1.0,5.0,1.0,2,2,0,0
2806921,FT,0.0,0.0,0.0,0.0,2.0,7.0,1,2,0,0
2807306,FT,0.0,0.0,0.0,0.0,6.0,6.0,1,1,0,0
2807305,FT,1.0,3.0,0.0,1.0,4.0,0.0,2,4,0,0
2807301,FT,1.0,2.0,0.0,1.0,3.0,4.0,3,2,0,0
2806923,FT,0.0,0.0,0.0,0.0,8.0,4.0,2,2,1,0
2828644,FT,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0
2816518,FT,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0
2828642,FT,1.0,2.0,1.0,0.0,0.0,0.0,1,0,2,1
2886817,FT,4.0,0.0,1.0,0.0,11.0,2.0,1,0,0,1
2865116,FT,0.0,0.0,0.0,0.0,4.0,1.0,1,1,0,0
2809081,FT,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2809079,FT,1.0,1.0,0.0,0.0,3.0,2.0,1,0,2,0
2809384,FT,2.0,2.0,2.0,0.0,3.0,5.0,3,1,0,0
2809080,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1
2865117,FT,1.0,0.0,0.0,0.0,2.0,7.0,3,2,1,0
2809391,FT,0.0,1.0,0.0,0.0,8.0,1.0,3,2,0,0
2809386,FT,0.0,1.0,0.0,0.0,8.0,5.0,0,1,1,1
2808163,FT,4.0,1.0,0.0,0.0,5.0,2.0,0,1,0,1
2809392,FT,0.0,1.0,0.0,0.0,4.0,2.0,1,2,0,1
2809390,FT,1.0,0.0,1.0,0.0,1.0,6.0,3,3,0,0
2809084,FT,2.0,1.0,1.0,1.0,5.0,2.0,3,2,0,0
2865114,FT,2.0,1.0,2.0,1.0,6.0,3.0,2,2,0,0
2809385,FT,1.0,1.0,1.0,1.0,3.0,4.0,0,0,0,0
2809083,FT,0.0,3.0,0.0,2.0,5.0,4.0,1,3,0,0
2865121,FT,1.0,0.0,0.0,0.0,6.0,2.0,1,0,1,0
2808155,FT,1.0,0.0,1.0,0.0,2.0,8.0,1,3,0,0
2808466,FT,0.0,2.0,0.0,0.0,1.0,6.0,4,2,0,0
2809387,FT,0.0,0.0,0.0,0.0,4.0,7.0,4,0,0,0
2808159,FT,0.0,0.0,0.0,0.0,7.0,6.0,4,5,0,0
2808156,FT,0.0,1.0,0.0,0.0,6.0,2.0,2,1,0,1
2808161,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2808471,FT,1.0,2.0,0.0,1.0,6.0,0.0,6,6,0,0
2865115,FT,1.0,1.0,1.0,0.0,6.0,0.0,2,3,0,0
2809082,FT,0.0,0.0,0.0,0.0,6.0,2.0,1,2,0,1
2865122,FT,3.0,2.0,2.0,1.0,2.0,10.0,2,3,0,0
2809085,FT,1.0,0.0,1.0,0.0,4.0,1.0,2,4,0,0
2808472,FT,2.0,1.0,0.0,1.0,8.0,4.0,1,4,0,0
2865120,FT,1.0,0.0,0.0,0.0,5.0,3.0,2,4,0,0
2809388,FT,0.0,0.0,0.0,0.0,6.0,2.0,2,5,0,0
2839040,FT,0.0,1.0,0.0,0.0,0.0,6.0,3,3,1,0
2715538,FT,1.0,3.0,0.0,0.0,7.0,3.0,3,2,0,1
2715294,FT,4.0,3.0,2.0,1.0,5.0,3.0,2,2,0,0
2715534,FT,1.0,0.0,1.0,0.0,3.0,6.0,2,1,0,0
2715295,FT,0.0,2.0,0.0,0.0,1.0,5.0,0,2,0,0
