game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2861087,FT,0.0,5.0,0.0,1.0,3.0,6.0,2,0,0,0
2861134,FT,2.0,1.0,0.0,1.0,7.0,1.0,2,0,0,0
2861105,FT,1.0,0.0,1.0,0.0,3.0,7.0,5,3,0,0
2861178,FT,2.0,2.0,0.0,0.0,4.0,5.0,2,2,0,0
2861099,FT,1.0,5.0,1.0,4.0,2.0,6.0,1,0,0,0
2861175,FT,4.0,0.0,3.0,0.0,0.0,7.0,2,3,0,0
2861137,FT,5.0,1.0,3.0,0.0,5.0,2.0,1,1,0,0
2861112,FT,1.0,0.0,1.0,0.0,3.0,5.0,4,5,1,0
2861108,FT,3.0,0.0,2.0,0.0,5.0,0.0,2,1,0,0
2804362,FT,1.0,2.0,1.0,0.0,5.0,4.0,1,4,0,1
2798096,FT,1.0,2.0,1.0,0.0,4.0,5.0,3,4,0,0
2798094,FT,2.0,2.0,0.0,2.0,5.0,3.0,0,1,0,0
2798095,FT,0.0,0.0,0.0,0.0,5.0,8.0,2,0,0,0
2798092,FT,1.0,1.0,1.0,0.0,3.0,6.0,4,2,0,0
2798091,FT,2.0,2.0,1.0,1.0,10.0,4.0,3,2,0,0
2798098,FT,1.0,1.0,1.0,0.0,7.0,1.0,3,1,0,0
2798097,FT,1.0,2.0,1.0,1.0,7.0,3.0,3,2,0,0
2798093,FT,1.0,1.0,0.0,1.0,5.0,2.0,2,0,0,0
2822310,FT,0.0,1.0,0.0,1.0,9.0,4.0,0,6,0,2
2839452,FT,2.0,2.0,0.0,1.0,4.0,2.0,6,1,0,0
2839453,FT,3.0,1.0,0.0,0.0,7.0,3.0,1,1,1,0
2839456,FT,0.0,0.0,0.0,0.0,4.0,3.0,5,2,1,0
2839458,FT,1.0,1.0,0.0,1.0,2.0,5.0,5,1,0,1
2839454,FT,2.0,1.0,2.0,0.0,4.0,4.0,2,3,0,0
2839455,FT,2.0,2.0,2.0,2.0,4.0,1.0,2,1,0,0
2741662,1st Half,0.0,0.0,,,,,0,0,0,0
2776206,2nd Half,0.0,1.0,0.0,0.0,4.0,2.0,2,4,0,0
2734955,,,,,,,,0,0,0,0
2860602,FT,3.0,0.0,2.0,0.0,7.0,3.0,1,2,0,0
2860601,FT,1.0,1.0,1.0,0.0,14.0,1.0,2,1,0,1
2860603,FT,1.0,0.0,1.0,0.0,5.0,4.0,1,2,0,0
2860604,FT,0.0,0.0,0.0,0.0,6.0,9.0,1,0,0,0
2860653,FT,1.0,1.0,1.0,0.0,2.0,3.0,1,3,0,0
2860654,FT,0.0,1.0,0.0,1.0,5.0,3.0,3,3,0,0
2797527,FT,2.0,2.0,1.0,0.0,3.0,8.0,2,1,0,0
2797538,FT,0.0,1.0,0.0,0.0,8.0,3.0,2,4,0,0
2884362,FT,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2883092,FT,0.0,3.0,0.0,0.0,2.0,2.0,3,2,0,0
2883090,FT,3.0,1.0,2.0,0.0,3.0,3.0,1,1,0,0
2884360,FT,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0
2884359,FT,1.0,2.0,1.0,2.0,4.0,5.0,0,3,0,0
2883091,FT,4.0,2.0,2.0,0.0,5.0,7.0,2,2,0,0
2884361,FT,5.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0
2849363,FT,2.0,1.0,1.0,0.0,9.0,1.0,4,3,0,1
2849362,FT,3.0,0.0,0.0,0.0,4.0,8.0,2,1,0,0
2881250,FT,3.0,1.0,0.0,1.0,4.0,2.0,2,4,0,1
2849364,FT,4.0,2.0,0.0,1.0,5.0,1.0,2,2,0,0
2849365,Postp.,,,,,,,0,0,0,0
2849366,FT,1.0,0.0,1.0,0.0,2.0,11.0,0,3,0,0
2849367,FT,1.0,1.0,0.0,1.0,4.0,5.0,1,4,0,0
2781757,FT,1.0,1.0,1.0,1.0,2.0,5.0,1,3,0,0
