game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789215,FT,2.0,1.0,2.0,0.0,3.0,4.0,3,3,0,0
2804392,FT,2.0,1.0,2.0,1.0,1.0,9.0,1,3,0,0
2784555,FT,2.0,2.0,1.0,0.0,6.0,2.0,1,3,0,0
2799478,FT,1.0,0.0,0.0,0.0,5.0,6.0,4,0,0,0
2800098,FT,1.0,2.0,1.0,2.0,8.0,2.0,3,2,0,0
2826229,FT,0.0,0.0,0.0,0.0,13.0,2.0,5,4,1,2
2826230,FT,0.0,1.0,0.0,1.0,2.0,6.0,1,1,0,0
2798147,FT,3.0,2.0,1.0,2.0,2.0,4.0,4,1,0,0
2859767,FT,1.0,0.0,1.0,0.0,4.0,2.0,1,3,0,0
2858912,FT,1.0,0.0,0.0,0.0,9.0,3.0,1,2,0,0
2822331,FT,2.0,1.0,1.0,0.0,6.0,6.0,2,1,1,0
2799796,FT,1.0,4.0,0.0,2.0,9.0,5.0,0,3,0,0
2799801,FT,1.0,0.0,1.0,0.0,6.0,4.0,5,1,0,0
2847350,FT,0.0,1.0,0.0,0.0,6.0,1.0,2,3,0,0
2847355,FT,0.0,0.0,0.0,0.0,7.0,1.0,1,2,0,0
2847354,FT,1.0,0.0,0.0,0.0,9.0,4.0,1,1,0,0
2847351,FT,1.0,0.0,0.0,0.0,10.0,3.0,2,2,0,0
2847353,FT,0.0,3.0,0.0,2.0,8.0,1.0,2,0,1,0
2847349,Postp.,,,,,,,0,0,0,0
2807739,FT,1.0,1.0,1.0,0.0,5.0,4.0,3,1,0,0
2839485,FT,2.0,1.0,1.0,1.0,6.0,5.0,3,3,0,0
2791813,FT,1.0,0.0,0.0,0.0,5.0,9.0,2,2,0,0
2814795,FT,0.0,4.0,0.0,2.0,1.0,4.0,3,4,0,1
2790785,FT,3.0,3.0,1.0,0.0,4.0,5.0,1,0,0,0
2891681,,,,,,,,0,0,0,0
2776165,FT,0.0,1.0,0.0,0.0,6.0,6.0,6,1,0,0
2776146,2nd Half,1.0,0.0,1.0,0.0,2.0,1.0,1,2,0,0
2813527,FT,3.0,2.0,0.0,1.0,5.0,6.0,2,1,0,0
2813528,FT,2.0,2.0,0.0,0.0,5.0,4.0,5,6,0,1
2862207,FT,1.0,0.0,0.0,0.0,4.0,3.0,2,5,0,0
2871025,FT,2.0,2.0,2.0,1.0,2.0,2.0,1,3,0,0
