Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2709622,FT,0.0,5.0,0.0,3.0,2.0,2.0,1,1,0,0
2709669,FT,0.0,5.0,0.0,1.0,0.0,0.0,0,1,0,0
2709670,Postp.,,,,,,,0,0,0,0
2709657,FT,0.0,4.0,0.0,1.0,3.0,5.0,1,3,0,0
2709614,FT,0.0,2.0,0.0,2.0,0.0,5.0,0,0,0,0
2709646,FT,1.0,2.0,1.0,0.0,6.0,2.0,1,3,0,0
2709633,FT,0.0,3.0,0.0,2.0,2.0,7.0,4,3,0,0
2709674,FT,0.0,1.0,0.0,0.0,1.0,4.0,4,1,1,0
2709658,FT,3.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0
2709645,FT,1.0,0.0,1.0,0.0,2.0,8.0,2,3,0,0
2709634,FT,7.0,1.0,2.0,0.0,6.0,2.0,0,0,0,0
2889970,FT,2.0,1.0,0.0,0.0,4.0,3.0,1,4,0,0
2700408,FT,1.0,1.0,0.0,0.0,6.0,7.0,2,1,0,0
2756234,FT,4.0,2.0,1.0,0.0,2.0,9.0,1,3,0,1
2700407,FT,1.0,1.0,0.0,0.0,3.0,1.0,2,0,0,0
2700414,FT,0.0,0.0,0.0,0.0,2.0,6.0,1,1,0,0
2756232,FT,2.0,2.0,1.0,1.0,6.0,3.0,1,5,0,0
2758842,FT,7.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0
2758843,FT,7.0,1.0,3.0,1.0,9.0,3.0,0,3,0,0
2700463,FT,1.0,1.0,0.0,1.0,4.0,2.0,1,1,0,0
2700426,FT,2.0,1.0,2.0,0.0,0.0,4.0,1,2,0,0
2700464,FT,7.0,1.0,3.0,1.0,6.0,0.0,0,4,0,0
2787226,FT,0.0,0.0,0.0,0.0,8.0,6.0,2,3,1,0
2787222,FT,3.0,0.0,2.0,0.0,4.0,1.0,1,2,0,0
2787227,FT,2.0,0.0,2.0,0.0,3.0,4.0,4,3,0,0
2787225,FT,2.0,1.0,1.0,0.0,17.0,2.0,0,0,0,0
2787223,FT,3.0,1.0,0.0,0.0,12.0,2.0,1,1,0,0
2787224,FT,0.0,0.0,0.0,0.0,4.0,3.0,3,1,1,0
2735037,FT,3.0,2.0,1.0,2.0,7.0,5.0,2,4,0,0
2900464,FT,3.0,2.0,1.0,0.0,6.0,10.0,0,2,0,1
2900465,FT,1.0,1.0,0.0,0.0,4.0,6.0,1,1,0,0
2900466,FT,0.0,5.0,0.0,1.0,1.0,3.0,2,2,2,0
2900467,FT,1.0,1.0,0.0,1.0,4.0,3.0,0,1,0,0
2900468,FT,3.0,1.0,0.0,0.0,6.0,9.0,0,1,0,0
2900469,FT,1.0,1.0,0.0,1.0,7.0,3.0,2,0,0,0
2900470,FT,4.0,0.0,0.0,0.0,7.0,8.0,3,0,0,1
2900471,FT,3.0,2.0,2.0,1.0,2.0,6.0,2,3,0,0
2884891,FT,0.0,4.0,0.0,2.0,3.0,6.0,3,0,0,0
2884883,FT,0.0,4.0,0.0,2.0,10.0,5.0,3,1,0,0
2884892,FT,2.0,1.0,0.0,0.0,5.0,5.0,6,2,0,0
2884880,FT,0.0,1.0,0.0,0.0,3.0,7.0,3,4,3,4
2884879,FT,4.0,1.0,2.0,1.0,0.0,0.0,1,3,0,0
2884877,FT,0.0,3.0,0.0,3.0,6.0,7.0,2,2,0,0
2884876,FT,0.0,5.0,0.0,4.0,0.0,0.0,3,0,0,1
2884875,FT,1.0,2.0,1.0,1.0,0.0,0.0,1,2,0,1
2884878,FT,0.0,1.0,0.0,0.0,3.0,5.0,0,4,0,0
2884885,FT,0.0,1.0,0.0,0.0,4.0,7.0,2,3,0,0
2884881,FT,0.0,3.0,0.0,2.0,6.0,10.0,1,1,0,0
2884886,FT,1.0,0.0,1.0,0.0,2.0,6.0,2,0,0,0
2884882,FT,1.0,0.0,0.0,0.0,0.0,12.0,3,2,0,0
2884884,FT,1.0,2.0,1.0,1.0,10.0,2.0,3,4,0,0
2884873,FT,1.0,2.0,0.0,2.0,1.0,5.0,0,1,0,0
2884874,FT,0.0,3.0,0.0,0.0,2.0,7.0,3,2,0,0
2884889,FT,1.0,1.0,1.0,0.0,3.0,5.0,2,2,0,0
2884890,FT,0.0,2.0,0.0,1.0,6.0,2.0,0,1,0,0
2884888,FT,0.0,2.0,0.0,0.0,1.0,16.0,3,0,0,1
2884887,FT,0.0,7.0,0.0,2.0,2.0,4.0,1,1,0,0
2884872,FT,1.0,1.0,1.0,0.0,3.0,1.0,5,7,0,0
2884871,FT,4.0,2.0,1.0,1.0,6.0,1.0,2,2,0,0
2900428,FT,0.0,1.0,0.0,1.0,3.0,5.0,3,3,0,0
2899769,Postp.,,,,,,,0,0,0,0
2889356,Postp.,,,,,,,0,0,0,0
2889355,Postp.,,,,,,,0,0,0,0
2889354,Postp.,,,,,,,0,0,0,0
2889357,Postp.,,,,,,,0,0,0,0
2817846,FT,2.0,0.0,1.0,0.0,2.0,6.0,2,0,0,0
2817942,Postp.,,,,,,,0,0,0,0
2820723,FT,2.0,0.0,1.0,0.0,4.0,8.0,0,1,0,0
2820725,FT,1.0,0.0,1.0,0.0,2.0,5.0,1,1,0,0
2820220,FT,4.0,1.0,2.0,1.0,6.0,5.0,3,1,0,0
2820168,FT,5.0,2.0,4.0,1.0,10.0,3.0,2,3,0,0
2832027,FT,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2832028,FT,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0
2832036,FT,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2832032,FT,2.0,1.0,1.0,1.0,5.0,6.0,1,1,0,0
2832031,FT,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0
2832030,FT,2.0,1.0,1.0,1.0,2.0,4.0,4,3,0,0
2832034,Abd.,1.0,4.0,1.0,4.0,1.0,1.0,0,0,0,0
2832029,Postp.,,,,,,,0,0,0,0
2832033,FT,3.0,3.0,1.0,1.0,3.0,2.0,1,0,0,0
2828243,FT,3.0,0.0,1.0,0.0,2.0,3.0,3,2,0,0
2828273,FT,5.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1
2828241,Postp.,,,,,,,0,0,0,0
2828249,FT,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2829022,FT,1.0,3.0,1.0,3.0,8.0,3.0,1,2,0,0
2828992,Postp.,,,,,,,0,0,0,0
2894926,FT,1.0,2.0,0.0,1.0,7.0,3.0,1,0,0,0
2839044,FT,2.0,0.0,1.0,0.0,8.0,4.0,1,0,1,0
2781306,FT,0.0,1.0,0.0,1.0,1.0,10.0,3,3,0,0
2781400,FT,0.0,1.0,0.0,0.0,2.0,9.0,2,1,1,0
2781334,FT,4.0,0.0,2.0,0.0,5.0,2.0,1,2,0,0
2781308,FT,0.0,1.0,0.0,1.0,3.0,8.0,2,1,1,0
2781381,FT,1.0,2.0,0.0,1.0,1.0,6.0,0,1,0,0
2781213,FT,0.0,0.0,0.0,0.0,6.0,2.0,2,2,0,0
2781333,FT,0.0,2.0,0.0,1.0,0.0,10.0,1,1,0,0
2781215,FT,0.0,2.0,0.0,1.0,4.0,9.0,0,2,0,0
2781360,FT,0.0,1.0,0.0,0.0,3.0,12.0,4,1,0,0
2781427,FT,0.0,4.0,0.0,1.0,1.0,8.0,1,2,0,0
2781214,FT,0.0,5.0,0.0,2.0,1.0,11.0,2,2,0,0
2781245,FT,0.0,0.0,0.0,0.0,1.0,5.0,2,2,0,0
2781246,FT,1.0,0.0,1.0,0.0,4.0,5.0,5,3,0,0
2781307,FT,1.0,4.0,1.0,1.0,3.0,6.0,0,2,0,0
2781335,FT,0.0,1.0,0.0,0.0,5.0,9.0,2,2,1,0
2781244,FT,0.0,1.0,0.0,0.0,0.0,7.0,3,3,0,0
2781276,FT,2.0,1.0,0.0,0.0,3.0,1.0,1,1,0,0
2781426,FT,4.0,0.0,2.0,0.0,4.0,7.0,1,3,0,0
2781359,FT,3.0,1.0,2.0,1.0,0.0,3.0,4,2,0,0
2781380,FT,0.0,2.0,0.0,1.0,5.0,2.0,1,3,0,0
2846174,FT,0.0,11.0,0.0,6.0,0.0,0.0,3,3,0,0
2846175,FT,2.0,4.0,0.0,3.0,0.0,0.0,1,2,0,0
2872367,FT,3.0,0.0,1.0,0.0,2.0,4.0,2,1,0,0
2893962,FT,1.0,2.0,0.0,1.0,0.0,5.0,3,3,1,0
2899312,FT,4.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0
2899313,FT,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2899322,FT,0.0,9.0,0.0,3.0,0.0,0.0,0,0,0,0
2899323,FT,11.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0
2897655,FT,7.0,1.0,5.0,1.0,9.0,5.0,0,3,0,0
2896946,FT,2.0,0.0,1.0,0.0,10.0,5.0,1,0,0,0
2896943,FT,9.0,0.0,4.0,0.0,7.0,2.0,2,3,0,0
2831005,FT,0.0,4.0,0.0,1.0,3.0,4.0,2,2,0,0
2899638,FT,2.0,1.0,2.0,1.0,9.0,1.0,2,3,0,1
2899639,FT,0.0,2.0,0.0,1.0,4.0,2.0,0,5,1,0
2900005,FT,2.0,1.0,2.0,1.0,4.0,3.0,1,0,0,0
2901342,FT,2.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2901345,FT,2.0,2.0,1.0,1.0,5.0,4.0,0,1,0,0
2885538,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885537,FT,3.0,1.0,1.0,0.0,4.0,1.0,5,2,1,0
2885540,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885539,FT,1.0,1.0,0.0,0.0,3.0,4.0,1,2,0,0
2885541,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885542,FT,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2885543,FT,4.0,3.0,2.0,1.0,0.0,0.0,0,0,0,0
2885544,FT,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2899740,FT,1.0,1.0,0.0,0.0,6.0,2.0,3,3,0,0
2899724,FT,1.0,1.0,0.0,1.0,4.0,0.0,3,3,0,0
2899720,FT,2.0,1.0,1.0,0.0,8.0,2.0,1,2,0,0
2899736,FT,0.0,1.0,0.0,0.0,1.0,6.0,3,3,0,1
2899738,FT,1.0,0.0,0.0,0.0,2.0,5.0,4,2,0,0
2899737,FT,0.0,1.0,0.0,0.0,8.0,0.0,1,2,0,0
2899741,FT,2.0,1.0,2.0,0.0,0.0,2.0,2,4,0,1
2899723,FT,1.0,1.0,1.0,0.0,4.0,3.0,1,3,0,0
2899726,FT,1.0,0.0,1.0,0.0,0.0,3.0,3,1,0,0
2899739,FT,2.0,1.0,1.0,0.0,4.0,5.0,1,2,0,0
2899725,FT,1.0,1.0,0.0,1.0,8.0,4.0,2,1,1,0
2899722,FT,1.0,1.0,0.0,0.0,4.0,3.0,1,3,0,0
2899742,FT,1.0,1.0,0.0,0.0,4.0,3.0,5,2,0,0
2899743,FT,2.0,1.0,0.0,1.0,10.0,1.0,1,5,0,0
2899721,FT,1.0,0.0,0.0,0.0,5.0,3.0,1,1,0,0
2897634,FT,3.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0
2795503,FT,2.0,3.0,2.0,2.0,6.0,2.0,3,4,0,0
2897438,FT,4.0,3.0,0.0,3.0,0.0,0.0,0,0,0,0
2897437,FT,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2873872,FT,2.0,0.0,2.0,0.0,0.0,7.0,4,0,0,0
2873871,FT,0.0,9.0,0.0,5.0,0.0,11.0,0,0,0,1
2901528,FT,1.0,1.0,0.0,1.0,0.0,1.0,2,2,0,0
2901321,FT,3.0,0.0,1.0,0.0,2.0,3.0,2,1,0,0
2901329,FT,1.0,4.0,1.0,0.0,1.0,10.0,3,3,0,0
2901322,FT,1.0,0.0,0.0,0.0,3.0,10.0,1,3,0,0
2901326,FT,1.0,1.0,0.0,0.0,1.0,8.0,3,1,0,0
2901340,FT,1.0,4.0,0.0,2.0,4.0,7.0,3,0,0,0
2901354,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2901339,FT,0.0,3.0,0.0,1.0,1.0,5.0,2,1,0,1
2901338,FT,2.0,1.0,1.0,0.0,3.0,4.0,0,0,0,0
2901337,FT,0.0,2.0,0.0,1.0,5.0,3.0,1,2,0,0
2901335,FT,0.0,2.0,0.0,0.0,2.0,5.0,2,2,0,0
2899455,FT,1.0,1.0,1.0,0.0,1.0,10.0,2,0,0,1
2899456,FT,0.0,4.0,0.0,2.0,4.0,7.0,0,4,0,0
2899457,FT,3.0,1.0,1.0,1.0,6.0,5.0,1,2,0,0
2857361,FT,1.0,5.0,1.0,1.0,4.0,8.0,0,0,0,0
2857360,FT,2.0,1.0,1.0,0.0,5.0,4.0,1,2,0,0
2899458,FT,1.0,0.0,0.0,0.0,7.0,1.0,2,4,0,1
2899459,FT,0.0,0.0,0.0,0.0,6.0,6.0,2,3,0,0
2901430,FT,3.0,1.0,1.0,1.0,5.0,2.0,1,1,0,0
2900216,FT,1.0,1.0,0.0,0.0,5.0,4.0,1,1,1,0
2900463,FT,0.0,2.0,0.0,0.0,1.0,1.0,3,7,3,1
2900945,FT,0.0,2.0,0.0,2.0,2.0,3.0,2,3,0,0
2900946,FT,1.0,0.0,1.0,0.0,3.0,9.0,1,1,0,0
2898895,FT,1.0,1.0,1.0,1.0,1.0,2.0,2,2,0,0
2901316,FT,1.0,1.0,0.0,1.0,5.0,1.0,1,3,0,0
2854068,FT,0.0,0.0,0.0,0.0,7.0,4.0,5,3,0,0
2901312,FT,1.0,1.0,1.0,0.0,6.0,7.0,2,3,0,0
2843060,FT,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2843169,FT,0.0,1.0,0.0,1.0,10.0,0.0,3,1,0,0
2843165,FT,3.0,0.0,1.0,0.0,8.0,2.0,0,2,0,0
2843173,FT,3.0,2.0,2.0,1.0,0.0,0.0,0,0,0,0
2843167,FT,2.0,0.0,0.0,0.0,6.0,2.0,1,3,0,0
2843170,FT,6.0,1.0,3.0,1.0,6.0,3.0,0,1,0,1
2843172,FT,2.0,1.0,0.0,0.0,6.0,6.0,1,0,0,0
2843171,FT,0.0,1.0,0.0,0.0,3.0,9.0,1,0,0,0
2843166,FT,0.0,1.0,0.0,1.0,12.0,8.0,2,2,0,0
2901414,FT,3.0,1.0,2.0,1.0,7.0,3.0,2,1,0,0
2901356,FT,1.0,0.0,0.0,0.0,11.0,3.0,2,4,0,0
2901344,FT,1.0,0.0,0.0,0.0,1.0,11.0,4,3,1,0
2901324,FT,1.0,10.0,0.0,8.0,1.0,3.0,0,0,0,0
2901323,FT,7.0,0.0,3.0,0.0,7.0,1.0,0,0,0,0
2901341,FT,0.0,2.0,0.0,1.0,5.0,7.0,1,2,1,0
2901318,FT,0.0,0.0,0.0,0.0,5.0,5.0,2,0,0,0
2901446,FT,5.0,0.0,1.0,0.0,6.0,2.0,0,0,0,0
2901317,FT,2.0,1.0,0.0,0.0,9.0,7.0,0,0,0,0
2901343,FT,2.0,0.0,0.0,0.0,5.0,3.0,1,3,1,0
2901347,FT,0.0,0.0,0.0,0.0,3.0,5.0,3,3,0,0
2901348,FT,1.0,0.0,0.0,0.0,3.0,2.0,1,1,0,0
2901513,Postp.,,,,,,,0,0,0,0
2901521,FT,1.0,2.0,0.0,0.0,5.0,2.0,3,4,0,1
2900002,FT,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0
2899711,FT,1.0,0.0,0.0,0.0,5.0,1.0,1,3,0,0
2894261,FT,1.0,0.0,0.0,0.0,5.0,3.0,1,1,0,0
2899712,FT,0.0,3.0,0.0,2.0,4.0,7.0,5,2,0,0
2899713,FT,0.0,1.0,0.0,0.0,1.0,5.0,1,1,0,0
2899714,FT,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2899715,FT,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2899716,FT,2.0,3.0,1.0,0.0,3.0,10.0,0,1,0,0
2899717,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2899756,FT,0.0,8.0,0.0,5.0,0.0,0.0,0,0,0,0
2899999,FT,2.0,2.0,1.0,1.0,5.0,4.0,1,2,0,0
2899757,FT,0.0,1.0,0.0,0.0,3.0,1.0,2,3,0,0
2900006,FT,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
2899758,FT,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2900884,FT,0.0,1.0,0.0,1.0,6.0,4.0,2,1,0,0
2899997,FT,0.0,2.0,0.0,2.0,1.0,6.0,1,0,0,0
2899759,FT,8.0,0.0,6.0,0.0,0.0,0.0,0,1,0,0
2900001,FT,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2900000,FT,1.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0
2900888,FT,0.0,0.0,0.0,0.0,1.0,8.0,1,0,1,0
2899996,FT,3.0,2.0,2.0,1.0,0.0,0.0,2,1,0,0
2899995,FT,3.0,0.0,2.0,0.0,6.0,2.0,3,2,0,0
2900004,FT,0.0,4.0,0.0,1.0,0.0,0.0,0,0,0,0
2899760,FT,2.0,2.0,0.0,1.0,3.0,4.0,0,1,0,0
2899766,FT,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2899761,FT,0.0,2.0,0.0,0.0,3.0,5.0,2,2,0,0
2899762,FT,2.0,4.0,1.0,1.0,5.0,6.0,4,3,0,0
2899994,FT,1.0,0.0,1.0,0.0,8.0,0.0,0,1,0,0
2899991,FT,2.0,1.0,0.0,1.0,13.0,4.0,1,2,1,0
2900003,FT,1.0,0.0,1.0,0.0,5.0,7.0,2,1,0,0
2899763,FT,0.0,0.0,0.0,0.0,3.0,6.0,1,1,0,0
2899764,FT,4.0,0.0,2.0,0.0,5.0,0.0,0,2,0,0
2899765,FT,1.0,1.0,1.0,1.0,7.0,1.0,1,1,0,0
2899753,FT,5.0,1.0,4.0,1.0,7.0,5.0,2,2,0,1
2899755,2nd Half,1.0,2.0,0.0,0.0,2.0,2.0,2,1,0,0
2901095,2nd Half,0.0,1.0,0.0,1.0,2.0,3.0,1,2,1,1
2899754,2nd Half,0.0,0.0,0.0,0.0,2.0,0.0,0,2,0,0
2899993,2nd Half,1.0,0.0,0.0,0.0,6.0,2.0,1,0,0,0
2901351,,,,,,,,0,0,0,0
2901346,,,,,,,,0,0,0,0
2901098,FT,3.0,0.0,2.0,0.0,2.0,7.0,3,3,0,0
2901099,FT,2.0,1.0,1.0,0.0,8.0,3.0,5,2,1,0
2897921,FT,1.0,2.0,1.0,2.0,7.0,2.0,4,5,1,0
2842222,FT,2.0,7.0,1.0,3.0,0.0,8.0,0,0,1,0
2842224,FT,3.0,0.0,0.0,0.0,9.0,1.0,0,3,0,0
2842223,Postp.,,,,,,,0,0,0,0
2842227,FT,3.0,0.0,2.0,0.0,7.0,6.0,4,1,0,0
