Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789293,FT,1.0,0.0,1.0,0.0,1.0,5.0,5,4,0,0
2804454,FT,1.0,2.0,1.0,1.0,8.0,4.0,5,2,0,0
2826278,FT,0.0,3.0,0.0,0.0,1.0,8.0,4,1,0,0
2826279,FT,1.0,0.0,0.0,0.0,2.0,5.0,4,4,0,2
2859849,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2814850,FT,0.0,3.0,0.0,1.0,4.0,1.0,1,1,0,0
2814856,FT,1.0,0.0,1.0,0.0,5.0,2.0,0,1,0,0
2822209,FT,0.0,2.0,0.0,0.0,2.0,7.0,2,2,2,0
2860673,FT,0.0,1.0,0.0,0.0,2.0,9.0,4,3,0,0
2860674,FT,2.0,1.0,0.0,1.0,3.0,2.0,1,1,0,0
2860675,FT,1.0,0.0,0.0,0.0,7.0,5.0,4,1,1,1
2860676,FT,0.0,5.0,0.0,1.0,5.0,5.0,0,0,0,0
2813583,FT,1.0,0.0,1.0,0.0,7.0,3.0,2,6,0,2
2813588,FT,0.0,1.0,0.0,0.0,2.0,3.0,0,1,1,0
2788673,FT,1.0,1.0,0.0,0.0,6.0,5.0,1,1,0,0
2788679,FT,2.0,1.0,1.0,1.0,1.0,9.0,2,2,0,0
2788678,FT,2.0,1.0,0.0,1.0,8.0,3.0,2,2,0,0
2871404,FT,0.0,2.0,0.0,1.0,6.0,3.0,1,0,0,0
2871405,FT,1.0,3.0,1.0,2.0,7.0,2.0,1,4,0,0
2889176,FT,0.0,1.0,0.0,0.0,2.0,3.0,1,2,0,0
2797233,FT,5.0,0.0,3.0,0.0,3.0,1.0,0,3,0,1
2912041,FT,2.0,0.0,1.0,0.0,7.0,5.0,1,3,0,0
2812989,FT,5.0,1.0,2.0,1.0,2.0,3.0,3,4,0,1
2812993,FT,4.0,3.0,2.0,1.0,6.0,6.0,1,2,0,0
2815885,FT,0.0,0.0,0.0,0.0,2.0,5.0,1,2,0,0
2881895,FT,1.0,3.0,1.0,2.0,5.0,1.0,0,0,0,0
2881891,FT,0.0,0.0,0.0,0.0,3.0,3.0,3,1,0,0
2881898,FT,2.0,2.0,0.0,2.0,4.0,5.0,1,2,0,0
2881892,FT,3.0,0.0,1.0,0.0,3.0,4.0,3,1,0,0
2870279,FT,1.0,1.0,0.0,1.0,6.0,3.0,2,4,0,1
2840482,FT,2.0,0.0,0.0,0.0,2.0,3.0,1,3,0,0
2839046,FT,1.0,0.0,0.0,0.0,4.0,4.0,4,4,0,0
2839047,FT,2.0,1.0,2.0,1.0,3.0,11.0,5,2,0,1
2839048,FT,0.0,1.0,0.0,1.0,5.0,7.0,4,2,1,1
2839049,FT,0.0,1.0,0.0,0.0,1.0,12.0,0,2,0,0
2838974,FT,3.0,3.0,0.0,2.0,5.0,6.0,4,5,0,1
2838975,FT,6.0,2.0,3.0,1.0,7.0,1.0,1,1,0,0
2838976,FT,3.0,1.0,0.0,0.0,3.0,5.0,2,2,0,0
2838977,FT,2.0,1.0,0.0,0.0,4.0,6.0,2,2,0,1
2801047,FT,1.0,2.0,0.0,0.0,4.0,1.0,3,2,0,0
2795762,FT,0.0,1.0,0.0,1.0,3.0,2.0,3,0,0,0
2827151,FT,0.0,1.0,0.0,1.0,1.0,4.0,3,1,0,0
2827154,FT,4.0,0.0,1.0,0.0,7.0,2.0,2,2,0,0
2842432,FT,2.0,0.0,1.0,0.0,7.0,6.0,4,1,0,0
2905992,FT,2.0,1.0,1.0,0.0,6.0,3.0,1,1,0,0
2899402,FT,0.0,1.0,0.0,1.0,4.0,9.0,1,1,1,0
2899403,FT,0.0,0.0,0.0,0.0,7.0,3.0,2,2,0,0
2837366,FT,3.0,0.0,1.0,0.0,4.0,3.0,3,1,0,0
2837369,FT,2.0,0.0,2.0,0.0,3.0,8.0,0,2,0,0
2819280,FT,2.0,2.0,1.0,0.0,2.0,4.0,4,3,0,0
2819272,FT,2.0,8.0,0.0,3.0,4.0,13.0,2,0,0,0
2819278,FT,1.0,1.0,0.0,1.0,5.0,1.0,1,2,0,0
2818951,FT,1.0,3.0,1.0,1.0,0.0,0.0,1,4,1,1
2903844,FT,4.0,2.0,3.0,1.0,8.0,2.0,4,2,0,0
2903847,FT,2.0,0.0,0.0,0.0,4.0,2.0,1,2,0,1
2868760,FT,1.0,3.0,0.0,1.0,5.0,5.0,5,0,0,0
2855942,FT,1.0,1.0,0.0,0.0,3.0,5.0,1,3,0,0
2855943,FT,0.0,0.0,0.0,0.0,1.0,2.0,4,1,0,0
2855946,FT,2.0,1.0,1.0,1.0,7.0,1.0,5,2,0,0
2914458,FT,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0
2914471,FT,2.0,1.0,0.0,0.0,7.0,4.0,2,3,0,0
2821259,FT,0.0,1.0,0.0,0.0,3.0,1.0,2,3,1,0
2821984,FT,2.0,1.0,0.0,1.0,13.0,1.0,2,3,0,0
2914438,FT,1.0,2.0,0.0,1.0,4.0,4.0,3,4,0,1
2914448,FT,1.0,0.0,0.0,0.0,2.0,4.0,2,1,0,0
2801296,FT,3.0,3.0,2.0,2.0,8.0,1.0,4,3,0,1
2801288,FT,0.0,2.0,0.0,1.0,9.0,6.0,2,0,0,0
2801290,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2914004,FT,2.0,1.0,2.0,1.0,5.0,12.0,4,5,0,0
2914005,FT,2.0,2.0,1.0,1.0,4.0,6.0,2,4,0,1
2914006,FT,0.0,0.0,0.0,0.0,6.0,2.0,3,5,0,0
2911242,FT,3.0,3.0,1.0,1.0,2.0,5.0,4,3,1,0
2911243,FT,3.0,0.0,1.0,0.0,6.0,7.0,1,1,0,0
2870770,Postp.,,,,,,,0,0,0,0
2912709,FT,1.0,2.0,1.0,1.0,7.0,3.0,2,5,0,0
2912063,FT,1.0,0.0,1.0,0.0,4.0,12.0,2,1,0,0
2912064,FT,1.0,1.0,1.0,1.0,4.0,7.0,3,2,0,0
2912065,FT,1.0,1.0,1.0,0.0,3.0,3.0,0,1,0,1
2912066,FT,0.0,1.0,0.0,0.0,8.0,5.0,2,0,0,0
2912649,FT,0.0,3.0,0.0,2.0,8.0,2.0,2,2,0,1
2912650,FT,0.0,0.0,0.0,0.0,8.0,6.0,1,5,0,0
2912651,Postp.,,,,,,,0,0,0,0
2912648,FT,4.0,3.0,3.0,0.0,2.0,5.0,3,3,0,0
2857412,FT,2.0,1.0,0.0,0.0,4.0,10.0,3,2,0,0
2857416,FT,4.0,2.0,2.0,2.0,5.0,3.0,2,1,0,0
2857417,FT,2.0,2.0,1.0,2.0,5.0,3.0,1,3,0,0
2857418,FT,1.0,2.0,1.0,1.0,3.0,4.0,4,3,0,0
2857419,FT,3.0,0.0,2.0,0.0,7.0,1.0,0,1,0,0
2857420,FT,4.0,3.0,3.0,2.0,2.0,6.0,0,0,1,0
2857421,FT,0.0,1.0,0.0,0.0,4.0,2.0,1,3,0,0
2844260,FT,5.0,3.0,3.0,2.0,5.0,2.0,2,3,0,1
2914016,FT,1.0,3.0,1.0,0.0,7.0,8.0,2,1,1,0
2914025,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2914026,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2914015,FT,4.0,1.0,1.0,0.0,10.0,3.0,0,0,0,0
2910041,FT,0.0,2.0,0.0,1.0,3.0,2.0,0,1,1,0
2912712,FT,7.0,1.0,5.0,0.0,11.0,1.0,0,1,0,0
2912713,FT,4.0,0.0,2.0,0.0,4.0,4.0,1,3,0,0
2912700,Postp.,,,,,,,0,0,0,0
2912707,FT,1.0,1.0,0.0,1.0,1.0,10.0,2,1,0,0
2912699,FT,2.0,1.0,2.0,0.0,5.0,3.0,6,3,1,0
2914476,FT,0.0,2.0,0.0,2.0,1.0,6.0,3,0,0,0
2907289,Postp.,,,,,,,0,0,0,0
2914018,FT,2.0,2.0,2.0,1.0,4.0,6.0,3,0,0,0
2914017,FT,1.0,1.0,0.0,0.0,4.0,5.0,4,3,0,1
2914020,FT,0.0,0.0,0.0,0.0,4.0,3.0,2,3,0,0
2914021,FT,2.0,1.0,1.0,1.0,8.0,6.0,3,2,0,0
2914440,FT,1.0,0.0,1.0,0.0,5.0,10.0,3,0,0,0
2912722,FT,2.0,1.0,0.0,1.0,5.0,2.0,1,5,0,0
