game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2804381,,,,,,,,0,0,0,0
2799468,,,,,,,,0,0,0,0
2800088,,,,,,,,0,0,0,0
2826220,FT,4.0,0.0,1.0,0.0,2.0,8.0,3,1,0,0
2826221,FT,0.0,3.0,0.0,1.0,2.0,6.0,1,3,0,0
2798119,,,,,,,,0,0,0,0
2799789,1st Half,0.0,2.0,,,3.0,3.0,0,0,0,0
2799787,1st Half,0.0,2.0,,,4.0,1.0,0,0,0,0
2847346,,,,,,,,0,0,0,0
2847338,,,,,,,,0,0,0,0
2847341,,,,,,,,0,0,0,0
2847344,,,,,,,,0,0,0,0
2847339,,,,,,,,0,0,0,0
2807720,,,,,,,,0,0,0,0
2839472,,,,,,,,0,0,0,0
2791803,,,,,,,,0,0,0,0
2701914,FT,0.0,0.0,0.0,0.0,14.0,3.0,1,2,0,0
2701911,FT,0.0,0.0,0.0,0.0,10.0,3.0,0,4,0,0
2776251,,,,,,,,0,0,0,0
2776243,,,,,,,,0,0,0,0
2776250,,,,,,,,0,0,0,0
2792011,,,,,,,,0,0,0,0
2790297,1st Half,0.0,1.0,,,2.0,3.0,0,0,0,0
2871022,,,,,,,,0,0,0,0
2790295,,,,,,,,0,0,0,0
2790290,,,,,,,,0,0,0,0
2790289,,,,,,,,0,0,0,0
2790294,,,,,,,,0,0,0,0
2790296,,,,,,,,0,0,0,0
2790292,,,,,,,,0,0,0,0
2790293,,,,,,,,0,0,0,0
2711818,1st Half,1.0,1.0,,,,,0,0,0,0
2785208,1st Half,0.0,0.0,,,,,0,0,0,0
2788862,1st Half,1.0,0.0,,,1.0,2.0,0,1,0,0
2788859,1st Half,1.0,0.0,,,,,0,1,0,0
2726368,FT,3.0,4.0,2.0,3.0,5.0,2.0,3,1,0,0
2726369,FT,3.0,1.0,1.0,1.0,9.0,1.0,0,1,0,0
2726370,FT,1.0,2.0,1.0,1.0,4.0,7.0,2,2,2,0
2793115,,,,,,,,0,0,0,0
2793113,,,,,,,,0,0,0,0
2793114,,,,,,,,0,0,0,0
2701293,,,,,,,,0,0,0,0
2701291,,,,,,,,0,0,0,0
2701294,,,,,,,,0,0,0,0
2701290,,,,,,,,0,0,0,0
2701292,,,,,,,,0,0,0,0
