Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789289,FT,2.0,1.0,1.0,1.0,5.0,5.0,1,2,0,0
2804457,FT,0.0,3.0,0.0,2.0,3.0,4.0,2,0,0,0
2804463,FT,0.0,2.0,0.0,1.0,5.0,10.0,1,1,1,0
2804456,FT,4.0,0.0,1.0,0.0,4.0,5.0,2,3,0,0
2804455,FT,4.0,0.0,1.0,0.0,7.0,5.0,0,1,0,0
2784632,FT,2.0,2.0,0.0,1.0,2.0,6.0,3,2,0,0
2784640,FT,0.0,1.0,0.0,0.0,2.0,3.0,3,1,0,0
2784634,FT,5.0,1.0,3.0,0.0,1.0,4.0,3,1,0,1
2784635,FT,0.0,1.0,0.0,0.0,6.0,10.0,1,2,1,0
2799538,FT,0.0,0.0,0.0,0.0,9.0,5.0,1,1,0,0
2799537,FT,0.0,4.0,0.0,2.0,0.0,6.0,0,0,0,0
2826275,FT,3.0,0.0,0.0,0.0,2.0,4.0,2,2,0,0
2826276,FT,0.0,1.0,0.0,1.0,5.0,6.0,1,6,0,0
2826277,FT,2.0,0.0,1.0,0.0,4.0,3.0,0,1,0,0
2859847,FT,3.0,2.0,2.0,1.0,0.0,0.0,0,0,0,0
2859848,FT,2.0,1.0,1.0,1.0,0.0,0.0,0,0,1,0
2859845,FT,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2859846,FT,1.0,0.0,0.0,0.0,7.0,2.0,1,2,0,0
2859851,FT,2.0,1.0,1.0,0.0,4.0,1.0,2,2,0,0
2859852,FT,2.0,3.0,1.0,3.0,2.0,5.0,3,3,0,0
2859853,FT,2.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0
2859854,FT,0.0,0.0,0.0,0.0,12.0,2.0,2,4,0,0
2799858,FT,2.0,1.0,0.0,0.0,3.0,4.0,0,1,0,0
2799863,FT,2.0,1.0,1.0,1.0,3.0,6.0,4,2,0,0
2799865,FT,1.0,1.0,0.0,1.0,5.0,6.0,2,2,0,0
2807827,FT,2.0,1.0,1.0,0.0,1.0,2.0,5,4,0,0
2807828,FT,1.0,2.0,1.0,1.0,10.0,8.0,2,3,1,0
2807829,FT,1.0,3.0,1.0,1.0,3.0,6.0,5,5,0,0
2807820,FT,1.0,1.0,1.0,0.0,5.0,7.0,1,3,0,0
