game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2789183,1st Half,0.0,0.0,,,,,0,0,0,0
2784528,FT,2.0,1.0,1.0,0.0,4.0,3.0,3,3,0,0
2784524,1st Half,0.0,1.0,,,,,1,0,0,0
2859724,Pend.,,,,,,,0,0,0,0
2847320,1st Half,1.0,1.0,,,,,1,0,0,0
2807693,1st Half,0.0,0.0,,,2.0,1.0,1,1,0,0
2814778,,,,,,,,0,0,0,0
2822138,FT,1.0,1.0,1.0,0.0,2.0,3.0,1,6,0,1
2866538,FT,2.0,2.0,1.0,1.0,5.0,3.0,1,3,0,0
2711555,FT,2.0,3.0,1.0,2.0,1.0,6.0,2,3,0,0
2703081,FT,8.0,2.0,4.0,1.0,5.0,6.0,2,3,0,0
2703086,2nd Half,0.0,2.0,0.0,0.0,2.0,8.0,3,2,1,0
2776200,1st Half,1.0,0.0,,,,,0,0,0,0
2776212,,,,,,,,0,0,0,0
2734953,,,,,,,,0,0,0,0
2860649,FT,2.0,3.0,1.0,2.0,0.0,7.0,0,1,0,0
2860650,FT,2.0,0.0,0.0,0.0,1.0,13.0,1,0,0,0
2860651,FT,0.0,0.0,0.0,0.0,6.0,8.0,0,0,0,0
2860652,1st Half,1.0,1.0,,,,,0,1,0,0
2883089,1st Half,0.0,0.0,,,3.0,2.0,0,1,0,0
2813506,FT,2.0,2.0,2.0,1.0,3.0,6.0,4,4,2,0
2781779,,,,,,,,0,0,0,0
2781773,,,,,,,,0,0,0,0
2781780,,,,,,,,0,0,0,0
2781774,,,,,,,,0,0,0,0
2790270,HT,4.0,1.0,4.0,1.0,5.0,1.0,1,1,0,0
2790272,HT,1.0,1.0,1.0,1.0,1.0,4.0,0,0,0,0
2790271,HT,2.0,1.0,2.0,1.0,2.0,3.0,0,0,0,0
2790269,HT,3.0,1.0,3.0,1.0,1.0,3.0,1,0,0,0
2790273,HT,1.0,0.0,1.0,0.0,6.0,0.0,0,0,0,0
2703394,FT,4.0,1.0,1.0,1.0,3.0,7.0,1,3,0,1
2703398,FT,2.0,1.0,1.0,0.0,11.0,2.0,1,2,0,0
2703397,FT,3.0,1.0,1.0,0.0,2.0,2.0,0,2,0,0
2711801,FT,0.0,1.0,0.0,0.0,8.0,5.0,3,2,0,0
2711803,FT,1.0,5.0,0.0,3.0,3.0,3.0,1,4,0,0
2711804,FT,1.0,0.0,0.0,0.0,6.0,9.0,3,3,0,1
2711805,FT,1.0,2.0,1.0,1.0,4.0,3.0,1,2,0,1
2785194,FT,2.0,1.0,0.0,0.0,10.0,3.0,2,2,0,0
2880578,FT,0.0,1.0,0.0,0.0,2.0,3.0,2,0,0,0
2880577,FT,1.0,1.0,0.0,1.0,12.0,3.0,4,4,0,0
2880579,FT,1.0,2.0,0.0,1.0,11.0,5.0,0,4,0,0
