game_id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2700489,FT,4.0,0.0,2.0,0.0,9.0,1.0,2,2,0,0
2700401,FT,0.0,0.0,0.0,0.0,2.0,4.0,2,2,0,0
2700417,FT,3.0,5.0,1.0,3.0,4.0,2.0,1,4,0,0
2700402,FT,0.0,2.0,0.0,0.0,4.0,9.0,1,1,0,0
2756185,FT,4.0,0.0,2.0,0.0,7.0,0.0,0,1,0,1
2700393,FT,2.0,0.0,1.0,0.0,6.0,4.0,2,0,0,0
2756192,FT,3.0,0.0,1.0,0.0,10.0,0.0,1,2,0,0
2700490,FT,0.0,0.0,0.0,0.0,13.0,2.0,3,2,0,0
2498756,FT,3.0,4.0,2.0,2.0,5.0,4.0,3,5,0,1
2498757,FT,0.0,7.0,0.0,4.0,2.0,16.0,3,0,0,0
2498637,FT,0.0,1.0,0.0,1.0,5.0,2.0,0,2,0,0
2498635,FT,0.0,5.0,0.0,1.0,0.0,5.0,1,0,0,0
2498636,FT,0.0,0.0,0.0,0.0,5.0,2.0,2,2,0,0
2498665,FT,1.0,2.0,0.0,0.0,2.0,5.0,0,1,0,0
2498667,FT,0.0,0.0,0.0,0.0,4.0,14.0,4,2,1,1
2498666,FT,0.0,1.0,0.0,0.0,2.0,4.0,0,3,0,0
2498817,FT,0.0,6.0,0.0,3.0,3.0,7.0,1,1,0,0
2787205,FT,1.0,1.0,0.0,0.0,6.0,3.0,1,1,0,0
2787207,FT,0.0,3.0,0.0,2.0,3.0,3.0,1,1,0,0
2787206,2nd Half,2.0,0.0,1.0,0.0,1.0,3.0,0,1,0,0
2787204,,,,,,,,0,0,0,0
2807716,FT,0.0,0.0,0.0,0.0,7.0,7.0,1,1,0,0
2776241,FT,0.0,1.0,0.0,0.0,11.0,5.0,1,3,0,0
2776233,FT,1.0,0.0,0.0,0.0,4.0,10.0,3,1,0,0
2776232,FT,3.0,1.0,1.0,0.0,3.0,3.0,3,3,0,0
2776238,FT,1.0,1.0,1.0,1.0,5.0,1.0,4,2,0,0
2871577,FT,2.0,2.0,0.0,0.0,10.0,3.0,1,2,0,0
2701264,FT,0.0,1.0,0.0,1.0,2.0,6.0,1,3,0,1
2737968,FT,1.0,0.0,0.0,0.0,4.0,4.0,3,2,0,0
2884997,FT,0.0,1.0,0.0,1.0,4.0,3.0,2,3,0,0
2877705,,,,,,,,0,0,0,0
2877707,,,,,,,,0,0,0,0
2877706,,,,,,,,0,0,0,0
2870223,FT,2.0,1.0,1.0,1.0,9.0,5.0,0,2,0,0
