Id,status,home_goal,away_goal,home_ht_goal,away_ht_goal,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red
2862022,FT,2.0,1.0,1.0,1.0,5.0,5.0,1,2,0,0
2862034,FT,1.0,0.0,0.0,0.0,1.0,3.0,2,1,1,1
2862065,FT,1.0,3.0,0.0,3.0,5.0,4.0,2,3,0,0
2862072,FT,0.0,1.0,0.0,1.0,7.0,3.0,4,2,0,0
2862076,FT,0.0,1.0,0.0,0.0,7.0,5.0,3,5,0,0
2862084,FT,3.0,3.0,1.0,1.0,2.0,4.0,3,1,0,0
2862102,FT,4.0,1.0,2.0,0.0,7.0,2.0,2,2,0,0
2862108,FT,1.0,0.0,1.0,0.0,5.0,5.0,2,3,0,0
2862115,FT,1.0,2.0,0.0,0.0,7.0,5.0,2,2,0,0
2862007,FT,2.0,1.0,2.0,0.0,5.0,0.0,0,2,0,0
2862013,FT,0.0,3.0,0.0,3.0,4.0,4.0,0,5,0,0
2862029,FT,4.0,3.0,1.0,2.0,3.0,4.0,2,1,0,0
2862052,FT,1.0,0.0,0.0,0.0,10.0,2.0,2,1,0,1
2862058,FT,1.0,2.0,1.0,1.0,2.0,4.0,2,4,0,0
2862070,FT,0.0,4.0,0.0,3.0,1.0,10.0,0,1,1,0
2862081,FT,2.0,1.0,2.0,1.0,7.0,1.0,1,2,0,0
2862090,FT,0.0,0.0,0.0,0.0,9.0,2.0,3,4,0,1
2862140,FT,1.0,2.0,1.0,0.0,0.0,5.0,3,1,0,0
2901462,FT,2.0,0.0,2.0,0.0,4.0,2.0,2,1,0,0
2905814,FT,3.0,0.0,0.0,0.0,2.0,3.0,3,5,0,0
2859810,FT,1.0,2.0,1.0,0.0,7.0,3.0,1,2,0,0
2905806,FT,0.0,1.0,0.0,0.0,1.0,7.0,1,0,0,0
2860763,FT,2.0,0.0,0.0,0.0,10.0,2.0,1,1,0,0
2860764,FT,9.0,0.0,6.0,0.0,10.0,1.0,1,2,0,0
2860751,FT,1.0,2.0,0.0,0.0,4.0,10.0,6,4,1,0
2860752,FT,1.0,0.0,1.0,0.0,1.0,7.0,6,3,0,0
2860787,FT,0.0,1.0,0.0,1.0,1.0,3.0,2,1,0,0
2860788,FT,0.0,2.0,0.0,0.0,9.0,1.0,1,1,0,0
2862162,FT,2.0,1.0,1.0,0.0,5.0,5.0,3,3,0,0
2862171,FT,0.0,3.0,0.0,1.0,4.0,6.0,3,2,0,0
2862191,FT,2.0,0.0,2.0,0.0,2.0,4.0,4,2,0,0
2862204,FT,2.0,1.0,0.0,1.0,6.0,5.0,1,1,0,0
2862209,FT,1.0,2.0,0.0,0.0,0.0,8.0,1,3,0,0
2862223,FT,1.0,2.0,1.0,1.0,2.0,8.0,2,4,0,0
2862229,FT,3.0,1.0,1.0,1.0,5.0,5.0,2,0,0,0
2862255,FT,1.0,2.0,1.0,0.0,7.0,4.0,1,4,0,0
2862264,FT,1.0,1.0,0.0,0.0,3.0,4.0,1,4,0,0
2862182,FT,0.0,2.0,0.0,0.0,3.0,4.0,2,3,0,0
2862183,FT,3.0,0.0,0.0,0.0,5.0,2.0,2,1,0,1
2862196,FT,0.0,1.0,0.0,1.0,3.0,1.0,2,2,0,0
2862217,FT,0.0,3.0,0.0,3.0,2.0,9.0,2,0,0,0
2862218,FT,1.0,1.0,1.0,1.0,2.0,5.0,2,4,0,1
2862236,FT,0.0,1.0,0.0,1.0,9.0,7.0,2,5,0,0
2862249,FT,1.0,0.0,1.0,0.0,7.0,3.0,0,3,0,0
2862250,FT,2.0,1.0,1.0,1.0,1.0,3.0,3,2,0,0
2862252,FT,0.0,0.0,0.0,0.0,4.0,4.0,0,2,0,0
2907880,1st Half,0.0,0.0,,,,,0,0,0,0
2883266,FT,2.0,1.0,0.0,1.0,8.0,6.0,2,0,0,0
2907454,,,,,,,,0,0,0,0
2896937,FT,1.0,0.0,0.0,0.0,5.0,8.0,1,1,0,0
2881878,FT,1.0,2.0,0.0,1.0,5.0,5.0,3,1,0,0
2907734,FT,2.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0
2907735,FT,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2907736,FT,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
2907737,FT,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0
2907775,FT,1.0,0.0,0.0,0.0,8.0,2.0,2,2,1,0
2907776,FT,1.0,1.0,0.0,0.0,4.0,7.0,3,2,0,0
2905738,FT,1.0,1.0,1.0,0.0,7.0,9.0,4,1,0,0
2905739,FT,1.0,2.0,0.0,2.0,8.0,4.0,1,5,0,1
2901677,FT,6.0,0.0,1.0,0.0,12.0,0.0,3,6,0,1
2901678,FT,2.0,0.0,2.0,0.0,8.0,4.0,1,2,0,0
2898986,FT,3.0,0.0,1.0,0.0,8.0,3.0,1,1,0,0
2907762,FT,2.0,0.0,2.0,0.0,3.0,7.0,1,1,0,0
2907757,FT,0.0,2.0,0.0,0.0,5.0,8.0,1,0,0,0
2907758,FT,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0
2907759,FT,4.0,1.0,2.0,0.0,6.0,4.0,2,0,0,0
2907760,FT,5.0,1.0,3.0,0.0,3.0,4.0,0,3,0,0
2907761,FT,1.0,2.0,0.0,2.0,7.0,1.0,1,4,0,0
2907763,FT,3.0,0.0,2.0,0.0,3.0,2.0,0,1,0,0
2900788,FT,3.0,1.0,1.0,0.0,1.0,9.0,2,4,0,0
2905723,FT,0.0,0.0,0.0,0.0,11.0,2.0,2,4,0,0
2905720,,,,,,,,0,0,0,0
2908032,HT,0.0,1.0,0.0,1.0,1.0,1.0,1,1,0,0
2907482,FT,5.0,2.0,3.0,0.0,3.0,3.0,2,1,0,0
2907483,FT,1.0,2.0,1.0,2.0,5.0,0.0,3,3,1,1
2907484,2nd Half,6.0,0.0,2.0,0.0,15.0,1.0,0,1,0,0
2907485,2nd Half,5.0,0.0,3.0,0.0,4.0,5.0,1,2,0,0
2907486,2nd Half,1.0,0.0,1.0,0.0,2.0,5.0,5,5,0,1
2834835,FT,3.0,0.0,2.0,0.0,1.0,7.0,2,2,0,0
2885804,FT,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885801,FT,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885802,FT,2.0,3.0,1.0,2.0,0.0,0.0,0,0,0,0
2885803,FT,1.0,1.0,0.0,0.0,5.0,2.0,3,3,0,0
2885805,FT,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2885806,FT,1.0,0.0,0.0,0.0,2.0,3.0,3,0,0,0
2885807,FT,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0
2885808,FT,0.0,3.0,0.0,1.0,0.0,0.0,1,2,0,0
2861930,FT,2.0,1.0,1.0,1.0,5.0,6.0,3,2,0,0
2861931,FT,4.0,1.0,2.0,0.0,7.0,5.0,4,0,0,0
2875123,FT,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
