Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A
2025-08-23,02:00,NSW Premier League  ,Sutherland Sharks,Mt Druitt Town Rangers FC,14.200000000000003,-16.43,0.6014451461254093,0.7995843025682902,-0.3827229775797601,-1.3249819240465752,0.29908949700693277,1.85,3.6,3.4
2025-08-23,03:30,NSW Premier League  ,Spirit FC,Central Coast Mariners (Youth),37.08,13.069999999999997,0.4308726362057903,0.8106394208982702,,1.2287919328450407,,1.22,6.5,6.5
2025-08-23,04:00,NSW Premier League  ,A.P.I.A. Leichhardt Tigers,St George City FA,14.24,21.399999999999995,0.6173369933470139,0.67087592492047,0.4892887564227987,1.4047321679047045,-0.8230489935986207,1.53,4.1,4.5
2025-08-23,05:00,J3 League  ,Tochigi City,Zweigen Kanazawa FC,-9.970000000000002,15.129999999999992,0.4571822215023563,-0.40294245025364095,0.321330190584978,0.9479660925334077,1.077206147104617,1.6,3.6,4.5
2025-08-23,05:00,NSW Premier League  ,Wollongong Wolves,Marconi Stallions,-19.269999999999996,-9.27,0.3701753829122426,0.21687906550264874,1.6640071339628777,0.21834254230764405,0.23343874966484457,3.7,3.5,1.8
2025-08-23,05:00,J2 League  ,Blaublitz Akita,Imabari FC,-30.87,-38.31,0.5470542387968838,-0.8324785356588063,-0.027040386003734644,-0.9367269679148513,0.7617390196435807,2.75,3.25,2.5
2025-08-23,05:00,J3 League  ,FC Ryukyu,Kamatamare Sanuki,25.419999999999998,6.370000000000001,0.1488254064102152,1.3867632710116766,-0.11225771500200257,-0.26756570545089897,0.3522185881793818,2.38,3.1,2.7
2025-08-23,05:00,J3 League  ,SC Sagamihara,Giravanz Kitakyushu,-34.51,-9.100000000000001,0.2693905234205737,0.13652487841899966,2.3524399460569936,-0.5947027264999545,0.11010470036497749,2.15,3.1,3.1
2025-08-23,05:00,J3 League  ,Nara Club,Kochi United,-9.200000000000003,27.53,0.7101249230529867,0.33129734580283915,0.7668588917660024,1.6231090128894565,1.37998391732442,3.0,3.25,2.15
2025-08-23,05:00,NSW Premier League  ,Western Sydney Wanderers AM,St George Saints,14.299999999999999,0.0,0.3732281152429775,1.6322524651464834,0.8362662792657699,0.2873481515199076,0.6857849309355243,2.35,3.7,2.4
2025-08-23,05:00,J2 League  ,Iwaki FC,Oita Trinita,-3.0800000000000027,9.969999999999995,0.4599048076492761,0.5894437320626541,-0.12684642218891784,0.03123030067252205,-1.8411953828928278,2.1,3.0,3.8
2025-08-23,05:00,J1 League  ,Avispa Fukuoka,Shimizu S-Pulse,11.56,9.970000000000006,0.405440406534736,,-0.8001601409141983,,-0.8973281069218949,2.3,3.2,3.25
2025-08-23,05:30,Australia FFA Cup  ,Sydney FC,Auckland FC,-11.170000000000002,-37.790000000000006,0.6311345682513674,,,,,2.5,3.5,2.63
2025-08-23,05:30,J3 League  ,Vanraure Hachinohe FC,Osaka FC,47.18,41.09,0.4492991690553677,1.6058553436544878,-1.8734271897496624,1.2168335815210145,-0.5374280801319361,2.4,3.1,2.7
2025-08-23,05:30,J2 League  ,Ventforet Kofu,Consadole Sapporo,-8.450000000000003,10.600000000000005,0.4430965604596342,0.013691391318085657,-0.6263850393664123,0.4750585055311577,-0.7866347307514573,2.3,3.25,3.0
2025-08-23,06:00,J1 League  ,Fagiano Okayama,Shonan Bellmare,27.45,31.19,0.4470356322986687,0.8464918012154987,-0.08784380026594922,0.23854577593380763,-0.21450619102075993,2.2,3.25,3.4
2025-08-23,06:00,J1 League  ,Nagoya Grampus,Kawasaki Frontale,23.240000000000002,14.579999999999998,0.6820519117159343,0.3995619222134914,-2.684173603983723,0.22236482849854206,-0.7534459296626073,2.8,3.25,2.5
2025-08-23,06:00,J1 League  ,Cerezo Osaka,Vissel Kobe,20.03,-0.990000000000002,0.521766849588175,1.0023774884809333,-0.5657499840394852,0.12702932799729363,1.4560963903054178,2.9,3.4,2.35
2025-08-23,06:00,J1 League  ,Albirex Niigata,Kashima Antlers,-1.139999999999997,-17.7,0.5452124947117426,-1.2074424688067684,-0.32206353172599833,-2.2903711964896787,0.4768721210211604,3.5,3.3,2.1
2025-08-23,06:00,J1 League  ,Gamba Osaka,Yokohama FC,-22.52000000000001,30.810000000000002,0.5338659260834104,0.7549859999020444,1.7736726020350004,0.8180218281665432,-2.195227252022069,2.05,3.4,3.5
2025-08-23,06:00,J1 League  ,Tokyo Verdy,Hiroshima Sanfrecce,-0.7699999999999974,-7.599999999999991,0.2649228115135422,0.3517382660787357,,-0.6007940906198456,,3.8,3.5,1.95
2025-08-23,06:00,K League 2  ,Seongnam FC,Gyeongnam FC,13.320000000000002,15.900000000000006,0.405440406534736,1.4140246529997977,-0.47145893543123096,0.4354736208062727,-1.4164747427821391,1.75,3.6,4.2
2025-08-23,06:00,K League 2  ,Jeonnam Dragons,Ansan Greeners FC,2.49,-5.8100000000000005,0.5838750493028604,1.8883165481577107,1.4018160758002949,0.9330585503999381,0.8868008316791994,1.7,3.5,4.5
2025-08-23,06:00,K League 2  ,Seoul E-Land FC,Gimpo FC,0.8600000000000039,-19.190000000000005,0.3427182100223835,-0.09782442614720867,-0.6897569695863806,0.3276903082524036,1.0601918771905057,2.15,3.1,3.25
2025-08-23,06:00,J2 League  ,RB Omiya Ardija,Roasso Kumamoto,-11.249999999999996,10.370000000000008,0.5452124947117426,0.01505103936121093,0.2744807997742592,0.5968745377659131,-0.964988765666855,2.1,3.4,3.3
2025-08-23,06:00,K League 1  ,Daegu FC,Jeju SK FC,-21.51,-4.5000000000000036,0.4308726362057903,0.8562346187221761,1.1699217230493013,0.02184211975479711,0.19216815259836223,3.1,3.5,2.2
2025-08-23,06:00,J2 League  ,Fujieda MYFC,Ehime FC,-26.119999999999997,-20.73,0.4091520088272494,1.3620051270496456,1.67825480179608,0.5857544020432385,2.0533501764737636,1.8,3.6,4.2
2025-08-23,06:00,J2 League  ,Tokushima Vortis,Montedio Yamagata,-24.72,5.339999999999998,0.4443209948020974,0.015801190005694268,0.44041590369905326,0.4817979817267181,-0.5697295476612372,2.05,3.25,3.6
2025-08-23,06:00,K League 1  ,Gimcheon Sangmu FC,Suwon FC,-17.67,5.329999999999991,0.3138513339395384,-1.911621107426273,-0.33513800146779577,-0.4104515918747018,0.09653748473804416,1.8,3.8,4.0
2025-08-23,06:00,J3 League  ,Miyazaki,Azul Claro Numazu,-29.15,39.03,0.4254191508797608,,-0.40529658392467094,,-1.1061519776825504,1.75,3.5,3.8
2025-08-23,06:00,J3 League  ,Gainare Tottori,Matsumoto Yamaga FC,36.34,67.24000000000001,0.2862342352111286,2.5208869411626997,,2.2012473252377234,,3.0,3.2,2.15
2025-08-23,06:00,J3 League  ,Thespa Kusatsu,Tochigi SC,5.530000000000001,-2.309999999999997,0.2334560270659709,-1.2615219892764227,-0.8163731535556685,-1.7413036369200707,-1.1037145895501905,2.7,3.0,2.45
2025-08-23,06:00,J2 League  ,Sagan Tosu,Mito Hollyhock,-8.520000000000003,-9.600000000000005,0.521766849588175,1.4139647802839173,1.5336231768124953,0.8952648463243534,1.0783271137133468,2.63,3.25,2.6
2025-08-23,06:30,J1 League  ,Yokohama Marinos,Machida Zelvia,6.159999999999999,-38.400000000000006,0.5234918673332016,,,,,3.25,3.8,2.05
2025-08-23,06:30,K League 2  ,Bucheon FC 1995,Cheonan City,0.0,25.000000000000004,0.6390146713107456,0.5250891314654951,-0.4735482450578554,1.2525647366174182,-1.419041281015932,1.83,3.5,3.8
