Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2726385.0,2025-10-31,07:35,Chinese Super League,Chengdu Rongcheng FC,Henan Football Club,1.45,4.33,7.0,A,0.9285714285714286,12.13,-0.2142857142857142,-4.98,1.0,-2.1300000000000017,0.0817937909246571,0.0,5.029999999999999,0.3259026690286935,17.11,-7.160000000000001,0.4076964599533506,0.93,1.5/2,0.88,2.0,3.5/4,1.8,14.0,14.0,0.2289184236624818,-1.1045714408394234,-1.0659296399837714,-0.2890087177548393,,,,,-1.302622750436002,-1.0132632852789458,1.0,2.0,1.0,0.0,11.0,5.0,1.0,5.0,0.0,0.0,1.27,5.5,9.5,,,,,,-1.2826085570245145,-0.4837625948992065
2809976.0,2025-10-31,12:00,Ukrainian Premier League,Kudrivka,Obolon Kiev,2.7,3.1,2.55,D,-0.6,40.0,-0.4,60.0,-0.2,60.0,0.3755282641185388,-0.6,40.0,0.230719932208837,-20.0,20.0,0.6062481963273758,1.0,0,0.8,2.0,2/2.5,1.8,5.0,5.0,1.6365605806407213,2.07412701355436,1.5694984447754834,1.2234542892265312,,,,,0.3111190520331539,1.112097329263066,1.0,0.0,1.0,0.0,1.0,9.0,2.0,3.0,0.0,0.0,2.8,3.0,2.5,,,,,,-0.3905667329424716,0.2354247667163225
2893442.0,2025-10-31,07:00,India Super Cup,Dempo,Chennai Titans,2.7,3.75,2.1,H,-0.3636363636363636,35.43,-0.3333333333333333,12.489999999999997,-0.4545454545454545,14.499999999999996,0.3537967768916372,-0.3333333333333333,-1.690000000000003,0.2800877556899882,22.940000000000005,16.189999999999998,0.6338845325816254,0.98,1,0.83,1.88,3/3.5,1.93,11.0,12.0,1.1901937147391313,-1.7000333925014417,-0.1043807840197409,-0.5839898109459949,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,0.0,1.4,5.0,5.0,,,,,,0.0,0.0
2892780.0,2025-10-31,10:00,India Super Cup,ATK Mohun Bagan,East Bengal,1.83,3.8,3.25,A,0.9285714285714286,2.899999999999995,-0.4166666666666667,12.489999999999997,0.9285714285714286,20.71,0.1770944658123681,-0.5833333333333334,1.6999999999999993,0.1932574619052465,-9.590000000000002,19.01,0.3703519277176146,0.9,0.5,0.9,1.85,2.5/3,1.95,14.0,12.0,-1.0810421988586756,-0.6952230466162298,-0.1043807840197409,-0.3974871770216497,,,,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,1.83,3.8,3.25,,,,,,0.0,0.0
2847367.0,2025-10-31,15:00,France Ligue 2,Guingamp,Stade Lavallois MFC,2.0,3.3,3.75,D,0.6666666666666666,-6.700000000000006,0.0,-2.0,0.8333333333333334,-6.700000000000006,0.2999883213415286,0.4,-8.0,0.0362231609697874,-4.700000000000006,1.2999999999999936,0.336211482311316,0.95,0.5,0.85,1.95,2.5,1.85,6.0,5.0,-0.6927730097614818,-0.4256730924671544,-0.2662571385592525,-0.7087143049127921,,,,,-0.7149113586933226,-0.5273973035880238,2.0,0.0,2.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,1.95,3.4,3.8,,,,,,-0.7149113586933226,-0.7043012671438151
2722890.0,2025-10-31,14:00,Chile Primera Division,Audax Italiano,Cobresal,1.9,3.5,3.8,H,0.3333333333333333,-9.99,-0.8333333333333334,35.0,0.25,40.01,0.2537781703934222,-1.0,10.0,0.1932574619052465,-44.99,30.01,0.4470356322986687,0.9,0.5,0.9,2.0,2.5/3,1.8,12.0,12.0,-0.657713259719873,1.281793334475096,1.2678408813826094,0.2643350250687775,,,,,-0.953067933620445,-1.6176627905078609,1.0,2.0,0.0,2.0,4.0,4.0,2.0,5.0,0.0,0.0,1.86,3.5,3.8,,,,,,-1.1842159817781115,-1.609205203854588
2790794.0,2025-10-31,15:00,Holland Eredivisie,PSV Eindhoven,Fortuna Sittard,1.14,8.0,15.0,D,1.0,0.0,-0.6,-34.0,1.0,-20.0,0.230719932208837,-1.0,0.0,0.230719932208837,34.0,-20.0,0.461439864417674,0.93,2.5,0.88,1.93,4,1.88,5.0,5.0,-0.9377342415200972,-0.9932100457210572,-1.281147607670686,-0.6558960985797249,,,,,0.0,-0.1383833312436229,5.0,2.0,3.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,1.13,9.0,17.0,,,,,,0.0,-0.841728573943696
2794989.0,2025-10-31,13:00,Czech Republic 2.Liga,SK Prostejov,Marila Pribram,2.0,3.3,3.2,D,0.4285714285714285,-27.130000000000003,-0.6666666666666666,10.0,0.7142857142857143,-7.110000000000003,0.3589290901482126,-1.0,10.0,0.1176182311592532,-37.13,-17.110000000000003,0.4765473213074658,0.9,0/0.5,0.9,1.83,2.5,1.98,7.0,6.0,-1.6318927200306828,-0.5416843738447185,-0.1186644353731888,-0.1546797136049032,,,,,-1.1483328052143065,-0.0232019570407354,0.0,0.0,0.0,0.0,7.0,1.0,1.0,4.0,0.0,1.0,2.1,3.4,2.9,,,,,,-0.3332703630232764,-0.0177996653059783
2799811.0,2025-10-31,13:30,German Bundesliga 2,Preuben Munster,Holstein Kiel,3.1,3.5,2.25,H,0.2,20.0,-0.2,20.0,0.2,26.0,0.3755282641185388,-0.6,6.0,0.0,0.0,20.0,0.3755282641185388,0.78,0/-0.5,1.03,1.8,2.5,2.0,5.0,5.0,1.3049754731388614,0.408554185368819,0.111258775726734,-0.1128311015960142,,,,,-0.7910003834364572,-0.7227693076623952,2.0,1.0,0.0,1.0,4.0,7.0,5.0,3.0,0.0,0.0,2.9,3.4,2.35,,,,,,-1.1789648361562153,-0.8795667133873339
2816541.0,2025-10-31,14:00,Germany Regionalliga,DJK Vilzing,FC Memmingen,1.91,3.75,3.1,A,0.5,26.700000000000003,-0.5,26.700000000000003,0.5,10.0,0.0967693325592168,-0.5,31.67,0.1876128068994087,0.0,-21.67,0.2843821394586255,0.95,0.5,0.85,1.83,2.5/3,1.98,6.0,6.0,0.8309027010605993,0.0503626613501247,0.6124803436935726,0.8088923275448392,,,,,-0.7071067811865476,-1.2294725193428686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,3.75,3.1,,,,,,1.136699395649377,-0.0869282828502275
2816537.0,2025-10-31,14:00,Germany Regionalliga,SpVgg Ansbach,Wacker Burghausen,3.0,3.6,2.0,D,0.2,26.0,0.2,20.0,0.2,0.0,0.230719932208837,0.4,-20.0,0.1500357088201714,6.0,20.0,0.3807556410290084,1.0,0/-0.5,0.8,2.0,3,1.8,5.0,5.0,0.8026397364456941,-0.3385315838612339,0.3470450270096985,-1.141946071264803,,,,,-1.1107044122270997,0.4629100498862757,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,2.0,,,,,,-1.3262906534907577,1.1107044122270997
