Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-09-14,05:00,J3 League  ,Kochi United,Tochigi SC,-24.200000000000003,0.890000000000001,0.4308726362057903,-1.9358623687545116,-1.0781242170481116,-0.5849406800133055,-1.2421746577509254,2.8,2.9,2.45,0.8577381517063998,0.6572339777376199,Away,Home,0.8,0,1.0,0.0,1.0
2025-09-14,06:00,K League 2  ,Ansan Greeners FC,Busan I Park,0.8499999999999943,-40.60000000000001,0.1990056700257481,1.48494960604932,0.4380818199952472,-0.4050506504083945,1.5882145290860152,4.2,3.4,1.75,1.046867786054073,1.9932651794944096,Home,Away,1.03,-0.5,0.78,2.0,3.0
2025-09-14,06:00,K League 1  ,Gimcheon Sangmu FC,Daegu FC,16.420000000000005,33.53,0.6948601740147808,-1.6447662732886068,-0.9708532449998036,-0.051194788694751,-1.4820275513410683,1.53,4.5,5.25,0.6739130282888031,1.430832762646317,Away,Home,0.83,1,0.98,1.0,2.0
2025-09-14,06:00,K League 1  ,FC Anyang,Jeju SK FC,-24.31,2.1300000000000043,0.481793778498758,0.5540838738139413,1.3064446935994114,-0.7696475196156538,0.2102582383987443,2.25,3.4,3.1,0.7523608197854701,0.9799057580143982,Away,Away,1.03,0/0.5,0.78,2.0,1.0
2025-09-14,06:00,K League 1  ,Suwon FC,Gwangju Football Club,18.41999999999999,7.700000000000003,0.6007833439457445,1.7904357803921849,0.3181047600771451,1.2880208870149523,0.6187992338570064,2.5,3.3,2.75,1.4723310203150397,0.6692216531579459,Home,Home,0.8,0,1.0,2.0,4.0
2025-09-14,06:00,J2 League  ,Renofa Yamaguchi,JEF United Ichihara Chiba,17.17,-14.260000000000002,0.3104693410063375,1.7333883738057396,-0.3867442922130685,-0.2440776582774426,0.4112169288286302,3.3,3.1,2.2,2.120132666018808,0.6552945871060729,Home,Away,0.95,0/-0.5,0.85,2.0,1.0
2025-09-14,06:00,J2 League  ,Blaublitz Akita,Ehime FC,-54.760000000000005,-38.89,0.6044226867016191,-0.5392732107975127,1.909135044079593,-0.8564528456677175,2.103849750789927,1.7,3.7,5.0,2.4484082548771053,2.9603025964576446,Away,Away,0.9,0.5/1,0.9,3.0,2.0
2025-09-14,06:00,J2 League  ,Montedio Yamagata,Kataller Toyama,-4.699999999999997,-9.61,0.5690299090266907,0.2330590689523576,0.8483522251579296,-1.222585256670395,-0.2358200453914544,1.83,3.6,4.0,0.615293156205572,0.9867652112789403,Away,Away,0.83,0.5,0.98,3.0,0.0
2025-09-14,06:00,K League 2  ,Jeonnam Dragons,Hwaseong FC,-9.950000000000005,14.260000000000002,0.5510849541934314,2.200532877788594,0.9195308768549446,1.143813015478173,-1.297071041677976,1.73,3.6,4.2,1.28100200093365,2.4408840571561488,Home,Home,1.0,0.5/1,0.8,1.0,2.0
2025-09-14,06:00,J3 League  ,Miyazaki,Vanraure Hachinohe FC,-18.48,7.820000000000004,0.3062990337690938,-1.998484232562333,-0.717125597960857,0.642283703185959,1.402141142153403,3.4,2.9,2.1,1.2813586346014765,0.7598574389674437,Away,Away,1.08,0,0.73,1.0,0.0
