Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Odd_H_Asi,Asian_Line,Odd_A_Asi,Goals_H_FT,Goals_A_FT
2025-09-12,06:00,Chinese Super League  ,Shanghai Port,Yunnan Yukun,-0.92,-9.880000000000004,0.4733452175952347,0.0525137411800599,0.6572009159126819,-1.269650880718912,0.5271615628121664,1.25,6.5,9.0,0.604687174732622,1.7968124435310784,Away,Away,0.9,1/1.5,0.9,4.0,2.0
2025-09-12,06:00,J1 League  ,Vissel Kobe,Kashiwa Reysol,-13.520000000000003,-9.26,0.3567023692772738,-1.1472578974215537,1.0439332071476246,0.2241359306169393,1.8757578798116707,2.2,3.25,3.3,2.191191104569178,1.6516219491947317,Away,Away,1.03,0.5,0.78,0.0,0.0
2025-09-12,06:00,J1 League  ,Hiroshima Sanfrecce,Kyoto Sanga,-22.869999999999997,-23.64,0.6439360107951597,-2.274037495923022,-0.2255968942367253,0.2783051630468834,2.213394083031948,1.8,3.75,4.1,2.0484406016862966,1.9350889199850645,Away,Away,0.95,0.5/1,0.85,1.0,1.0
2025-09-12,06:00,J1 League  ,Machida Zelvia,Yokohama FC,-5.080000000000002,26.72,0.7151232024516968,0.9828354255611882,2.1687276326283813,-0.3385723068314393,-1.3818869556400817,1.57,4.1,5.5,1.1858922070671931,1.0433146488086424,Away,Home,0.88,0.5/1,0.93,1.0,1.0
2025-09-12,07:35,Chinese Super League  ,Henan Football Club,Beijing Guoan,-1.8099999999999987,-15.329999999999998,0.9421427101691692,-0.2900008705668698,0.5850197468054867,-0.8585811574714526,0.9115599972334554,2.88,3.6,2.3,0.8750206173723565,1.770141154704908,Away,Away,0.8,-0.5,1.0,2.0,0.0
2025-09-12,07:35,Chinese Super League  ,Chengdu Rongcheng FC,Changchun Yatai,7.379999999999997,-10.309999999999995,0.2030288368123144,1.309211528314036,0.3527749748636772,-0.3310561637902516,-0.5424538654843609,1.13,8.0,19.0,0.9564365534503588,0.2113977016941092,Home,Home,0.95,2/2.5,0.85,1.0,0.0
2025-09-12,08:00,Chinese Super League  ,Shanghai Shenhua,Shandong Taishan,-3.5999999999999943,-8.190000000000001,0.7079941243907268,1.5889253075548666,0.5872521540974625,-0.141915107197052,-0.551280582068676,1.42,4.5,7.0,1.0016731534574042,0.4093654748716239,Home,Home,0.8,0.5,1.0,3.0,3.0
2025-09-12,12:00,Lithuania - 1.Division  ,Suduva,FK Panevezys,14.590000000000003,38.400000000000006,0.751209430442153,1.19924380849529,-0.1100057120471006,1.8174938350814864,-0.9485178962030508,1.83,3.5,3.75,1.3092495205423906,2.766011731284537,Home,Home,0.88,0/0.5,0.93,1.0,1.0
2025-09-12,13:00,Lithuania - 1.Division  ,Dziugas Telsiai,DFK Dainava Alytus,-20.689999999999998,-7.700000000000006,0.3512369761326368,-0.0574340986579592,0.2891016251905296,0.3696889434542311,-0.5834153553084451,1.67,3.8,4.33,0.3465357238484888,0.9531042987626764,Away,Home,0.9,0.5,0.9,1.0,1.0
2025-09-12,13:00,Norway Eliteserien  ,Bodo Glimt,Kristiansund BK,0.0,3.0,0.4332511461329292,1.272686597583104,-0.4826267507280977,0.8015906372288345,-0.5211749931383008,1.13,9.0,13.0,1.7553133483112016,1.3227656303671351,Home,Home,0.9,2.5/3,0.9,7.0,1.0
