Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A
2025-08-25,08:00,Chinese Super League  ,Beijing Guoan,Wuhan Three Towns,17.0,-7.0,0.43482492694753916,1.6652107847040494,0.2304583824280838,-0.8122756607879605,-0.6993374396684904,1.36,5.5,7.0
2025-08-25,10:30,Latvian Higher League  ,FK Liepaja,Super Nova,29.61,-13.989999999999998,0.40610651909211404,0.8091512127056135,-1.18709683957303,-0.033937072611965234,2.050987936309711,1.27,4.75,9.5
2025-08-25,11:00,Finland Veikkausliga  ,FC Haka,SJK Seinajoen,4.0,-23.0,0.7652528911229917,-2.0811837578404773,-1.8060419517322497,-1.8321207958867343,-0.3651192896530125,3.7,3.9,1.75
2025-08-25,12:00,Finland Veikkausliga  ,Gnistan Helsinki,AC Oulu,-4.900000000000004,4.769999999999995,0.6119857468040071,0.13059035228794677,1.622926235546902,-0.019748022500602626,-0.7100379173079023,1.85,4.0,3.25
2025-08-25,12:00,Lithuania - 1.Division  ,Siauliai,Suduva,14.29,13.599999999999994,0.9027231302037845,2.404879758906145,1.3174694674713736,0.6917585787236178,0.5410315402915733,2.05,3.4,3.0
2025-08-25,13:00,Sweden Superettan  ,GIF Sundsvall,IK Oddevold,-16.08,-56.23,0.2887591798862525,0.11776257182624182,0.835767511110351,-0.5015282087696517,1.6457915405378536,2.25,3.25,2.88
2025-08-25,13:00,Sweden Superettan  ,Trelleborgs FF,Landskrona BoIS,-25.57,-36.730000000000004,0.3298711080562568,-1.1098133848801426,-0.3456405350009538,-1.3025606083379064,-0.2142923583797249,2.4,3.4,2.6
2025-08-25,13:00,Sweden Superettan  ,Falkenberg,Sandvikens IF,4.449999999999999,7.77,0.5332946914880592,0.7635585717646312,-0.08425182177221152,0.7484902021204191,-0.25900755156133076,2.0,3.4,3.3
2025-08-25,13:00,Swedish Allsvenskan  ,GAIS,Mjallby AIF,-14.900000000000004,-32.230000000000004,0.6107384454034663,1.2028416616203934,0.8751902601458394,0.5393783735055698,2.210307871718975,2.25,3.4,3.1
2025-08-25,13:00,Norway Eliteserien  ,Sarpsborg 08,Kristiansund BK,-35.269999999999996,-15.649999999999995,0.6599352020828915,-1.1851658881403186,,-0.37643653361512447,,1.6,4.5,4.75
2025-08-25,13:00,Swedish Allsvenskan  ,Osters IF,IFK Norrkoping FK,3.3299999999999983,-11.200000000000003,0.3298711080562568,1.7591084925944107,0.8248073951811014,-0.33124911351427244,0.9462930417362503,2.38,3.5,2.8
2025-08-25,13:00,Sweden Superettan  ,Orebro,Umea FC,35.56,-22.199999999999996,0.4554227752159436,1.2529879264971535,-2.018528299664904,-1.0626868256951698,-0.9774316553457998,1.83,3.7,3.6
2025-08-25,14:00,Argentine Division 1  ,Deportivo Riestra,Sarmiento Junin,-5.0,20.0,0.1567321307886515,0.6204343881418393,-0.22653282411285133,1.9010398509344377,0.4144933734155953,2.05,3.0,4.1
