Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2808569.0,2026-01-04,11:00,Spain Segunda Division RFEF,SD Gernika,CD Basconia,1.9,3.2,3.6,D,0.3333333333333333,-13.31,-0.625,-3.75,0.8333333333333334,15.01,0.0967693325592168,-0.75,-2.5,0.2504542304090258,-9.56,17.509999999999998,0.3472235629682426,0.93,0.5/1,0.88,1.98,2.5,1.83,6.0,8.0,-0.1062303962100073,0.7596973833481155,-0.2965451723349301,-0.6375462088790672,0.0,0.0,0,0,-1.4142135623730947,-0.0306876989030849,1.0,0.0,1.0,0.0,4.0,3.0,5.0,0.0,0.0,0.0,1.8,3.2,4.0,0.0,0.0,0.0,0.0,0.0,-0.1155541300561017,-1.1888629822902947
2865220.0,2026-01-04,10:45,Spain Segunda Division RFEF,Terrassa,Valencia CF Mestalla,2.05,3.1,3.4,D,0.5714285714285714,-2.8600000000000003,-0.5,26.700000000000003,0.7142857142857143,11.439999999999998,0.2504542304090258,-0.8333333333333334,15.01,0.3755282641185388,-29.56,-3.570000000000002,0.6259824945275646,1.05,0/0.5,0.75,1.98,2/2.5,1.83,7.0,6.0,-0.6408416290685697,-0.2656128962024751,0.5992120005603556,0.2449758491813629,0.0,0.0,0,0,-0.7656838093607834,-0.4867112230197252,2.0,0.0,2.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,2.1,3.1,3.2,0.0,0.0,0.0,0.0,0.0,-0.0770697816511272,0.4941734647720021
2837569.0,2026-01-04,08:30,Italy Serie C,Nuovo Campobasso,Ravenna,2.87,3.0,2.25,A,0.1111111111111111,18.93,0.1111111111111111,11.099999999999996,0.2222222222222222,-3.370000000000005,0.0822171657090154,0.5555555555555556,26.700000000000003,0.188775429471914,7.830000000000004,-30.070000000000007,0.2709925951809294,0.93,0/-0.5,0.88,1.95,2/2.5,1.85,9.0,9.0,0.4380751351421457,-0.9316307093703368,0.8133756763490617,1.5303683378125337,0.0,0.0,0,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,3.1,3.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826288.0,2026-01-04,01:30,Indonesia Super League,Malut United,PSBS Biak,1.2,6.5,9.0,A,0.6666666666666666,10.0,-1.0,0.0,0.6666666666666666,-1.690000000000003,0.0967693325592168,-1.0,0.0,0.565508505247919,10.0,-1.690000000000003,0.6622778378071358,0.9,2,0.9,1.95,3/3.5,1.85,6.0,5.0,0.7430352159936208,-0.1781288511592681,-0.6581930532340056,-0.6161978873500724,0.0,0.0,0,0,1.3210193427370571,-0.1603037609249117,6.0,2.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,1.22,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.410931405548575,-0.1603037609249117
2800166.0,2026-01-04,11:15,France Ligue 1,Lorient,Metz,1.85,3.7,4.2,H,-0.375,47.5,-1.0,10.0,-0.375,26.25,0.3057378545838018,-1.0,-27.5,0.4868654966809702,37.5,53.75,0.792603351264772,1.03,0.5/1,0.83,1.83,2.5,2.03,8.0,8.0,1.9590774551290229,0.232979426197362,0.1653206635897996,-1.150545347769636,0.0,0.0,0,0,0.8451574626675926,1.244400850345955,1.0,1.0,0.0,1.0,4.0,4.0,1.0,2.0,0.0,0.0,1.75,3.5,4.75,0.0,0.0,0.0,0.0,0.0,0.0130824732910511,0.5896788097787494
2808259.0,2026-01-04,11:00,Spain Segunda Division RFEF,CF Salmantino,Union Langreo,1.57,3.4,5.25,H,0.8571428571428571,-21.410000000000004,-0.5714285714285714,17.099999999999998,1.0,17.099999999999998,0.2999883213415286,-0.8571428571428571,-11.400000000000002,0.0967693325592168,-38.510000000000005,28.5,0.3967576539007453,0.95,0.5/1,0.85,1.93,2,1.88,7.0,7.0,-0.8424756177199586,0.4909864480696218,0.0072395119433681,-1.0351990862330662,0.0,0.0,0,0,-0.8646239307211305,0.7567795435891757,1.0,1.0,1.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,1.6,3.4,5.0,0.0,0.0,0.0,0.0,0.0,2.354930847710752,1.6679675863210386
2808254.0,2026-01-04,11:00,Spain Segunda Division RFEF,coruxo FC,Burgos Promesas,1.61,3.5,5.0,D,0.6666666666666666,-18.330000000000005,-1.0,10.0,0.8333333333333334,-6.700000000000006,0.0455860626446362,-1.0,1.25,0.3057378545838018,-28.330000000000005,-7.950000000000006,0.351323917228438,1.0,0.5/1,0.8,1.9,2/2.5,1.9,6.0,8.0,-0.6685562609748363,-0.3734210184286659,0.2589164382416082,-0.1596944318906481,0.0,0.0,0,0,1.1111677990074318,0.495680376916475,5.0,1.0,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,1.57,3.5,5.0,0.0,0.0,0.0,0.0,0.0,1.2942829795619777,0.4773044681534802
2808255.0,2026-01-04,11:00,Spain Segunda Division RFEF,G. Segoviana,CD Lealtad,1.44,3.8,6.0,H,1.0,-23.3,-0.8,26.0,1.0,26.700000000000003,0.0,-1.0,0.0,0.3755282641185388,-49.3,26.700000000000003,0.3755282641185388,1.03,1,0.78,1.85,2,1.95,6.0,5.0,-1.7128757241095185,0.2740752111580664,0.953332070098302,-0.4804900304283281,0.0,0.0,0,0,-1.3934780456421925,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,3.7,6.25,0.0,0.0,0.0,0.0,0.0,-0.2569313586164277,0.0
2808258.0,2026-01-04,11:00,Spain Segunda Division RFEF,Real Avila CF,Racing B,1.67,3.4,4.33,D,0.8,46.0,-0.3333333333333333,15.01,0.8,-28.0,0.3006360524426366,-0.3333333333333333,15.01,0.0362231609697874,30.99,-43.01,0.336859213412424,0.9,0/0.5,0.9,1.9,2,1.9,5.0,6.0,1.600830264683223,-1.425602391507106,0.5743987824746135,-0.0561041865295221,0.0,0.0,0,0,0.3933191622459756,-1.250375280019859,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,3.2,3.9,0.0,0.0,0.0,0.0,0.0,-0.3933191622459752,-0.475397560788584
2808256.0,2026-01-04,11:00,Spain Segunda Division RFEF,Marino luanco,Atletico Astorga,2.25,2.9,3.1,A,0.2857142857142857,-2.8600000000000003,-0.625,30.0,0.4285714285714285,-7.110000000000003,0.230719932208837,-0.875,22.5,0.0967693325592168,-32.86,-29.610000000000003,0.3274892647680538,0.8,0/0.5,1.0,1.9,2,1.9,7.0,8.0,0.0275228273376267,-0.4281344498287449,0.9178846156900992,0.3148157242796703,0.0,0.0,0,0,-0.3673759909741064,1.143261635556802,0.0,1.0,0.0,1.0,7.0,3.0,1.0,3.0,0.0,0.0,2.0,3.1,3.5,0.0,0.0,0.0,0.0,0.0,-0.8081483919261494,-0.2662942345659975
