Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2815663,2025-10-20,19:00,Categoria Primera A  ,La Equidad,Deportes Tolima,4.75,3.2,1.83,A,0.0,-5.91,-0.2,1.0,0.117647059,-7.06,0.151761007,-0.3,15.0,0.248092253,-6.91,-22.06,0.39985326,0.8,-0.5,1.0,1.8,2,2.0,17.0,20.0,-0.3997289,-0.974768818,-0.776172572,0.380876231,0.376443672,0.98692938,Home,Away,-1.217536841,-0.362887369,0.0,2.0,0.0,1.0,3.0,2.0,0,0,1,0,4.2,3.1,2.0,,,,,,,
2776244,2025-10-20,20:15,Argentine Division 1  ,Atletico Tucuman,San Lorenzo,2.7,3.0,2.9,D,0.428571429,16.42,-0.466666667,8.01,0.5,19.27,0.35522481,-0.533333333,17.33,0.291434324,8.41,1.94,0.646659134,1.05,0/0.5,0.75,1.95,2,1.85,14.0,15.0,1.681799577,0.670529222,0.788025409,0.628164828,0.893774167,1.202187496,Home,Away,1.377180053,-1.505401436,1.0,2.0,1.0,1.0,3.0,6.0,4,4,0,0,2.4,3.3,2.9,,,,,,,
2815641,2025-10-20,21:10,Categoria Primera A  ,Dep.Independiente Medellin,Independiente Santa Fe,1.8,3.4,4.75,A,0.80952381,-3.81,-0.363636364,16.38,0.952380952,9.04,0.244696995,-0.409090909,23.18,0.309628973,-20.19,-14.14,0.554325968,0.93,0.5,0.88,1.95,2/2.5,1.85,21.0,22.0,-0.497863782,0.215156688,0.788074584,1.182730641,1.285938366,1.698587328,Away,Away,0.642724311,-1.956140253,1.0,1.0,0.0,1.0,2.0,0.0,4,5,0,1,1.91,3.25,4.33,,,,,,,
2826227,2025-10-20,8:00,Indonesia Super League  ,Persis Solo FC,Malut United,2.6,3.0,2.55,A,0.333333333,-6.7,-0.5,35.0,0.333333333,-30.01,0.43849392,-0.75,35.0,0.150035709,-41.7,-65.01,0.588529628,1.03,0,0.78,2.0,2.5,1.8,3.0,4.0,,-2.490523422,,0.999605912,,,Even,Even,,,1.0,3.0,0.0,1.0,10.0,6.0,1,3,0,0,2.75,3.0,2.45,,,,,,,
2865708,2025-10-20,10:30,Bulgaria Premier League  ,FC Arda Kardzhali,Septemvri Sofia,1.42,4.33,8.0,D,0.5,-6.7,-0.8,-20.0,0.666666667,-23.3,0.036223161,-0.8,6.0,0.230719932,13.3,-29.3,0.266943093,0.75,1,1.05,1.9,2.5,1.9,6.0,5.0,-0.182716783,-1.339015612,-1.677769988,0.177172393,1.495053205,0.577332094,Home,Away,-2.32,0.0,0.0,1.0,0.0,1.0,11.0,3.0,3,3,0,1,1.45,4.2,7.5,,,,,,,
2734991,2025-10-20,18:00,Brazil Serie A  ,Juventude,Bragantino,2.9,3.2,2.55,D,-0.214285714,16.42,-0.714285714,12.13,-0.357142857,10.0,0.163444907,-0.928571429,5.03,0.35522481,4.29,4.97,0.518669717,0.93,0,0.93,2.03,2/2.5,1.83,14.0,14.0,0.751782787,-0.166346294,0.527679836,-0.198202695,0.224102951,1.279399505,Home,Away,-2.192607193,-1.036682202,1.0,0.0,1.0,0.0,4.0,2.0,3,1,0,0,2.62,3.25,2.62,,,,,,,
2734994,2025-10-20,18:30,Brazil Serie A  ,Vasco da Gama,Fluminense RJ,2.9,3.0,2.63,D,0.142857143,2.12,-0.357142857,2.12,0.285714286,12.13,0.353796777,-0.714285714,-2.13,0.232057543,0.0,14.26,0.58585432,0.83,0,1.03,2.0,2/2.5,1.85,14.0,14.0,1.421260505,-0.037722775,0.527679836,-0.619985026,0.893580669,1.22302969,Home,Home,1.022528276,0.43524139,2.0,0.0,1.0,0.0,1.0,4.0,1,1,0,0,2.5,3.2,2.8,,,,,,,
2776256,2025-10-20,18:00,Argentine Division 1  ,Club Atletico Tigre,Barracas Central,2.0,3.1,4.33,A,0.357142857,-0.69,-0.8,22.01,0.357142857,12.13,0.120581599,-0.933333333,42.01,0.25377817,-22.7,-29.88,0.374359769,1.05,0.5,0.75,1.75,1.5/2,2.05,14.0,15.0,1.000196513,0.160545473,0.781099173,2.500633392,0.219097339,0.560375162,Home,Away,-0.94841015,2.178043086,2.0,2.0,0.0,1.0,9.0,4.0,1,6,1,0,2.25,3.0,3.6,,,,,,,
2776246,2025-10-20,18:00,Argentine Division 1  ,Deportivo Riestra,Instituto AC Cordoba,2.63,2.8,3.1,H,0.142857143,5.73,-0.733333333,32.7,0.0,37.86,0.126804972,-0.933333333,6.7,0.193257462,-26.97,31.16,0.320062434,0.9,0.5,0.9,2.0,2,1.8,14.0,15.0,0.933155092,2.066790363,1.846765494,-0.159624559,0.913610402,2.366774591,Away,Home,-0.522239862,2.03621099,1.0,0.0,0.0,0.0,7.0,8.0,3,2,0,0,1.9,3.3,4.5,,,,,,,
2860658,2025-10-20,14:15,AFC Champions League Elite  ,Al-Ahli SFC,Al-Garrafa,1.18,7.0,8.0,A,0.333333333,26.7,-0.666666667,3.33,0.333333333,3.33,0.061490315,-1.0,26.7,0.061490315,23.37,-23.37,0.122980631,0.95,1.5/2,0.85,1.9,3/3.5,1.9,3.0,3.0,0.221403721,-0.230935677,,1.236633612,,,Even,Even,,,4.0,0.0,3.0,0.0,4.0,3.0,2,1,0,0,1.25,6.0,6.5,,,,,,,
