Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT
2702676,2025-10-11,01:00,J3 League  ,Giravanz Kitakyushu,Kagoshima United,3.2,3.4,1.95,0.78,-0.5,1.03,2.0,2.5,1.8,A,15.0,14.0,0.2,-8.0,0.3571428571428571,-4.98,0.3333333333333333,3.9899999999999967,0.0817937909246571,0.5714285714285714,-4.299999999999997,0.2679886791947528,-3.0199999999999996,8.289999999999994,0.3497824701194099,-0.926968671364182,-0.31788573516686097,-0.3920405058260047,-0.38270541791312485,0.5349281655381773,0.06481968274626387,Away,Home
2702682,2025-10-11,01:00,J3 League  ,Tochigi City,Nara Club,1.5,3.9,5.0,0.83,1,0.98,1.85,2.5/3,1.95,D,15.0,14.0,0.8,-4.690000000000003,-0.6428571428571429,-0.0099999999999984,1.0,20.0,0.3259026690286935,-0.7857142857142857,17.099999999999998,0.117211879101091,-4.680000000000005,2.900000000000002,0.4431145481297845,-0.2507751637271914,1.0256021840494471,-0.20486116790414013,1.124168402130773,0.04591399582305125,0.09856621808132582,Away,Away
2719985,2025-10-11,01:00,K League 2  ,Gimpo FC,Seoul E-Land FC,2.55,3.2,2.55,0.98,0,0.83,1.88,2/2.5,1.93,A,17.0,17.0,0.4117647058823529,8.250000000000004,0.3529411764705882,12.380000000000004,0.2941176470588235,4.700000000000003,0.261648011960881,0.2941176470588235,12.380000000000004,0.3600507438551554,-4.130000000000001,-7.6800000000000015,0.6216987558160364,-0.5449859885271305,-0.25042807579405485,-0.2575225822158171,-0.3521689969800491,0.28746340631131345,0.10174092118599426,Away,Home
2719986,2025-10-11,03:30,K League 2  ,Hwaseong FC,Chungbuk Cheongju,2.0,3.2,3.6,0.88,0/0.5,0.93,1.85,2/2.5,1.95,A,16.0,16.0,-0.4375,-3.160000000000001,-0.625,5.0,-0.4375,11.86,0.0659147877358676,-0.75,15.64,0.4171312515121298,-8.16,-3.780000000000001,0.48304603924799744,-0.9158315512083254,0.43624575815489897,0.2452348929520449,0.00604959863336182,1.1610664441603702,0.43019615952153717,Away,Home
2744091,2025-10-11,07:00,Chinese Football Association Jia League  ,Dalian Kun City,Shanghai Jiading Huilong,1.6,3.6,4.75,0.78,0.5/1,1.03,2.0,2.5,1.8,A,12.0,12.0,0.5833333333333334,-9.99,-0.9166666666666666,29.190000000000005,0.5833333333333334,17.5,0.2800877556899882,-0.9166666666666666,-6.700000000000006,0.1681775812035096,-39.18000000000001,24.200000000000006,0.4482653368934978,-1.131474068041609,0.2653642008241349,0.8382099397615381,-0.6218610474461896,1.9696840078031472,0.8872252482703246,Away,Home
2744092,2025-10-11,07:30,Chinese Football Association Jia League  ,Chongqing Tonglianglong,Foshan Nanshi,1.22,5.25,11.0,0.8,2,1.0,2.0,3,1.8,A,12.0,12.0,0.9166666666666666,-12.510000000000003,-1.0,18.299999999999997,0.9166666666666666,-15.0,0.1516622361413138,-1.0,4.19,0.1932574619052465,-30.810000000000002,-19.19,0.3449196980465603,0.004172723839234316,-0.3682462635971725,1.529094677020054,-0.3044958326152806,1.5249219531808196,0.06375043098189187,Away,Away
2744093,2025-10-11,07:30,Chinese Football Association Jia League  ,Guangdong GZ-Power,Nanjing City,1.4,4.0,6.5,0.83,1.5,0.98,1.83,3,1.98,A,12.0,12.0,0.8333333333333334,-23.3,-0.4166666666666667,23.309999999999995,0.9166666666666666,1.6999999999999993,0.1381178398973613,-0.5833333333333334,12.489999999999997,0.1381178398973613,-46.61,-10.789999999999997,0.2762356797947226,-1.584371823259069,0.26677535998765667,0.15193879006401353,0.336603129785619,1.7363106133230823,0.06982776979796235,Away,Away
2744094,2025-10-11,07:30,Chinese Football Association Jia League  ,Shijiazhuang Kungfu,Liaoning Tieren,2.7,3.2,2.35,1.0,0/-0.5,0.8,1.95,2.5,1.85,A,12.0,12.0,0.5,12.489999999999997,0.6666666666666666,-7.5,0.5833333333333334,4.19,0.1516622361413138,0.6666666666666666,4.19,0.3195073356553728,19.989999999999995,0.0,0.4711695717966866,1.577192228243383,0.18080440783665366,0.16001256829574914,0.6635211437251505,1.4171796599476338,0.48271673588849684,Home,Away
2823999,2025-10-11,07:30,Welsh Premier League  ,Briton Ferry Athletic,Connahs Quay Nomads FC,4.5,3.9,1.6,0.9,-0.5/1,0.9,1.8,2.5/3,2.0,D,5.0,6.0,-0.2,46.0,0.0,3.3299999999999965,-0.6,0.0,0.0362231609697874,0.1666666666666666,15.01,0.1176182311592532,42.67,-15.01,0.1538413921290406,1.0326440702451551,-0.32314635961213345,-0.2372407494613469,-0.2943654521757091,1.269884819706502,0.028780907436424363,Home,Away
2818583,2025-10-11,08:00,Germany Regionalliga  ,TSV Steinbach Haiger,Freiberg,2.45,4.0,2.15,0.9,0,0.9,1.8,3/3.5,2.0,A,6.0,5.0,0.8333333333333334,-18.330000000000005,0.4,6.0,1.0,10.0,0.2999883213415286,0.4,40.0,0.3755282641185388,-24.330000000000005,-30.0,0.6755165854600673,,,,,,,Even,Even
2828643,2025-10-11,08:00,Germany Regionalliga  ,SV Meppen,TuS Blau-Weiss Lohne,1.25,5.5,7.5,0.8,2,1.0,1.9,3.5/4,1.9,H,5.0,5.0,1.0,0.0,-0.8,0.0,1.0,40.0,0.230719932208837,-0.8,-40.0,0.1500357088201714,0.0,80.0,0.3807556410290084,-0.8179821553173218,0.870742062653566,-1.0570368744795047,-1.7788470710182351,0.2390547191621829,2.6495891336718014,Home,Home
2797594,2025-10-11,09:00,England League 1  ,Northampton Town,Rotherham United,2.05,3.3,3.5,0.95,0/0.5,0.9,2.0,2/2.5,1.85,H,5.0,5.0,-0.2,12.0,-1.0,0.0,0.0,26.0,0.0,-1.0,-40.0,0.230719932208837,12.0,66.0,0.230719932208837,-0.5431922043141731,-0.15823260199624398,-0.7360289933929963,-1.9455062554026894,0.19283678907882318,1.7872736534064455,Home,Home
