Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2884471.0,2025-11-10,19:00,Primera Division de Ecuador,Sociedad Deportiva Aucas,Delfin SC,1.48,4.1,6.25,D,0.8235294117647058,8.830000000000002,-0.875,5.6599999999999975,0.7058823529411765,2.9700000000000024,0.3096289731154949,-0.9375,9.399999999999997,0.2480922525974644,3.1700000000000044,-6.429999999999994,0.5577212257129593,0.95,1,0.85,2.0,2.5/3,1.8,17.0,16.0,0.0522453586383431,0.1164092495561982,-0.685101472352495,-0.235132877153675,0.0,0.0,0,0,-1.1824372687488676,0.7161571238956125,8.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.51,3.8,5.5,0.0,0.0,0.0,0.0,0.0,-1.2022086466665298,1.4006003019198514
2776273.0,2025-11-10,19:15,Argentine Division 1,Argentinos Juniors,Belgrano,1.65,3.6,5.5,D,0.9411764705882352,1.2000000000000028,-0.6,14.67,1.0,24.700000000000003,0.3317819560677652,-0.8666666666666667,23.99,0.2537781703934222,-13.469999999999995,0.7100000000000044,0.5855601264611874,0.93,0.5/1,0.88,2.03,2/2.5,1.78,17.0,15.0,-0.2011620260819042,0.9754954880148744,-0.200962746003926,0.9089871394262224,0.0,0.0,0,0,-0.8145416741130107,0.2822889545570392,1.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,1.62,3.4,5.25,0.0,0.0,0.0,0.0,0.0,-1.3137218342685928,0.2334062889913253
2807753.0,2025-11-10,14:30,Spanish La Liga 2,Burgos CF,Castellon,2.6,3.0,2.9,D,0.5,-8.3,-0.3333333333333333,31.67,0.6666666666666666,15.01,0.0967693325592168,-0.8333333333333334,10.0,0.1876128068994087,-39.97,5.01,0.2843821394586255,0.98,0/0.5,0.83,1.85,2/2.5,1.95,6.0,6.0,-0.1397313016467895,0.0041517764382555,0.6914719051470143,0.3958344285863047,0.0,0.0,0,0,-0.7944923855157677,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,2.0,0.0,0.0,2.4,3.4,2.65,0.0,0.0,0.0,0.0,0.0,-1.0148843883045728,0.0
2776278.0,2025-11-10,15:00,Argentine Division 1,Gimnasia La Plata,Velez Sarsfield,3.6,2.88,2.38,D,0.2,8.01,-0.2,-1.3000000000000007,0.3333333333333333,-4.690000000000003,0.2914343243183204,-0.3333333333333333,6.0,0.3876400468214041,9.31,-10.690000000000005,0.6790743711397245,0.73,0/-0.5,1.08,1.93,1.5/2,1.88,15.0,15.0,0.374524837624377,-0.8865530349809432,-1.2162718531282033,-0.2320547407509298,0.0,0.0,0,0,-1.4465870930253135,1.171175558689624,2.0,0.0,1.0,0.0,3.0,13.0,3.0,3.0,0.0,0.0,3.4,2.75,2.4,0.0,0.0,0.0,0.0,0.0,-1.3772308971153886,0.4913638792165758
2840807.0,2025-11-10,14:30,Italy C1,Salernitana,Crotone,1.83,3.3,3.8,A,1.0,-6.700000000000006,0.6,26.0,1.0,-1.690000000000003,0.2999883213415286,0.6,20.0,0.3755282641185388,-32.7,-21.690000000000005,0.6755165854600673,0.95,0/0.5,0.85,1.83,2/2.5,1.98,6.0,5.0,-0.1756324961669099,-0.6886373373708726,1.481730751384222,0.8591313064337585,0.0,0.0,0,0,-1.1112391707300198,1.0676696979180706,0.0,0.0,0.0,0.0,7.0,4.0,3.0,2.0,0.0,0.0,2.45,3.0,2.63,0.0,0.0,0.0,0.0,0.0,-0.1603037609249121,-0.3933191622459752
2745184.0,2025-11-10,17:00,Brazil Serie B,Botafogo SP,Amazonas FC,2.15,3.1,3.6,D,-0.0588235294117647,-12.329999999999998,-1.0,7.100000000000001,0.0588235294117647,10.6,0.357464427565077,-1.0,-10.6,0.3011663015105079,-19.43,21.2,0.6586307290755848,1.05,0.5,0.75,1.85,2,1.95,17.0,17.0,-0.6905729699153244,-0.257586761297384,-0.4714541828097973,-1.3586119519389177,0.0,0.0,0,0,-0.5795035861682563,-0.5533842508434398,1.0,0.0,0.0,0.0,6.0,4.0,1.0,2.0,0.0,0.0,2.01,2.95,3.75,0.0,0.0,0.0,0.0,0.0,-0.733607044677568,0.9803853047834876
2776277.0,2025-11-10,17:00,Argentine Division 1,Deportivo Riestra,Independiente,3.2,2.75,2.7,H,0.1333333333333333,4.699999999999999,-0.125,2.4899999999999984,0.0666666666666666,39.3,0.117211879101091,-0.0625,-3.160000000000001,0.2138050993040052,2.210000000000001,42.46,0.3310169784050962,1.08,0,0.73,1.95,1.5/2,1.85,15.0,16.0,0.4976437096559563,2.1367242867650065,-0.8472858903350005,-0.7288046171113534,0.0,0.0,0,0,-0.5546744552141075,-0.3925458680448741,0.0,1.0,0.0,0.0,3.0,8.0,1.0,4.0,0.0,0.0,3.2,2.75,2.57,0.0,0.0,0.0,0.0,0.0,-0.2859747909490264,-0.0089652129796385
2837879.0,2025-11-10,17:30,Primera Division de Paraguay,Atletico Tembetary,FC Nacional Asuncion,4.33,3.4,1.75,D,-0.35,10.5,-0.2,14.0,-0.45,-7.0,0.3600507438551554,-0.05,-3.5,0.2455923110138912,-3.5,-3.5,0.6056430548690466,1.0,-0.5,0.8,2.0,2.5,1.8,20.0,20.0,0.1740782727925814,-1.6884579550765668,0.478523942538485,-0.939391058315088,0.0,0.0,0,0,0.5693790923055877,-1.485021242412018,0.0,2.0,0.0,0.0,4.0,6.0,1.0,2.0,0.0,0.0,4.33,3.4,1.75,0.0,0.0,0.0,0.0,0.0,1.3217299986166409,-1.5798165915482305
2745185.0,2025-11-10,17:00,Brazil Serie B,Chapecoense SC,America MG,2.0,3.25,4.0,H,0.4705882352941176,15.92,-0.4705882352941176,5.889999999999997,0.7058823529411765,18.8,0.4171312515121298,-0.8235294117647058,-8.830000000000005,0.3096289731154949,10.030000000000005,27.630000000000003,0.7267602246276248,0.85,0.5,0.95,1.9,2/2.5,1.9,17.0,17.0,1.063748754691658,0.3941028826960603,-0.6813280298707677,-1.6712978196884276,0.0,0.0,0,0,-1.447381644765133,0.3390748541301374,0.0,1.0,0.0,0.0,13.0,1.0,2.0,5.0,0.0,0.0,1.79,3.3,4.2,0.0,0.0,0.0,0.0,0.0,-1.6386808328427562,0.9299691680756262
2893604.0,2025-11-10,19:30,Colombia Copa Cup,Dep.Independiente Medellin,Envigado FC,1.33,4.75,7.0,A,0.8260869565217391,-2.5900000000000025,-1.0,28.4,0.9565217391304348,9.129999999999995,0.2563436833219865,-1.0,17.339999999999996,0.1536417100442859,-30.99,-8.21,0.4099853933662724,0.98,1.5,0.83,1.9,2.5,1.9,23.0,19.0,-0.8118399345417675,-0.0641788046411705,1.3210622244735797,0.5628676782618716,0.0,0.0,0,0,0.0,0.3535533905932763,1.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,0.0,0.0,1.4,4.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
