Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
2025-07-24,Primera Division de Venezuela  ,Yaracuyanos,Carabobo FC,1.624166667,-7.17,13.18,1,2,2.9,3.2,2.25
2025-07-24,Primera Division de Venezuela  ,Metropolitanos FC,Academia Anzoategui,-22.19318182,-21.46909091,25.1,1,2,2.3,3.25,2.88
2025-07-24,Primera Division de Venezuela  ,Deportivo Tachira,Deportivo Rayo Zuliano,23.28888889,60.83,-15.2,2,0,1.5,3.6,6.5
2025-07-24,Primera Division de Venezuela  ,Caracas FC,Deportivo La Guaira,-18.28666667,-28.32666667,8.2,0,3,2.5,3,2.75
2025-07-24,Ecuador Campeonato Serie B  ,Gualaceo SC,CD Independiente Juniors,-35.59428571,24.78142857,8.5,0,1,1.62,3.5,5.25
2025-07-24,Brazil Serie A  ,Juventude,Sao Paulo,-29.9125,-11.175,-26.8,0,1,3.5,3.2,2.2
2025-07-24,Brazil Serie B  ,Botafogo SP,Criciuma,-33.42333333,-20.74222222,-3.53,0,2,2.63,2.9,2.9
