Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2860601,2025-09-30,06:00,AFC Champions League Elite  ,Hiroshima Sanfrecce,Shanghai Port,1.28,5.75,7.0,0.95,1.5,0.85,2.38,3.5,1.53,A,15.0,12.0,0.9333333333333332,-24.69,0.5,29.190000000000005,1.0,2.01,0.1517610069469123,0.5,35.0,0.5958436145024278,-53.88000000000001,-32.99,0.7476046214493401,-2.274037495923022,0.2783051630468834,1.8940684382355424,2.018313684634488,4.1681059341585645,1.740008521587604,Away,Away,1.0,1.0
2860603,2025-09-30,08:15,AFC Champions League Elite  ,Chengdu Rongcheng FC,Gangwon FC,1.55,3.75,5.75,1.15,1,0.68,1.95,2.5,1.85,A,13.0,15.0,0.9230769230769232,16.109999999999996,-0.4,29.99,1.0,0.8099999999999983,0.0469641476148222,-0.6666666666666666,8.669999999999996,0.1517610069469123,-13.880000000000004,-7.859999999999998,0.1987251545617345,1.3279218401461816,-0.2354462645858841,2.04239746035532,0.3337269440859476,0.7144756202091382,0.5691732086718317,Away,Away,1.0,0.0
2795333,2025-09-30,10:30,Bulgaria Premier League  ,Botev Plovdiv,Levski Sofia,5.5,3.8,1.56,1.0,0/-0.5,0.8,1.98,2/2.5,1.83,D,5.0,4.0,0.0,-20.0,1.0,-15.0,0.2,-20.0,0.1176182311592532,1.0,-15.0,0.1500357088201714,-5.0,-5.0,0.2676539399794246,-1.0178114739582909,-0.7638033795773655,-0.046458692206109,0.2847408948175413,0.9713527817521818,1.048544274394907,Away,Away,0.0,1.0
2873052,2025-09-30,11:30,Czech Republic Cup  ,Vysocina jihlava,Dukla Prague,3.4,3.5,1.85,0.95,-0.5,0.85,1.95,3,1.85,A,6.0,6.0,0.3333333333333333,-18.330000000000005,-1.0,10.0,0.6666666666666666,-23.3,0.0967693325592168,-1.0,26.700000000000003,0.0300525858717302,-28.330000000000005,-50.0,0.126821918430947,-0.4870699015234671,-1.0426443799980771,0.3856341813563644,-0.1909794441630901,0.8727040828798316,0.851664935834987,Away,Away,0.0,1.0
2703395,2025-09-30,13:00,Sweden Superettan  ,Kalmar,Orebro,1.36,4.75,8.0,0.85,1/1.5,0.95,1.95,3,1.85,H,12.0,12.0,1.0,18.3,-0.75,12.489999999999997,1.0,29.190000000000005,0.1932574619052465,-0.8333333333333334,-12.510000000000003,0.3967732199795652,5.8100000000000005,41.70000000000001,0.5900306818848118,0.9754003820367324,1.2171440927908197,0.2375711106367544,-1.1634423891173054,0.7378292713999779,2.380586481908125,Home,Home,2.0,1.0
2703396,2025-09-30,13:00,Sweden Superettan  ,Orgryte,Landskrona BoIS,1.5,4.33,5.75,0.9,1,0.9,2.03,3/3.5,1.78,H,12.0,12.0,0.9166666666666666,1.6999999999999993,-0.0833333333333333,5.809999999999996,0.9166666666666666,26.700000000000003,0.3906175873976139,-0.25,6.669999999999996,0.2537781703934222,-4.109999999999997,20.03000000000001,0.6443957577910361,0.575430391018031,1.9388120289039108,0.3488354794930747,0.1581728006377418,0.2265949115249562,1.780639228266169,Home,Home,2.0,0.0
2790276,2025-09-30,14:00,Holland Eerste Divisie  ,FC Utrecht (Youth),AZ Alkmaar (Youth),2.85,4.1,2.05,0.85,-0.5,0.95,1.8,3,2.0,H,4.0,4.0,-0.75,17.5,-0.25,-15.0,-1.0,35.0,0.3006360524426366,-0.75,10.0,0.1500357088201714,32.5,25.0,0.4506717612628079,0.9465889172437544,1.9054603065301936,-0.4106642516940563,-0.3701119284659043,1.357253168937811,2.275572234996098,Home,Home,0.0,0.0
2873153,2025-09-30,14:00,Peru Primera Division  ,Sport Huancayo,Alianza Universidad,1.53,3.9,5.5,0.8,0.5,1.0,1.85,3,1.95,D,14.0,14.0,0.7142857142857143,14.29,-0.8571428571428571,5.029999999999999,0.8571428571428571,14.29,0.4535045882751561,-1.0,-4.299999999999997,0.2679886791947528,9.26,18.59,0.7214932674699088,0.6070128191242569,0.8496166691973098,-0.7593360098950364,-2.0029537406640525,1.366348829019293,2.8525704098613622,Home,Home,5.0,1.0
2861105,2025-09-30,15:00,UEFA Champions League  ,Galatasaray,Liverpool,5.0,4.33,1.62,0.88,-1,0.98,1.88,3/3.5,1.98,H,3.0,3.0,1.0,60.0,1.0,-6.700000000000006,1.0,36.690000000000005,0.2076549551264878,1.0,-6.700000000000006,0.2076549551264878,66.7,43.390000000000015,0.4153099102529756,1.9367389773326429,2.065160356617077,0.3799842666021847,0.5039526306789697,1.5567547107304578,1.5612077259381072,Home,Home,1.0,0.0
2861137,2025-09-30,15:00,UEFA Champions League  ,Atletico Madrid,Eintracht Frankfurt,1.48,4.75,6.0,0.85,0.5/1,1.0,1.85,2.5/3,2.0,A,4.0,3.0,0.75,-7.5,0.0,26.700000000000003,0.75,17.5,0.1500357088201714,0.3333333333333333,26.700000000000003,0.4384939195509822,-34.2,-9.200000000000005,0.5885296283711536,-0.0537294708739955,-0.3446572393943603,-0.7563755805897818,0.1849000654084097,0.7026461097157862,0.52955730480277,Home,Away,5.0,1.0
