Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2794948,2025-10-21,12:00,Czech Republic 2.Liga  ,Sparta Praha B,Marila Pribram,1.9,3.5,3.3,D,0.5,-6.7,-0.666666667,10.0,0.333333333,-6.7,0.096769333,-1.0,10.0,0.117618231,-16.7,-16.7,0.214387564,0.83,0.5,0.98,1.93,3,1.88,6.0,6.0,0.04931494,-0.522802318,-0.406583187,-0.138967889,0.455898127,0.320666654,Home,Home,0.0,,0.0,1.0,0.0,1.0,4.0,4.0,0,2,0,0,1.8,3.4,3.8,,,,,,,
2886365,2025-10-21,16:45,Colombia Primera B  ,Atletico Huila,Real Soacha Cundinamarca,1.8,3.3,4.75,A,0.736842105,-0.01,-0.5,39.44,0.894736842,12.14,0.184809826,-0.444444444,21.1,0.279992376,-39.45,-8.96,0.464802202,0.9,0.5,0.9,1.78,2,2.03,19.0,18.0,-0.39422098,0.352999215,1.787908912,0.776304412,2.182129891,0.880213145,Away,Away,-1.086718472,-0.088884905,2.0,0.0,0.0,0.0,5.0,2.0,4,3,0,0,1.85,3.25,4.0,,,,,,,
2890744,2025-10-21,22:00,CONCACAF Central American Cup  ,Cartagines Deportiva SA,CD Motagua,1.95,3.2,3.5,A,0.833333333,43.3,0.0,60.0,0.833333333,10.0,0.030052586,0.333333333,60.0,0.342371953,-16.7,-50.0,0.372424539,0.98,0.5,0.83,1.95,2/2.5,1.85,6.0,3.0,0.217376012,0.0,0.839352353,0.0,0.621976341,1.770437467,Away,Away,,,1.0,0.0,0.0,0.0,4.0,7.0,2,2,0,0,1.91,3.1,3.6,,,,,,,
2794928,2025-10-21,12:00,Czech Republic 2.Liga  ,Brno,Opava,1.45,4.0,5.5,A,1.0,2.9,0.0,3.33,1.0,-2.86,0.486865497,-0.333333333,31.67,0.0,-0.43,-34.53,0.486865497,0.85,1,0.95,1.98,3,1.83,7.0,6.0,0.649837839,-0.324387282,-0.739643344,0.710211503,1.389481184,0.492788638,Home,Away,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2,4,0,0,1.5,4.0,5.0,,,,,,,
2798133,2025-10-21,14:45,England Championship  ,Portsmouth,Coventry City,4.1,3.7,1.8,A,0.333333333,10.0,0.5,36.69,0.166666667,-6.7,0.187612807,0.833333333,31.67,0.436490563,-26.69,-38.37,0.62410337,0.9,-0.5,0.95,1.98,2.5/3,1.88,6.0,6.0,0.85384825,-0.113276423,0.828879722,0.52666438,0.024968528,0.15452352,Home,Away,1.0,3.0,1.0,2.0,0.0,1.0,6.0,5.0,1,1,0,0,3.8,3.6,1.91,,,,,,,
2776257,2025-10-21,18:15,Argentine Division 1  ,Club Atlético Unión,Defensa Y Justicia,2.0,3.25,4.0,D,0.214285714,-7.89,-0.357142857,11.44,0.571428571,-2.13,0.107789287,-0.571428571,7.15,0.212709575,-19.33,-9.28,0.320498863,0.88,0/0.5,0.93,1.9,2,1.9,14.0,14.0,-0.645732997,-0.905732675,-0.204946506,-0.129737819,0.44078649,0.772620271,Away,Away,-1.437667829,-1.079742663,3.0,0.0,1.0,0.0,3.0,3.0,2,1,0,0,2.2,3.1,3.5,,,,,,,
2860609,2025-10-21,6:00,AFC Champions League Elite  ,Ulsan HD FC,Hiroshima Sanfrecce,3.4,3.5,2.0,A,0.8125,-15.6,0.647058824,6.48,0.875,-2.5,0.230983633,0.882352941,14.67,0.173094861,-22.08,-17.17,0.404078495,0.88,0/-0.5,0.93,1.9,2.5/3,1.9,16.0,17.0,-1.199836102,-0.938003881,0.465285808,0.19398175,1.66512191,0.494231205,Away,Away,0.0,,1.0,0.0,1.0,0.0,1.0,9.0,1,1,0,0,3.0,3.4,2.2,,,,,,,
2847782,2025-10-21,13:30,France Ligue 3  ,Bourg Peronnas,Fleury Merogis U.S.,3.6,3.0,2.05,D,0.2,-20.0,0.0,15.01,0.0,-20.0,0.150035709,0.0,15.01,0.096769333,-35.01,-35.01,0.246805041,0.95,0/-0.5,0.85,1.83,2,1.98,5.0,6.0,-1.811591571,-1.21096481,0.485926991,0.187750755,2.297518562,2.630199339,Away,Away,0.0,0.0,2.0,2.0,1.0,0.0,6.0,11.0,1,4,0,0,3.4,3.0,2.15,,,,,,,
2798700,2025-10-21,14:45,England League 2  ,Swindon Town,Notts County,2.0,3.6,3.3,H,1.0,10.0,-0.142857143,-2.86,1.0,26.7,0.299988321,-0.571428571,2.9,0.25045423,12.86,23.8,0.550442552,0.85,0/0.5,1.0,1.85,2.5,2.0,6.0,7.0,0.884760596,0.961442505,-1.067101432,-0.625603456,1.951862027,2.587298755,Home,Home,0.0,8.16,2.0,2.0,1.0,1.0,5.0,1.0,2,4,0,0,2.1,3.5,3.2,,,,,,,
2798130,2025-10-21,14:45,England Championship  ,Hull City,Leicester City,3.0,3.4,2.3,H,0.333333333,10.0,0.5,-23.3,0.166666667,26.7,0.436490563,0.5,10.0,0.299988321,33.3,16.7,0.736478885,0.8,0/-0.5,1.05,1.93,2.5,1.93,6.0,6.0,-0.000567276,1.250993795,-1.274855717,-0.34732812,1.274288442,0.876493414,Home,Home,1.0,1.0,2.0,1.0,2.0,0.0,1.0,7.0,1,1,0,0,2.9,3.4,2.35,,,,,,,
2882046,2025-10-21,20:30,Copa Sudamericana  ,Independiente del Valle,Atletico Mineiro,1.85,3.3,4.5,D,0.933333333,20.0,-0.4,1.31,1.0,-4.69,0.248092253,-0.4,-16.01,0.177094466,18.69,11.32,0.425186718,0.95,0.5,0.85,1.85,2/2.5,1.95,15.0,15.0,1.329214111,-1.692766416,-0.878448531,-1.782867489,2.207662642,0.033049388,Home,Away,0.346938776,-3.010016694,1.0,1.0,1.0,0.0,3.0,4.0,2,3,0,0,1.95,3.25,3.9,,,,,,,
2797534,2025-10-21,15:00,England League 1  ,Reading,Northampton Town,1.95,3.5,3.6,D,0.333333333,-13.31,-0.857142857,17.1,0.333333333,10.0,0.096769333,-1.0,2.9,0.082217166,-30.41,7.1,0.178986498,1.05,0.5,0.8,2.0,2.5,1.85,6.0,7.0,-0.965022727,-0.433258172,0.226380911,0.331965147,1.191403637,1.616820757,Away,Away,,1.386666667,1.0,0.0,0.0,0.0,8.0,4.0,3,0,0,0,2.05,3.5,3.5,,,,,,,
2845677,2025-10-21,10:00,Egyptian Premier League  ,Pyramids FC,Pharco,1.29,4.75,11.0,A,1.0,0.0,-1.0,0.0,1.0,6.0,0.117618231,-1.0,20.0,0.150035709,0.0,-14.0,0.26765394,0.93,1.5,0.88,1.98,2.5,1.83,5.0,5.0,-0.368658645,0.050800051,0.010460362,0.233634657,0.379119007,1.801037661,Away,Away,,,2.0,0.0,1.0,0.0,10.0,3.0,1,0,0,0,1.29,4.75,11.0,,,,,,,
2860660,2025-10-21,14:15,AFC Champions League Elite  ,Al Hilal,Al-Sadd,1.22,5.25,9.5,A,1.0,-6.7,1.0,-40.0,1.0,-40.0,0.207654955,1.0,10.0,0.0,33.3,-50.0,0.207654955,0.83,1.5,0.98,1.88,3/3.5,1.93,3.0,2.0,-0.674151027,-5.682594447,-1.930052651,-0.159945177,1.255901623,2.842295179,Home,Away,,,3.0,1.0,2.0,0.0,6.0,6.0,1,4,0,0,1.29,4.5,8.0,,,,,,,
2887062,2025-10-21,21:00,Colombia Copa Cup  ,Deportivo Pereira,Envigado FC,1.48,4.2,6.25,D,0.666666667,22.78,-1.0,26.7,0.777777778,21.1,0.248092253,-1.0,20.57,0.162785544,-3.92,0.53,0.410877796,0.95,1,0.85,1.9,2/2.5,1.9,18.0,18.0,1.126452466,0.859710857,1.349415412,0.524378017,0.222962947,0.198842965,Away,Home,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,3,7,0,0,1.55,3.9,5.75,,,,,,,
2798131,2025-10-21,14:45,England Championship  ,Ipswich Town,Charlton Athletic,1.6,3.8,5.5,D,1.0,26.7,-0.5,31.67,1.0,-1.69,0.436490563,-0.333333333,15.01,0.117618231,-4.97,-16.7,0.554108795,0.83,1,1.03,1.93,2.5,1.93,6.0,6.0,1.708263776,0.078401121,0.586141017,-0.154687704,1.122122758,0.90237726,Home,Home,13.525,-1.541304348,0.0,3.0,0.0,0.0,16.0,3.0,0,3,0,0,1.5,4.1,7.5,,,,,,,
2798128,2025-10-21,15:00,England Championship  ,Bristol City,Southampton,2.6,3.3,2.63,D,0.666666667,15.01,-0.166666667,3.33,0.5,10.0,0.299988321,0.333333333,-6.7,0.299988321,11.68,16.7,0.599976643,0.85,0,1.0,1.85,2.5,2.0,6.0,6.0,0.85384825,0.574885689,-0.222987998,-1.033532689,1.076836248,0.913470337,Home,Home,1.0,-1.0,3.0,1.0,1.0,1.0,2.0,3.0,1,2,0,0,2.5,3.4,2.7,,,,,,,
2798129,2025-10-21,14:45,England Championship  ,Derby County,Norwich City,2.5,3.1,2.9,A,0.0,-25.0,-0.5,31.67,0.0,3.33,0.036223161,-0.666666667,26.7,0.096769333,-56.67,-23.37,0.132992494,0.78,0,1.1,2.0,2.5,1.85,6.0,6.0,-1.196749012,0.281837961,1.152531328,0.323512151,2.34928034,1.04341986,Away,Away,12.30938124,0.0,1.0,0.0,0.0,0.0,5.0,13.0,2,1,0,0,2.4,3.3,2.8,,,,,,,
2798127,2025-10-21,14:45,England Championship  ,Blackburn Rovers,Sheffield United,2.63,3.25,2.7,D,0.0,-2.0,-0.166666667,-18.33,0.0,-40.0,0.230719932,0.0,-6.7,0.096769333,16.33,-33.3,0.327489265,1.1,0/0.5,0.78,2.0,2/2.5,1.85,5.0,6.0,-0.748180861,-1.498190312,-1.032117013,-1.053071785,0.283936152,0.165890448,Home,Home,,1.664,1.0,3.0,1.0,0.0,5.0,5.0,1,1,0,0,2.4,3.25,2.88,,,,,,,
2798132,2025-10-21,14:45,England Championship  ,Millwall,Stoke City,2.2,3.25,3.3,A,0.5,15.01,-0.333333333,19.99,0.5,10.0,0.187612807,-0.5,26.7,0.096769333,-4.98,-16.7,0.284382139,1.05,0/0.5,0.8,2.1,2/2.5,1.78,6.0,6.0,0.255757382,0.556329456,0.828879722,0.321061196,0.57312234,0.729597135,Away,Away,2.159722586,-1.0,2.0,0.0,2.0,0.0,3.0,2.0,2,1,0,0,2.38,3.2,3.0,,,,,,,
2847781,2025-10-21,13:30,France Ligue 3  ,Aubagne,Valenciennes,2.75,3.2,2.4,H,-0.2,12.0,0.0,-28.0,-0.4,32.0,0.036223161,0.2,-20.0,0.117618231,40.0,52.0,0.153841392,0.8,0/-0.5,1.0,1.9,2/2.5,1.9,5.0,5.0,0.017962898,1.102451033,-1.165057417,-1.281134057,1.183020315,1.808020874,Home,Home,0.0,,1.0,1.0,1.0,0.0,1.0,7.0,4,4,0,0,2.9,3.2,2.3,,,,,,,
2798134,2025-10-21,14:45,England Championship  ,Preston North End,Birmingham City,2.88,3.1,2.55,D,-0.333333333,19.99,-0.166666667,-18.33,-0.5,19.99,0.096769333,0.333333333,-1.69,0.096769333,38.32,21.68,0.193538665,0.8,0/-0.5,1.05,1.83,2,2.03,6.0,6.0,1.366497565,0.962965813,-1.841246028,-0.813753123,3.207743593,2.743834853,Home,Home,-1.857142857,2.207228916,0.0,1.0,0.0,1.0,9.0,3.0,2,4,0,0,3.1,3.1,2.38,,,,,,,
