Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_H,MT_H,M_HT_H,MT_HT_H,M_A,MT_A,M_HT_A,MT_HT_A
2826296,2026-01-12,03:30,Indonesia Super League,PSBS Biak,Bhayangkara Solo FC,4.2,3.6,1.75,4.0,3.4,1.85,0.9,-0.5,0.9,1.85,2/2.5,1.95,D,9.0,7.0,-0.6666666666666666,3.3299999999999965,-0.5714285714285714,7.149999999999999,-0.7777777777777778,15.599999999999998,0.3057378545838018,-0.7142857142857143,-17.120000000000005,0.0822171657090154,-3.820000000000002,32.72,0.3879550202928172,0.7817871747431939,1.6803361008336117,-0.2179585780902206,1.2234960898722071,-1.2022530654713606,-0.6523674519292897,-0.001132685875199659,-1.6480656962588076
2911638,2026-01-12,05:00,Tipsport Cup,SK Prostejov,Tescoma Zlin,3.9,3.8,1.67,4.1,4.5,1.55,1.0,-0.5/1,0.8,1.95,3.5,1.85,A,8.0,9.0,0.5,-28.75,-0.7777777777777778,15.599999999999998,0.75,-11.25,0.3057378545838018,-0.8888888888888888,15.599999999999998,0.188775429471914,-44.349999999999994,-26.849999999999998,0.4945132840557158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826299,2026-01-12,07:00,Indonesia Super League,Persijap Jepara,Dewa United FC,4.0,3.6,1.75,4.0,3.6,1.75,0.8,-0.5/1,1.0,1.8,2.5,2.0,A,8.0,7.0,0.125,-7.5,0.0,-7.110000000000003,0.25,-15.0,0.3057378545838018,0.1428571428571428,-21.410000000000004,0.0822171657090154,-0.389999999999997,6.410000000000004,0.3879550202928172,-0.5676082021734584,-1.3517574247877775,-0.4393311817234869,-1.352460079332416,-1.5026071573968691,-1.021072268453507,-0.65162925928114,0.032033021007051306
2911653,2026-01-12,07:00,Iran Cup,Shams Azar Qazvin,Tractor S.C.,5.25,2.9,1.73,5.25,2.9,1.73,0.8,-0.5/1,1.0,1.83,1.5/2,1.98,A,8.0,6.0,-0.5,8.75,0.5,-1.690000000000003,-0.375,-2.5,0.1876128068994087,0.8333333333333334,-6.700000000000006,0.0967693325592168,10.440000000000003,4.200000000000006,0.2843821394586255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876429,2026-01-12,10:00,Egypt League Cup,Enppi,El Mokawloon El Arab,1.91,3.0,3.9,1.8,3.1,4.2,0.98,0.5,0.83,2.05,2/2.5,1.75,D,5.0,7.0,0.2,-14.0,-0.5714285714285714,11.439999999999998,0.4,40.0,0.0,-0.7142857142857143,7.149999999999999,0.1582169222626268,-25.439999999999998,32.85,0.1582169222626268,1.6966256580201937,0.0,-0.7878376299533734,0.0,-0.1527415475212675,0.0,-0.09690047124795592,0.0
2876430,2026-01-12,10:00,Egypt League Cup,Ghazl El Mahallah,Ceramica Cleopatra FC,3.4,2.88,2.15,2.9,2.8,2.4,0.93,0/-0.5,0.88,2.03,2,1.78,A,6.0,7.0,0.0,-3.330000000000001,0.5714285714285714,-7.110000000000003,0.0,19.99,0.0300525858717302,0.7142857142857143,21.39,0.0967693325592168,3.780000000000002,-1.4000000000000021,0.126821918430947,0.7310612691272872,0.0,-0.16428665936067485,0.0,0.7692665697741918,0.0,-1.4075469839214896,0.0
2852184,2026-01-12,10:10,Saudi Professional League,Al-Hazm,Al Najma(KSA),1.8,3.4,3.9,1.8,3.3,3.9,0.83,0.5,0.98,1.93,2.5,1.88,A,5.0,7.0,-1.0,20.0,-0.5714285714285714,-7.110000000000003,-1.0,-20.0,0.1176182311592532,-1.0,-17.120000000000005,0.2999883213415286,27.110000000000003,-2.8799999999999955,0.41760655250078177,-0.6196499080003541,-1.0676696979180702,-0.03911630473066257,-1.0697320142285438,-1.1019675962069557,1.304806023636174,-0.7878804068548705,1.9218701732622268
2815907,2026-01-12,12:00,Turkey 1. Lig,Manisa BB Spor,Umraniyespor,1.65,3.9,4.0,1.73,3.75,3.75,0.8,0.5,1.0,2.0,3,1.8,H,9.0,9.0,-0.2222222222222222,11.099999999999996,-1.0,15.599999999999998,-0.2222222222222222,26.700000000000003,0.4525833436728054,-1.0,-3.370000000000005,0.188775429471914,-4.500000000000002,30.070000000000007,0.6413587731447195,0.6074422274896453,0.7755029203444479,0.5068478490377722,-1.0168855793469023,-0.2621623244406366,1.2601224448227581,0.8110514457009245,0.7256703103788905
2855958,2026-01-12,12:00,Israel Leumit League,Hapoel Acre FC,Hapoel Hadera,2.25,3.1,2.9,2.25,3.1,2.9,1.0,0/0.5,0.8,1.85,2/2.5,1.95,D,5.0,6.0,0.2,-22.0,-0.6666666666666666,-6.700000000000006,0.0,12.0,0.0362231609697874,-0.6666666666666666,10.0,0.0967693325592168,-15.299999999999994,2.0,0.1329924935290042,0.29125117855438976,0.885963707925883,-1.0952555259333319,0.3328890000246521,-0.12391051638944016,-0.05659919907117095,-0.43083293189705646,0.6269025285244759
2855962,2026-01-12,12:00,Israel Leumit League,Maccabi Petah Tikva FC,Hapoel Ramat Gan,1.4,4.1,6.5,1.4,4.1,6.5,0.93,1/1.5,0.88,1.8,2.5/3,2.0,A,6.0,7.0,1.0,26.700000000000003,0.1428571428571428,-8.570000000000002,1.0,-1.690000000000003,0.2999883213415286,0.2857142857142857,25.68,0.1582169222626268,35.27,-27.370000000000005,0.4582052436041554,-0.09442430106219259,-0.28650416329032313,1.4857625097920015,1.1306478114228204,0.5845207397797497,-0.985609684605787,-0.7010163685644819,1.9081293055787676
