Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2860606,2025-10-01,08:15,AFC Champions League Elite  ,Shanghai Shenhua,Ulsan HD FC,2.0,3.6,3.4,0.85,0.5,0.95,1.93,2.5/3,1.88,A,13.0,16.0,0.9230769230769232,16.109999999999996,0.375,-15.6,1.0,-1.5000000000000036,0.3906175873976139,0.5625,-13.14,0.1416443505196105,31.709999999999997,11.639999999999995,0.5322619379172244,0.9697555764080266,0.1055015070071718,-1.033603001453682,-0.422865971134076,2.0033585778617087,0.528367478141248,Home,Home,1.0,1.0
2881425,2025-10-01,11:15,Spanish Federacion Cup  ,Deportiva Minera,Orihuela CF,2.0,3.0,3.5,1.05,0.5,0.75,1.93,2,1.88,D,2.0,2.0,0.5,25.0,-0.5,60.0,0.5,60.0,0.0945286548008661,-0.5,60.0,0.0945286548008661,-35.0,0.0,0.1890573096017322,-0.3549761464044154,0.9191388382888696,0.9684545123938452,1.0612593313066934,1.3234306587982605,0.1421204930178238,Away,Away,0.0,0.0
2877043,2025-10-01,12:00,Lithuania - 1.Division  ,FK Panevezys,DFK Dainava Alytus,1.42,4.0,6.25,0.93,1/1.5,0.88,1.85,2.5,1.95,D,14.0,14.0,0.2857142857142857,-4.98,-0.8571428571428571,17.099999999999998,0.3571428571428571,10.0,0.1770944658123681,-0.9285714285714286,10.0,0.2320575430148813,-22.08,0.0,0.4091520088272494,-0.5158738905801371,0.2735268333832397,0.4395404412049777,-0.3608227655256121,0.9554143317851148,0.6343495989088519,Away,Home,3.0,1.0
2711556,2025-10-01,13:00,Norway Eliteserien  ,KFUM Oslo,Fredrikstad,1.95,3.4,3.8,0.95,0.5,0.85,1.95,2/2.5,1.85,D,11.0,10.0,0.2727272727272727,-1.8200000000000016,-0.6,-1.0,0.3636363636363636,5.5,0.3537967768916372,-0.5,6.0,0.0632237623122272,-0.8200000000000016,-0.5,0.4170205392038644,-0.2889406053220495,0.1376483934478184,-0.9409537917212358,-0.6307535793614658,0.6520131863991863,0.7684019728092842,Home,Home,2.0,1.0
2713630,2025-10-01,14:00,USL Championship  ,El Paso Locomotive FC,Oakland Roots,1.9,3.6,3.5,0.85,0.5,0.95,1.98,2.5/3,1.83,A,13.0,12.0,0.4615384615384615,8.470000000000002,-0.9166666666666666,35.0,0.6153846153846154,3.0799999999999974,0.5776482949136899,-1.0,20.83,0.4676896608793401,-26.53,-17.75,1.04533795579303,1.605956735143258,0.617709406382039,0.5120396263405748,0.3282880666190955,1.0939171088026831,0.2894213397629435,Home,Home,3.0,1.0
2861075,2025-10-01,15:00,UEFA Champions League  ,FC Barcelona,Paris Saint Germain (PSG),1.8,4.2,3.75,1.03,0.5,0.83,1.95,3.5,1.9,H,3.0,3.0,1.0,26.700000000000003,1.0,-6.700000000000006,1.0,26.700000000000003,0.0945286548008661,1.0,-6.700000000000006,0.0614903152761605,33.400000000000006,33.400000000000006,0.1560189700770266,1.4784797745821523,1.064535543882599,-0.1784203929902193,1.2808525886699014,1.6569001675723718,0.2163170447873024,Home,Away,1.0,2.0
2861180,2025-10-01,15:00,UEFA Champions League  ,Napoli,Sporting CP,1.91,3.5,4.2,0.88,0.5,0.98,1.83,2.5,2.03,D,2.0,4.0,1.0,10.0,1.0,10.0,1.0,-40.0,0.0945286548008661,1.0,10.0,0.1500357088201714,0.0,-50.0,0.2445643636210375,-1.3953907641285952,-1.0936965981495177,-0.444010968909281,0.1911229675232943,0.9513797952193142,1.284819565672812,Away,Away,2.0,1.0
2881432,2025-10-01,15:00,Copa LFPB  ,San Antonio Bulo Bulo,Bolivar,3.8,3.6,1.8,0.95,0/-0.5,0.85,1.83,3,1.98,D,11.0,10.0,0.4545454545454545,-0.8700000000000009,0.9,20.0,0.4545454545454545,-0.8700000000000009,0.2800877556899882,0.9,10.0,0.136841759461521,-20.87,-10.87,0.4169295151515092,0.6198456015257735,0.6771875076852806,0.6447321259625074,0.6528736020552484,0.0248865244367338,0.0243139056300322,Away,Home,1.0,1.0
2881718,2025-10-01,16:00,Venezuela Cup  ,Universidad Central de Venezuela,Carabobo FC,3.25,3.0,2.25,0.85,0/-0.5,0.95,2.03,2/2.5,1.78,A,17.0,15.0,0.5294117647058824,-11.18,0.2,5.299999999999997,0.6470588235294118,-4.700000000000006,0.357464427565077,0.1333333333333333,22.01,0.1932574619052465,-16.479999999999997,-26.710000000000008,0.5507218894703235,-0.7596806523746642,-0.7394605131683293,0.1055434591715687,1.0955375195837471,0.8652241115462329,1.8349980327520763,Away,Away,0.0,0.0
2734960,2025-10-01,18:00,Brazil Serie A  ,Mirassol,Bragantino,1.85,3.3,4.33,0.8,0/0.5,1.05,1.88,2/2.5,1.98,H,11.0,12.0,0.3636363636363636,8.190000000000001,-0.6666666666666666,4.19,0.2727272727272727,44.53,0.3541973474990897,-0.9166666666666666,4.19,0.3537967768916372,4.000000000000001,40.34,0.7079941243907268,0.4687767019697331,2.9135143190104977,0.4718843956117681,1.4150315150747963,0.0031076936420349,1.4984828039357014,Away,Home,1.0,1.0
2734961,2025-10-01,18:00,Brazil Serie A  ,Palmeiras,Vasco da Gama,1.36,5.0,9.0,1.05,1.5,0.8,2.0,2.5,1.85,D,12.0,12.0,0.9166666666666666,-4.170000000000004,-0.75,35.0,1.0,10.0,0.2127095754398804,-0.8333333333333334,1.6999999999999993,0.3906175873976139,-39.17,8.3,0.6033271628374943,-0.7815633659301401,-0.1747455456829134,1.3069047298838767,-1.2676197549734105,2.088468095814017,1.0928742092904968,Away,Home,3.0,0.0
2734963,2025-10-01,18:00,Brazil Serie A  ,Sport Club do Recife,Fluminense RJ,3.1,3.1,2.45,1.1,0,0.78,1.98,2,1.88,D,11.0,12.0,0.0,7.279999999999998,-0.4166666666666667,6.669999999999996,0.0909090909090909,-17.29,0.2127095754398804,-0.75,1.6999999999999993,0.1516622361413138,0.6100000000000012,-18.99,0.3643718115811942,0.7944421030782285,-1.922885598275073,0.4718843956117681,-0.6741361580025308,0.3225577074664604,1.248749440272542,Home,Away,2.0,2.0
2881428,2025-10-01,18:00,Paraguay Cup  ,Clud Libertad,Guarani CA,2.5,2.7,2.75,0.8,0,1.0,1.98,2/2.5,1.83,A,18.0,18.0,0.8333333333333334,-21.66,-0.2777777777777778,25.59,1.0,0.5399999999999979,0.184809825547528,-0.1111111111111111,28.340000000000003,0.2799923761135083,-47.25,-27.800000000000004,0.4648022016610363,-1.0526778696893009,0.749158111673073,1.6441249593568867,1.138828520534845,2.696802829046187,0.3896704088617719,Away,Away,2.0,2.0
2734959,2025-10-01,18:30,Brazil Serie A  ,Internacional RS,Corinthians Paulista (SP),2.05,3.2,4.0,0.95,0/0.5,0.9,2.03,2/2.5,1.83,A,12.0,13.0,0.8333333333333334,-12.510000000000003,-0.3846153846153846,-2.31,0.75,1.6999999999999993,0.2800877556899882,-0.6153846153846154,13.799999999999994,0.1381178398973613,-10.200000000000005,-12.099999999999994,0.4182055955873495,0.0781801921420699,0.5969092414126972,-0.7262033492471246,0.3808144580966469,0.8043835413891945,0.2160947833160503,Home,Home,1.0,1.0
2873156,2025-10-01,19:00,Peru Primera Division  ,Alianza Atletico Sullana,Universitario De Deportes,6.25,3.8,1.57,0.9,-0.5/1,0.9,2.0,2.5,1.8,D,14.0,14.0,0.5714285714285714,9.319999999999997,0.4285714285714285,7.149999999999999,0.7857142857142857,31.4,0.2138050993040052,0.4285714285714285,31.4,0.0817937909246571,2.169999999999998,0.0,0.2955988902286623,0.6156294003801273,2.622867045720281,-0.741225307689552,1.235728055691237,1.3568547080696791,1.3871389900290445,Home,Home,0.0,2.0
2881433,2025-10-01,19:00,Copa LFPB  ,San Jose de Oruro,Jorge Wilstermann,1.67,3.8,4.33,0.88,1,0.93,2.0,3/3.5,1.8,D,12.0,11.0,0.4166666666666667,10.0,-0.8181818181818182,-12.700000000000005,0.4166666666666667,-1.690000000000003,0.2537781703934222,-0.8181818181818182,1.8200000000000005,0.2800877556899882,22.700000000000003,-3.510000000000004,0.5338659260834104,0.970669995528121,0.5386000450719175,-2.3840911929147586,-1.7407069850388044,3.35476118844288,2.279307030110722,Home,Home,2.0,0.0
2713655,2025-10-01,20:00,USL Championship  ,Birmingham Legion,North Carolina FC,2.3,3.3,2.8,1.03,0/0.5,0.78,1.85,2.5,1.95,D,13.0,12.0,0.0769230769230769,0.0,-0.1666666666666666,-2.490000000000001,0.0,-4.579999999999999,0.1268049716161809,-0.4166666666666667,10.0,0.3195073356553728,2.490000000000001,-14.579999999999998,0.4463123072715537,0.0128891816298791,0.0923647287969227,-1.094672883827019,-0.3386236976339836,1.1075620654568985,0.4309884264309064,Home,Home,1.0,1.0
2858775,2025-10-01,20:00,Colombia Copa Cup  ,Deportiva Once Caldas,Deportivo Pasto,2.4,3.0,2.9,0.85,0/0.5,0.95,1.98,1.5/2,1.83,D,20.0,17.0,0.45,-2.5,-0.5294117647058824,-11.18,0.6,11.5,0.4103915749815671,-0.7647058823529411,-7.060000000000002,0.1634449073720273,8.68,18.56,0.5738364823535944,0.4514469613139656,0.921839619115846,-0.6380780914200146,-1.4474185422084886,1.0895250527339804,2.369258161324334,Home,Home,4.0,0.0
2875619,2025-10-01,20:00,USA Open Cup  ,Austin FC,Nashville,2.65,3.4,2.32,0.98,0,0.83,1.83,2.5,1.98,D,15.0,16.0,0.7333333333333333,-9.31,-0.375,-3.75,0.7333333333333333,6.699999999999999,0.1982422808259466,-0.5,3.7999999999999936,0.386406470979348,-5.5600000000000005,2.9000000000000057,0.5846487518052946,-1.3209245903497389,0.482477394088194,-0.1108063245059875,1.0544131383634732,1.2101182658437513,0.571935744275279,Away,Away,1.0,2.0
2734956,2025-10-01,20:30,Brazil Serie A  ,Botafogo RJ,Bahia,1.85,3.4,4.33,1.0,0.5,0.85,2.03,2/2.5,1.83,D,12.0,12.0,0.8333333333333334,18.3,-0.3333333333333333,0.7999999999999936,1.0,10.0,0.2127095754398804,-0.6666666666666666,3.3299999999999965,0.2800877556899882,17.500000000000004,6.670000000000004,0.4927973311298686,2.10780273845711,1.1079491955344327,0.4772562300527793,0.8161603513283685,1.630546508404331,0.2917888442060642,Home,Home,2.0,1.0
2734962,2025-10-01,20:30,Brazil Serie A  ,Santos,Gremio (RS),1.95,3.4,3.8,0.93,0/0.5,0.93,1.8,2,2.05,A,11.0,12.0,0.3636363636363636,-4.550000000000001,-0.6666666666666666,18.3,0.5454545454545454,-3.6000000000000014,0.2127095754398804,-0.8333333333333334,18.3,0.2127095754398804,-22.85,-21.9,0.4254191508797608,-0.5124772789766825,-0.9561582771542854,0.2668780004130882,0.0241391097407964,0.7793552793897707,0.9802973868950818,Away,Away,1.0,1.0
2874916,2025-10-01,21:00,Colombia Copa Cup  ,Independiente Santa Fe,Dep.Independiente Medellin,2.05,3.6,3.1,0.95,0/0.5,0.85,1.95,2/2.5,1.85,A,20.0,20.0,0.6,4.5,0.1,-0.5,0.75,1.5,0.3096289731154949,0.1,25.0,0.1627855436366285,5.0,-23.5,0.4724145167521234,-0.4691233811105785,-0.8455051586409406,-0.0354322591820928,0.2869571509250339,0.4336911219284857,1.1324623095659745,Away,Away,0.0,3.0
