Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
2025-08-17,J1 League  ,Fagiano Okayama,Kashiwa Reysol,10.010000000000002,-4.620000000000001,0.3033244722826276,2.0,1.0,4.1,3.5,1.85
2025-08-17,J2 League  ,Ventforet Kofu,Oita Trinita,-20.79,5.8800000000000034,0.3744366332302414,2.0,0.0,2.55,3.0,2.9
2025-08-17,K League 2  ,Cheonan City,Busan I Park,-7.190000000000003,-21.899999999999995,0.3204988629260922,0.0,1.0,3.4,3.5,1.95
2025-08-17,J2 League  ,Sagan Tosu,V-Varen Nagasaki,36.35,28.200000000000006,0.6997472038942214,1.0,2.0,3.4,3.2,2.15
2025-08-17,J2 League  ,Ehime FC,RB Omiya Ardija,-9.99,-27.489999999999995,0.4254191508797608,0.0,3.0,4.33,3.7,1.75
2025-08-17,K League 1  ,Gimcheon Sangmu FC,FC Seoul,3.1,1.5299999999999976,0.0902214107975601,6.0,2.0,2.88,3.6,2.3
2025-08-17,K League 1  ,Gwangju Football Club,Daejeon Citizen,-41.27,-45.02,0.6997472038942214,2.0,0.0,2.4,3.25,3.0
2025-08-17,Chinese Football Association Jia League  ,Chongqing Tonglianglong,Nanjing City,-23.0,-23.0,0.4039879562963558,1.0,0.0,1.38,4.5,6.0
2025-08-17,Chinese Football Association Jia League  ,ShenZhen Juniors,Yanbian Longding,-7.770000000000003,-3.3299999999999983,0.54611163856411,2.0,1.0,2.2,3.3,2.8
2025-08-17,Chinese Football Association Jia League  ,Shijiazhuang Kungfu,ShanXi Union,7.0,10.0,0.377550858943828,1.0,1.0,2.1,3.2,3.1
2025-08-17,Finland Veikkausliga  ,FC Haka,HJK Helsinki,-33.400000000000006,-33.400000000000006,0.7083946949981794,1.0,2.0,5.0,4.75,1.5
2025-08-17,Swedish Allsvenskan  ,Brommapojkarna,IK Sirius FK,-28.700000000000006,-19.700000000000006,0.5429727769710038,2.0,4.0,2.15,3.75,3.0
2025-08-17,Swedish Allsvenskan  ,IFK Goteborg,AIK Solna,-24.140000000000004,-26.370000000000005,0.3872289444267724,2.0,1.0,2.2,3.3,3.25
2025-08-17,Norway Eliteserien  ,Tromso IL,Brann,16.25,12.5,0.4304250536488838,1.0,2.0,2.5,3.5,2.63
2025-08-17,Sweden Superettan  ,Orebro,Orgryte,3.75,-46.25,0.4425796140453228,1.0,3.0,3.6,4.0,1.8
2025-08-17,Iceland Division 1  ,UMF Selfoss,Fjolnir,-16.700000000000003,-27.8,0.5124142697617164,1.0,2.0,1.7,4.0,3.7
2025-08-17,Iceland Division 1  ,UMF Njardvik,Throttur Reykjavik,-12.5,0.0,0.188269508134357,2.0,3.0,1.55,4.2,4.2
2025-08-17,Iceland Division 1  ,Fylkir,Keflavik,-1.6700000000000037,-38.9,0.335790440455532,4.0,0.0,2.15,3.75,2.63
2025-08-17,Iceland Division 1  ,HK Kopavogs,Grindavik,16.25,3.75,0.4957708496097336,3.0,3.0,1.48,4.75,4.5
2025-08-17,Finland Veikkausliga  ,KuPs,Inter Turku,14.400000000000002,-7.700000000000003,0.5793168931942159,2.0,1.0,3.0,3.5,2.2
2025-08-17,Uruguay Primera Division  ,CA River Plate,Montevideo City Torque,-9.160000000000002,8.679999999999998,0.5068870458639994,0.0,2.0,3.4,3.3,2.1
2025-08-17,Swedish Allsvenskan  ,Hammarby,GAIS,-27.0,-24.0,0.4047671748189969,1.0,2.0,2.0,3.6,3.5
2025-08-17,Swedish Allsvenskan  ,Mjallby AIF,Djurgardens,15.54,17.820000000000004,0.1920592875407705,1.0,1.0,2.25,3.4,3.1
2025-08-17,Swedish Allsvenskan  ,Hacken,Osters IF,-37.0,-10.0,0.410878295479783,0.0,2.0,1.67,4.1,4.5
2025-08-17,Norway Eliteserien  ,KFUM Oslo,Molde,-17.5,0.0,0.6646669447320144,0.0,0.0,2.6,2.9,3.0
2025-08-17,Norway Eliteserien  ,Ham-Kam,Bryne,-33.75,-5.0,0.4425796140453228,1.0,0.0,2.35,3.3,3.0
2025-08-17,Norway Eliteserien  ,Kristiansund BK,Sandefjord,-21.25,21.25,0.3872959898705468,2.0,2.0,3.2,3.75,2.05
2025-08-17,Norway Adeccoligaen  ,Hodd,Skeid Oslo,3.75,8.75,0.4656667572334677,1.0,1.0,2.05,3.5,3.4
2025-08-17,Norway Adeccoligaen  ,Moss,Odd Grenland,33.36000000000001,55.6,0.6413587731447195,2.0,2.0,2.45,3.4,2.75
2025-08-17,Sweden Superettan  ,Sandvikens IF,Landskrona BoIS,-0.9800000000000048,-5.980000000000005,0.5209503814082437,0.0,1.0,2.2,3.5,3.1
2025-08-17,Lithuania - 1.Division  ,Suduva,FK Banga Gargzdai,0.0,2.7300000000000004,0.2759668686897214,2.0,1.0,1.73,3.4,4.2
2025-08-17,Iceland Division 1  ,IR Reykjavik,Thor Akureyri,-31.130000000000003,-2.799999999999997,0.6401961505722141,0.0,1.0,2.2,3.6,2.63
2025-08-17,Iceland Division 1  ,Volsungur husavik,Leiknir Reykjavik,39.35,37.95,0.5894251031343264,1.0,2.0,2.45,3.75,2.3
2025-08-17,Ireland FAI Cup  ,St. Patricks Athletic,Shelbourne,4.070000000000001,-29.82,0.4265146747438856,2.0,0.0,1.8,3.5,3.7
2025-08-17,Lithuania - 1.Division  ,Dziugas Telsiai,Kauno Zalgiris,-10.87,-34.5,0.2564799649426177,1.0,2.0,4.5,3.5,1.65
2025-08-17,Chile Primera Division  ,Universidad de Chile,Audax Italiano,3.000000000000005,28.600000000000005,0.5855486494514792,1.0,3.0,1.6,4.0,5.25
2025-08-17,Argentine Division 1  ,Gimnasia La Plata,Lanus,-13.11,-1.549999999999999,0.2446310469477328,1.0,2.0,2.38,2.8,3.6
2025-08-17,Argentine Division 1  ,Defensa Y Justicia,Newells Old Boys,-28.24,-8.600000000000005,0.3244545663609297,1.0,1.0,1.8,3.25,5.25
2025-08-17,Lithuania - 1.Division  ,FK Zalgiris Vilnius,FK Riteriai,13.499999999999996,-2.4999999999999982,0.4427368165205985,2.0,1.0,1.29,5.0,7.5
2025-08-17,Peru Primera Division  ,Sport Huancayo,Universitario De Deportes,11.79,-3.639999999999997,0.4522254565054748,1.0,1.0,2.25,3.1,3.2
2025-08-17,Norway Eliteserien  ,Valerenga,Sarpsborg 08,-37.260000000000005,-32.53,0.3763882363713227,4.0,0.0,1.9,4.0,3.6
2025-08-17,Argentine Division 2  ,Club Atletico Guemes,All Boys,-26.12,-17.67000000000001,0.7294888030636121,1.0,2.0,1.83,3.1,5.0
2025-08-17,Ireland FAI Cup  ,Shamrock Rovers,Longford Town,7.6399999999999935,15.299999999999995,0.5075563407868444,2.0,1.0,1.08,10.0,21.0
2025-08-17,Primera Division de Ecuador  ,Liga Dep. Universitaria Quito,Manta FC,-10.890000000000008,10.890000000000008,0.505459013032951,1.0,1.0,1.29,5.25,10.0
2025-08-17,Uruguay Primera Division  ,Racing Club Montevideo,Defensor Sporting Montevideo,2.119999999999997,2.119999999999997,0.3878770431762,0.0,1.0,2.1,3.2,3.7
2025-08-17,Argentine Division 2  ,CA San Miguel,Racing de Cordoba,24.680000000000003,20.69,0.9756525207487038,1.0,0.0,1.95,2.88,5.0
2025-08-17,Argentine Division 2  ,Almagro,Atletico Atlanta,10.010000000000002,3.0199999999999942,0.3355719613180793,0.0,0.0,3.25,2.7,2.55
2025-08-17,Argentine Division 2  ,Gimnasia Jujuy,Chaco For Ever,-5.999999999999997,-6.109999999999996,0.5322169110952533,2.0,0.0,1.8,3.0,5.5
2025-08-17,Chile Primera B  ,CD Magallanes,Cobreloa,-22.24,-17.800000000000004,0.1264475246244544,3.0,4.0,2.05,3.4,3.4
2025-08-17,Primera Division de Paraguay  ,Olimpia Asuncion,Clud Libertad,-10.12,-19.97000000000001,0.5323192755350536,0.0,0.0,2.2,3.3,3.2
2025-08-17,Argentine Division 2  ,Patronato Parana,Arsenal de Sarandi,-10.780000000000005,17.61,0.8546929175286775,1.0,0.0,1.8,3.4,4.75
2025-08-17,Brazil Serie B  ,Chapecoense SC,SC Paysandu Para,-21.9,6.400000000000006,0.5979461342069352,2.0,0.0,1.95,3.1,4.33
2025-08-17,Chile Primera Division  ,Huachipato,Deportes Limache,-33.400000000000006,41.17,0.7083946949981794,4.0,0.0,2.2,3.2,3.2
2025-08-17,Brazil Serie A  ,Atletico Mineiro,Gremio (RS),-15.799999999999995,12.700000000000005,0.3244545663609297,1.0,3.0,1.73,3.6,5.0
2025-08-17,Argentine Division 2  ,Estudiantes Rio Cuarto,Estudiantes de Caseros,-16.69,-20.02,0.4846917862235669,1.0,0.0,2.35,2.7,3.75
2025-08-17,Brazil Serie A  ,Santos,Vasco da Gama,-33.75,12.5,0.624482405927031,0.0,6.0,1.95,3.4,4.1
2025-08-17,Argentine Division 1  ,Banfield,Estudiantes La Plata,15.670000000000003,11.330000000000004,0.4348249269475391,3.0,2.0,2.38,3.0,3.3
2025-08-17,Argentine Division 1  ,Central Cordoba SDE,Barracas Central,-8.229999999999993,-15.43,0.5955186837636999,1.0,1.0,2.2,3.2,3.5
2025-08-17,Primera Division de Venezuela  ,Deportivo Rayo Zuliano,Academia Puerto Cabello,14.980000000000004,32.94,0.0402926583790172,0.0,0.0,3.1,2.9,2.3
2025-08-17,Peru Primera Division  ,FBC Melgar,Ayacucho Futbol Club,15.369999999999996,-29.93,0.2195441818745102,2.0,1.0,1.3,5.5,8.0
2025-08-17,Argentine Division 2  ,San Martin Tucuman,Alvarado Mar del Plata,-16.66,-16.700000000000006,0.4927973311298686,0.0,0.0,1.53,3.6,7.5
2025-08-17,Primera Division de Ecuador  ,Tecnico Universitario,Club Sport Emelec,-20.030000000000005,-36.63,0.405440406534736,0.0,1.0,2.2,3.1,3.4
2025-08-17,Uruguay Primera Division  ,Plaza Colonia,Cerro Montevideo,-30.67,-22.46,0.4596119055218299,0.0,2.0,2.2,3.1,3.4
2025-08-17,USA Major League Soccer  ,New York City FC,Nashville,1.8200000000000005,18.90000000000001,0.6452311012099576,2.0,1.0,2.5,3.4,2.8
2025-08-17,Colombia Primera B  ,Cucuta,Boca Juniors De Cali,-61.970000000000006,-22.5,0.1982301670752398,1.0,0.0,1.38,4.33,8.0
2025-08-17,Argentine Division 1  ,River Plate,Godoy Cruz Antonio Tomba,-22.200000000000003,-12.19,0.4828323203961699,4.0,2.0,1.45,4.0,9.0
2025-08-17,Brazil Serie B  ,Atletico Clube Goianiense,Ferroviaria SP,-45.4,-8.999999999999996,0.3872289444267724,1.0,3.0,1.7,3.5,5.25
2025-08-17,Brazil Serie A  ,Internacional RS,Flamengo,7.8799999999999955,-5.600000000000005,0.3244545663609297,1.0,3.0,3.4,3.1,2.3
2025-08-17,Primera Division de Paraguay  ,Sportivo Trinidense,FC Nacional Asuncion,-26.19,22.29,0.3852005582958437,0.0,2.0,3.0,3.1,2.4
2025-08-17,Chile Primera Division  ,Coquimbo Unido,Everton CD,-23.49,41.7,0.4263194532665447,2.0,1.0,1.73,3.6,4.75
2025-08-17,Primera Division de Venezuela  ,Deportivo La Guaira,Deportivo Tachira,1.110000000000003,3.799999999999997,0.5452124947117426,3.0,1.0,2.2,3.1,3.1
2025-08-17,USA Major League Soccer  ,San Jose Earthquakes,San Diego FC,-4.23,-31.28,0.788146483881391,1.0,2.0,2.4,3.9,2.6
2025-08-17,Primera Division de Ecuador  ,Barcelona SC(ECU),Macara,-27.36,-27.77,0.2459071273835731,0.0,2.0,1.48,3.8,8.0
2025-08-17,Categoria Primera A  ,Deportes Tolima,Millonarios,0.1700000000000017,2.7900000000000063,0.5234918673332016,3.0,1.0,2.45,2.88,3.2
2025-08-17,Brazil Serie A  ,Botafogo RJ,Palmeiras,42.5,-25.0,0.5674868013652159,0.0,1.0,2.9,3.0,2.63
2025-08-17,Argentine Division 1  ,Independiente Rivadavia,Boca Juniors,-13.0,13.0,0.4639547768464286,0.0,3.0,2.7,3.2,2.7
2025-08-17,Peru Primera Division  ,Cusco FC,Alianza Atletico Sullana,2.7300000000000004,9.099999999999998,0.2656363869427242,1.0,0.0,1.33,4.75,9.5
2025-08-17,USA Major League Soccer  ,Vancouver Whitecaps,Houston Dynamo,-9.47000000000001,-3.1000000000000085,0.6079755178925119,1.0,1.0,1.7,4.1,4.5
2025-08-17,Colombia Primera B  ,Patriotas FC,Deportes Quindio,-10.100000000000003,12.03,0.4574000907251156,2.0,0.0,1.7,3.3,5.5
