Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2871389.0,2025-12-12,14:00,Holland Eerste Divisie,Emmen,Helmond Sport,1.96,3.8,3.3,D,0.4444444444444444,15.599999999999998,-0.4444444444444444,7.769999999999995,0.6666666666666666,4.399999999999995,0.3541973474990897,-0.5555555555555556,-6.700000000000006,0.136841759461521,7.830000000000003,11.1,0.4910391069606107,0.98,0.5,0.83,1.93,3,1.88,9.0,9.0,-0.0195302032599726,-0.5424756017892295,-0.219594041073571,-1.3590718423232977,0.0,0.0,0,0,-1.2834145135956214,0.7246029768177357,4.0,1.0,2.0,1.0,5.0,6.0,2.0,3.0,0.0,0.0,1.91,3.7,3.4,0.0,0.0,0.0,0.0,0.0,0.7976037779597162,-0.2074442944997145
2871388.0,2025-12-12,14:00,Holland Eerste Divisie,Dordrecht,FC Eindhoven,1.76,3.9,3.9,D,0.6666666666666666,-14.470000000000004,-0.7777777777777778,4.399999999999995,0.7777777777777778,-14.470000000000004,0.0,-1.0,4.399999999999995,0.188775429471914,-18.87,-18.87,0.188775429471914,1.0,0.5/1,0.8,1.93,3,1.88,9.0,9.0,-1.2528639901081724,-1.0105650959616823,0.3158519278253414,-0.0277187709460737,0.0,0.0,0,0,-1.331717033850362,0.2718491018431283,3.0,4.0,1.0,2.0,6.0,6.0,1.0,1.0,0.0,0.0,1.71,3.75,4.0,0.0,0.0,0.0,0.0,0.0,-0.1552447802571412,0.2718491018431283
2812983.0,2025-12-12,12:00,Turkey Super Lig,Kasimpasa,Genclerbirligi,2.05,3.4,3.4,D,-0.1428571428571428,-17.120000000000005,-1.0,22.5,-0.4285714285714285,-7.110000000000003,0.0822171657090154,-1.0,1.25,0.1582169222626268,-39.620000000000005,-8.360000000000003,0.2404340879716421,1.03,0.5,0.78,1.98,2.5,1.83,7.0,8.0,-0.4940944540306831,-0.121455690253964,1.0000321651399178,-0.4578158633303631,0.0,0.0,0,0,0.1455936323425201,1.023757413600837,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,0.0,1.96,3.3,3.5,0.0,0.0,0.0,0.0,0.0,1.0336499534144252,-0.1100232560975855
2799851.0,2025-12-12,12:30,German Bundesliga 2,Greuther Furth,Hertha Berlin,3.75,3.9,1.85,A,0.0,-7.110000000000003,-0.2857142857142857,21.39,0.1428571428571428,2.899999999999995,0.2999883213415286,-0.7142857142857143,31.4,0.1876128068994087,-28.500000000000004,-28.500000000000004,0.4876011282409372,0.9,-0.5,0.9,2.03,3,1.78,7.0,7.0,0.1990875411826034,-0.1063366800705218,0.4980855939227309,1.0217480722225996,0.0,0.0,0,0,1.1339048444493074,-0.0752110929500424,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,3.6,3.6,1.85,0.0,0.0,0.0,0.0,0.0,-0.3707816598317887,-0.0752110929500424
2795196.0,2025-12-12,12:00,Croatia 1.Division,HNK Vukovar 91,NK Varteks Varazdin,3.0,3.2,2.2,H,-0.75,10.0,-0.625,30.0,-0.875,38.75,0.2152125268244419,-0.625,10.0,0.2152125268244419,-20.0,28.75,0.4304250536488838,1.03,0,0.78,1.85,2/2.5,1.95,8.0,8.0,0.8541860047836239,1.17374065107105,0.7810979566048243,-0.0055469185411668,0.0,0.0,0,0,1.1167357380189444,0.5595583185589221,2.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.7,3.2,2.4,0.0,0.0,0.0,0.0,0.0,1.3981080408263549,-0.2361308296698816
2813575.0,2025-12-12,13:00,Liga Portugal 2,Porto B,Penafiel,2.0,3.2,3.3,D,-0.1428571428571428,15.729999999999997,-1.0,47.5,-0.4285714285714285,-11.400000000000002,0.1582169222626268,-1.0,10.0,0.2152125268244419,-31.770000000000003,-21.4,0.3734294490870686,1.0,0.5,0.8,1.8,2/2.5,2.0,7.0,8.0,0.6403027323888569,-0.3882897842150578,1.360150102099039,0.1097572658031516,0.0,0.0,0,0,1.4430011098446116,0.3228298718063553,1.0,0.0,1.0,0.0,6.0,6.0,4.0,2.0,0.0,0.0,1.91,3.2,3.5,0.0,0.0,0.0,0.0,0.0,0.1714644633859716,1.1196081289430613
2799856.0,2025-12-12,12:30,German Bundesliga 2,Dynamo Dresden,Eintracht Braunschweig,2.0,3.3,3.9,D,0.0,-8.570000000000002,-1.0,17.099999999999998,0.1428571428571428,-11.400000000000002,0.4364905634363539,-1.0,-11.400000000000002,0.2504542304090258,-25.67,0.0,0.6869447938453797,0.83,0/0.5,0.98,2.0,2.5/3,1.8,7.0,7.0,-0.90222694849466,-1.4301368208545622,-0.4986269083300259,-0.7688763024965591,0.0,0.0,0,0,-1.1269906683393565,0.0752110929500418,2.0,3.0,0.0,2.0,7.0,8.0,3.0,3.0,0.0,0.0,2.05,3.4,3.2,0.0,0.0,0.0,0.0,0.0,0.8558404910484407,-0.9424162058411112
2807391.0,2025-12-12,13:00,Spain Primera Division RFEF,Real Betis B,AD Alcorcon,2.88,2.88,2.4,A,0.0,-17.120000000000005,-0.2857142857142857,11.439999999999998,-0.2857142857142857,-17.120000000000005,0.230719932208837,-0.8571428571428571,17.099999999999998,0.2504542304090258,-28.56,-34.22,0.4811741626178628,1.08,0,0.73,2.03,2,1.78,7.0,7.0,-0.4960523639420338,-0.7911962557822005,-0.0199473207550033,0.485799313104182,0.0,0.0,0,0,0.2530543830025311,-0.3193016913910704,2.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,0.0,2.88,2.88,2.4,0.0,0.0,0.0,0.0,0.0,0.3047943025285419,-1.1030150500761478
2871387.0,2025-12-12,14:00,Holland Eerste Divisie,Den Bosch,VVV Venlo,1.96,3.7,3.4,H,0.2222222222222222,14.429999999999998,-0.6666666666666666,-4.884981308350689e-15,0.1111111111111111,22.26,0.2666473457440296,-0.5555555555555556,7.769999999999995,0.188775429471914,14.430000000000003,14.490000000000006,0.4554227752159436,0.85,0/0.5,0.95,1.88,3,1.93,9.0,9.0,-0.0920792495451608,0.5274432420335199,-0.7550400099724836,-0.493692345928102,0.0,0.0,0,0,-0.4086867206983947,0.6949988784811304,0.0,1.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,2.01,3.6,3.05,0.0,0.0,0.0,0.0,0.0,-1.0884848421266824,0.8115508141739107
2807011.0,2025-12-12,15:15,Spain Primera Division RFEF,Cacereno,Zamora CF,2.75,2.9,2.5,D,0.2857142857142857,-17.120000000000005,-0.5714285714285714,-2.8600000000000003,0.1428571428571428,-11.400000000000002,0.1876128068994087,-0.5714285714285714,-7.110000000000003,0.1876128068994087,-14.260000000000003,-4.289999999999999,0.3752256137988174,0.78,0/-0.5,1.03,2.0,2,1.8,7.0,7.0,-0.7129804759907727,-0.731622466682649,-1.0746760035666112,-1.0170866119163693,0.0,0.0,0,0,-1.3015680785643753,-1.063205530105091,0.0,2.0,0.0,2.0,7.0,2.0,3.0,3.0,0.0,0.0,3.0,2.9,2.3,0.0,0.0,0.0,0.0,0.0,-0.6233559292035867,0.5226397516130109
