Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT
2716659,2025-10-03,01:00,K League 1  ,Jeju SK FC,Jeonbuk Hyundai Motors,4.2,3.7,1.83,0.93,-0.5,0.88,2.0,2.5/3,1.8,A,15.0,15.0,-0.0666666666666666,7.309999999999996,0.2,12.0,-0.1333333333333333,8.669999999999996,0.2480922525974644,0.4,40.0,0.2480922525974644,-4.690000000000004,-31.330000000000005,0.4961845051949288,1.3167352079685384,1.7521208990124804,0.7510591744262197,2.089101904502386,0.5656760335423187,0.33698100548990584,Home,Away
2719971,2025-10-03,01:00,K League 2  ,Seongnam FC,Seoul E-Land FC,2.37,3.5,2.8,0.85,0,0.95,1.78,2/2.5,2.03,H,15.0,16.0,0.0,21.309999999999995,0.375,13.75,-0.2,19.3,0.2679886791947528,0.3125,9.399999999999997,0.386406470979348,7.559999999999995,9.900000000000004,0.6543951501741008,2.177366645584339,0.9143154708827493,-0.2954008060299657,-0.33349089004937504,2.472767451614305,1.2478063609321244,Home,Home
2701897,2025-10-03,06:00,J1 League  ,Shonan Bellmare,Tokyo Verdy,3.1,3.1,2.4,1.03,0,0.78,1.8,2,2.0,A,15.0,16.0,-0.2666666666666666,3.9899999999999967,-0.5625,10.6,-0.4666666666666667,-2.6700000000000035,0.3259026690286935,-0.8125,7.509999999999998,0.1517610069469123,-6.610000000000003,-10.180000000000001,0.47766367597560583,0.09549333380785699,-1.1160418574057256,0.6790040441097472,1.1083816981985923,0.5835107103018903,2.224423555604318,Away,Away
2865705,2025-10-03,10:30,Bulgaria Premier League  ,Septemvri Sofia,Lokomotiv Plovdiv,4.0,3.25,1.91,1.0,0/-0.5,0.8,1.98,2/2.5,1.83,D,5.0,5.0,-0.6,40.0,-0.2,0.0,-0.8,20.0,0.3755282641185388,-0.2,20.0,0.1176182311592532,40.0,0.0,0.493146495277792,,,,,,,Even,Even
2732571,2025-10-03,11:00,Latvian Higher League  ,Riga FC,FK Liepaja,1.25,5.25,8.5,0.73,1,1.08,2.03,2.5/3,1.78,D,15.0,14.0,1.0,-11.330000000000004,0.2142857142857142,5.029999999999999,1.0,-11.330000000000004,0.1089727610318281,0.2857142857142857,12.13,0.4236888781333764,-16.360000000000003,-23.460000000000004,0.5326616391652045,-1.7017199375152137,-1.5491657533421053,-0.2428847943780228,0.3081272077649306,1.4588351431371909,1.857292961107036,Away,Away
2866569,2025-10-03,11:00,Finland Veikkausliga  ,Jaro,FC Haka,2.63,3.75,2.3,1.0,0,0.8,1.95,3,1.85,D,13.0,13.0,-0.2307692307692307,12.319999999999997,-0.6153846153846154,-17.67,-0.3846153846153846,-6.890000000000001,0.4236888781333764,-0.6153846153846154,-2.31,0.2914343243183204,29.99,-4.58,0.7151232024516968,1.4127272172291483,-0.6572120886477919,-0.5059628720920158,0.7005213053684669,1.918690089321164,1.3577333940162588,Home,Away
2794966,2025-10-03,11:30,Czech Republic 2.Liga  ,Usti nad Labem,Brno,3.7,3.75,1.73,0.85,0/-0.5,0.95,2.0,2.5/3,1.8,D,6.0,5.0,1.0,-6.700000000000006,1.0,40.0,1.0,26.700000000000003,0.3755282641185388,1.0,40.0,0.230719932208837,-46.7,-13.299999999999997,0.6062481963273758,-0.19039028119783555,1.333243628605443,,,,,Even,Even
2817016,2025-10-03,12:00,Germany Regionalliga  ,Gutersloh,Wiedenbruck,1.29,5.0,7.5,1.0,1.5/2,0.8,1.85,3/3.5,1.95,D,5.0,5.0,0.8,0.0,-0.8,-20.0,0.8,0.0,0.230719932208837,-1.0,-20.0,0.3755282641185388,20.0,20.0,0.6062481963273758,,,,,,,Even,Even
2866539,2025-10-03,12:00,Finland Veikkausliga  ,HJK Helsinki,Gnistan Helsinki,1.33,5.5,6.5,1.0,1.5/2,0.8,1.93,3.5/4,1.88,H,12.0,12.0,0.75,15.01,-0.5,6.669999999999996,0.9166666666666666,18.299999999999997,0.5519636426153274,-0.3333333333333333,10.0,0.3906175873976139,8.340000000000003,8.299999999999997,0.9425812300129413,1.141870854400358,1.4268854989871367,0.09434073334305922,-0.8796865961720651,1.0475301210572987,2.306572095159202,Home,Home
2865706,2025-10-03,12:45,Bulgaria Premier League  ,Slavia Sofia,Lokomotiv Sofia,2.25,3.1,3.4,0.83,0,0.98,1.83,2,1.98,A,5.0,5.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.230719932208837,-0.2,20.0,0.0362231609697874,0.0,-20.0,0.2669430931786244,,,,,,,Even,Even
2785202,2025-10-03,13:00,Denmark Superligaen  ,Odense BK,Sonderjyske,2.15,3.6,3.0,0.98,0.5,0.83,2.0,3,1.8,H,5.0,5.0,0.4,40.0,-0.6,6.0,0.0,20.0,0.5100999795960008,-0.8,0.0,0.230719932208837,34.0,20.0,0.7408199118048379,,,,,,,Even,Even
2797160,2025-10-03,13:30,Romania Liga I  ,FC Unirea 2004 Slobozia,Dinamo Bucuresti,4.2,3.4,1.83,0.95,-0.5,0.85,1.98,2/2.5,1.83,D,5.0,6.0,0.0,12.0,0.1666666666666666,8.299999999999997,0.2,12.0,0.1176182311592532,0.0,10.0,0.2999883213415286,3.700000000000003,2.0,0.41760655250078177,,,0.46773913517677895,-0.07493941518635072,,,Even,Even
2792633,2025-10-03,14:30,Poland Liga 1  ,Polonia Warszawa,Stal Rzeszow,1.65,4.1,4.2,0.85,0.5/1,0.95,1.83,2.5/3,1.98,D,5.0,5.0,0.8,-20.0,-0.6,0.0,0.8,-20.0,0.3006360524426366,-0.6,0.0,0.3755282641185388,-20.0,-20.0,0.6761643165611754,,,,,,,Even,Even
2882468,2025-10-03,14:30,Ireland FAI Cup  ,Cork City,St. Patricks Athletic,3.9,3.7,1.75,1.0,-0.5,0.8,1.9,2.5,1.9,H,16.0,16.0,-0.4375,13.75,0.375,1.25,-0.4375,22.5,0.1416443505196105,0.3125,-2.5,0.2309836333518552,12.5,25.0,0.3726279838714657,0.12419121216411168,0.9687744878623237,-0.13983229486018686,-1.5584005993602115,0.26402350702429855,2.527175087222535,Home,Home
2701287,2025-10-03,14:45,Ireland Premier Division  ,Derry City,Sligo Rovers,1.55,4.0,5.75,0.78,1,1.03,1.85,2.5,1.95,A,16.0,15.0,0.8125,7.509999999999998,-0.7333333333333333,6.699999999999999,0.9375,-0.6000000000000041,0.3552248097226855,-1.0,15.309999999999995,0.357464427565077,0.8099999999999987,-15.91,0.7126892372877625,0.6300097726685598,0.5659102009987657,0.03727125342818612,0.9062116283430262,0.5927385192403737,0.3403014273442605,Home,Away
2701288,2025-10-03,14:45,Ireland Premier Division  ,Waterford United,Drogheda United,2.45,3.4,2.75,0.83,0,0.98,1.95,2.5,1.85,D,15.0,16.0,-0.4666666666666667,10.69,-0.6875,30.659999999999997,-0.3333333333333333,3.9899999999999967,0.4804911034231324,-0.625,15.64,0.2309836333518552,-19.97,-11.650000000000004,0.7114747367749876,0.882551278492089,0.5555020640663624,2.517622953313337,1.250995816611183,1.635071674821248,0.6954937525448206,Away,Away
2701470,2025-10-03,14:45,Ireland First Division  ,Athlone Town,Dundalk,8.5,5.5,1.27,0.83,-1.5/2,0.98,2.0,3/3.5,1.8,D,16.0,16.0,-0.125,-5.64,1.0,3.7999999999999936,-0.125,-13.14,0.3317819560677652,1.0,13.75,0.2309836333518552,-9.439999999999994,-26.89,0.5627655894196204,-0.4745299526168515,-0.959152815353203,-0.16515716745864975,0.8717604189327838,0.30937278515820177,1.8309132342859868,Away,Away
2701471,2025-10-03,14:45,Ireland First Division  ,Cobh Ramblers,Bray Wanderers,1.67,4.0,4.33,0.88,0.5/1,0.93,1.78,2.5/3,2.03,H,16.0,16.0,0.875,3.7999999999999936,-0.1875,18.1,0.875,24.4,0.4804911034231324,-0.1875,10.0,0.386406470979348,-14.300000000000008,14.399999999999999,0.8668975744024804,-0.2910792152048841,0.7673977038701847,1.6304026075167255,1.0597994245874234,1.9214818227216095,0.2924017207172387,Away,Away
2701473,2025-10-03,14:45,Ireland First Division  ,Treaty United,Longford Town,1.83,3.7,3.7,0.85,0.5,0.95,1.85,2.5/3,1.95,H,16.0,16.0,0.375,9.399999999999997,-0.9375,11.86,0.375,22.5,0.3317819560677652,-1.0,3.7999999999999936,0.2480922525974644,-2.4600000000000026,18.700000000000006,0.5798742086652297,1.436604613552107,1.3126737710813186,0.4279770925955921,0.7626282506438886,1.0086275209565148,0.5500455204374299,Home,Home
2701474,2025-10-03,14:45,Ireland First Division  ,Wexford (Youth),UC Dublin,2.9,3.6,2.15,0.9,0/-0.5,0.9,1.85,2.5,1.95,A,16.0,16.0,0.3125,5.6599999999999975,-0.0625,9.399999999999997,0.4375,5.6599999999999975,0.2309836333518552,-0.0625,22.5,0.2799923761135083,-3.7399999999999993,-16.840000000000003,0.5109760094653635,0.22474183620364463,-0.4701120228922459,0.34007049169259934,1.6671145914990317,0.11532865548895471,2.1372266143912775,Away,Away
2882385,2025-10-03,15:00,Uruguay Primera Division  ,CA River Plate,Liverpool URU,4.75,3.4,1.7,0.88,-0.5/1,0.93,1.88,2.5/3,1.93,D,15.0,15.0,-0.4,-12.69,0.1333333333333333,5.299999999999997,-0.5333333333333333,-11.330000000000004,0.1982422808259466,0.0666666666666666,10.69,0.1770944658123681,-17.989999999999995,-22.020000000000003,0.37533674663831473,-0.7143623272711734,-0.05997120163736813,0.07696296539990359,0.8565855077030667,0.791325292671077,0.9165567093404349,Away,Away
2883094,2025-10-03,15:00,Copa LFPB  ,Academia del Balompie Boliviano,Nacional Potosi,3.1,3.7,2.0,1.0,0,0.8,1.9,3,1.9,A,13.0,12.0,0.5384615384615384,-14.590000000000002,-0.5833333333333334,15.01,0.6153846153846154,-14.590000000000002,0.0513666006710006,-0.5833333333333334,23.309999999999995,0.1932574619052465,-29.6,-37.9,0.2446240625762471,-0.9682615861264928,-0.6334050576329158,0.5637899733147526,0.6131883888133896,1.5320515594412454,1.2465934464463053,Away,Away
2873159,2025-10-03,16:00,Peru Primera Division  ,Comerciantes Unidos,UTC Cajamarca,2.2,3.3,3.2,1.03,0.5,0.78,1.8,3,2.0,D,14.0,13.0,-0.0714285714285714,-0.6900000000000013,-0.9230769230769232,-1.5000000000000036,-0.0714285714285714,7.149999999999999,0.1634449073720273,-0.9230769230769232,6.200000000000003,0.2914343243183204,0.8100000000000023,0.9499999999999957,0.4548792316903477,-0.03640179087648352,-0.5468063296653406,-0.7621648510192103,-0.3075822904513984,0.7257630601427267,0.2392240392139422,Home,Away
2837853,2025-10-03,16:30,Primera Division de Paraguay  ,Sportivo Luqueno,2 de Mayo PJC,2.8,3.1,2.5,0.88,0,0.93,1.85,2,1.95,D,18.0,18.0,-0.1111111111111111,10.57,-0.3888888888888889,3.3299999999999965,-0.1666666666666666,6.079999999999997,0.132797938655564,-0.5,8.889999999999999,0.1381178398973613,7.240000000000004,-2.8100000000000014,0.27091577855292526,0.3181455663369638,1.0378146431825304,0.06004877694384957,0.2638199430851336,0.2580967893931142,0.7739947000973968,Home,Home
2883095,2025-10-03,17:30,Copa LFPB  ,Universitario De Vinto,Real Oruro,1.85,3.4,4.0,0.85,0.5/1,0.95,1.9,3,1.9,A,12.0,11.0,0.5833333333333334,10.0,-1.0,23.599999999999994,0.5833333333333334,10.0,0.2800877556899882,-1.0,14.499999999999996,0.4901568467207234,-13.599999999999994,-4.4999999999999964,0.7702446024107117,0.9692593688319523,0.32632461163005444,1.8433588810829393,0.4561126480165895,0.874099512250987,0.12978803638653508,Away,Away
2745122,2025-10-03,18:00,Brazil Serie B  ,Athletic Club MG,Amazonas FC,1.9,3.4,4.1,1.0,0.5/1,0.8,1.85,2/2.5,1.95,D,14.0,14.0,0.3571428571428571,-5.730000000000003,-1.0,2.899999999999995,0.5714285714285714,-11.400000000000002,0.5291051942301385,-1.0,-11.400000000000002,0.3195073356553728,-8.629999999999999,0.0,0.8486125298855113,1.256086792872132,-0.8297917240155649,-0.34626702370282014,-1.1459027979322036,1.602353816574952,0.31611107391663873,Home,Home
2776226,2025-10-03,18:00,Argentine Division 1  ,Club Atletico Tigre,Defensa Y Justicia,2.35,3.1,3.2,0.9,0/0.5,0.9,1.93,2,1.88,H,13.0,13.0,0.3846153846153846,0.0,-0.3846153846153846,13.090000000000002,0.3846153846153846,13.799999999999994,0.1205815986827429,-0.6153846153846154,8.470000000000002,0.2127095754398804,-13.090000000000002,5.329999999999991,0.3332911741226233,0.9185461246876373,1.551667970814545,0.275260852156075,0.7978915797651287,0.6432852725315623,0.7537763910494164,Home,Home
2876943,2025-10-03,18:00,Colombia Primera B  ,Boca Juniors De Cali,Bogota FC,1.85,3.5,4.0,0.8,0.5/1,1.0,1.9,2.5,1.9,D,12.0,12.0,-0.1666666666666666,12.489999999999997,-1.0,-6.700000000000006,-0.25,-9.99,0.1381178398973613,-1.0,4.19,0.3537967768916372,19.190000000000005,-14.18,0.4919146167889985,1.9733764384339236,-0.9126422955233804,0.6631512888374326,0.8099017147013547,1.3102251495964912,1.7225440102247351,Home,Away
