Date,Time,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_HT_A,M_H,M_A,Odd_H,Odd_D,Odd_A
2025-08-26,13:00,Sweden Superettan  ,Kalmar,Helsingborg,2.2900000000000027,-11.100000000000001,0.30935702815465693,0.7694825005539011,0.6395938456304591,0.7506225037778427,0.9924216549478808,1.65,3.8,4.33
2025-08-26,18:00,Colombia Primera B  ,Bogota FC,Cucuta,-29.009999999999998,8.809999999999999,0.666866894949276,-1.6592022718878416,0.48604351394372575,0.3917535016961941,-0.2273975542923096,4.2,3.9,1.73
2025-08-26,19:30,Colombia Copa Cup  ,Atletico Junior Barranquilla,Atletico FC,16.1,-5.599999999999998,0.5346360249387824,0.23446026999733477,-0.813061165723803,-0.1740961824520625,0.046659362987243554,1.18,5.75,17.0
2025-08-26,20:00,Colombia Copa Cup  ,Deportivo Pereira,Real Soacha Cundinamarca,-1.4299999999999997,13.100000000000001,0.4664877458333026,2.1923084405785755,1.4299340027865974,1.4300346401121484,0.42575293952103876,1.45,3.9,7.5
2025-08-26,21:10,Colombia Copa Cup  ,Real Cartagena,Millonarios,-3.75,-10.16,0.6586062665923667,0.9455595152904325,1.1476014620365362,0.2701930922029454,0.6981182089967397,3.7,3.1,2.15
