Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_H,MT_H,M_HT_H,MT_HT_H,M_A,MT_A,M_HT_A,MT_HT_A
2902305,2025-11-27,00:00,Primera Division Liga MX,Club Tijuana,Tigres UANL,3.5,3.6,2.05,3.7,3.6,1.9,0.9,-0.5,0.9,1.85,2.5/3,1.95,H,10.0,8.0,0.3,23.0,0.25,-3.75,0.3,36.0,0.2365895936154873,0.125,21.25,0.136841759461521,26.75,14.75,0.37343135307700825,1.4627607245788847,1.2855606005473292,0.8569464984076448,-1.7375193822057315,0.3808162218535435,1.2913208942656829,-0.20724456041774672,0.29970446354454816
2903298,2025-11-27,05:00,K League 2,Seoul E-Land FC,Seongnam FC,1.95,3.3,3.3,2.05,3.3,3.2,0.78,0/0.5,1.03,1.9,2.5,1.9,D,19.0,20.0,0.4210526315789473,3.129999999999998,-0.3,17.5,0.631578947368421,12.599999999999998,0.2732950548744854,-0.25,26.5,0.1454752739689938,-14.370000000000001,-13.900000000000002,0.4187703288434792,0.3087831429765627,0.1413747356770124,-0.4631380919786771,-0.37546389303993627,0.9057911015357458,0.8762000798133426,0.983795008536539,-0.649346717328452
2862235,2025-11-27,12:45,UEFA Conference League,CS Universitatea Craiova,FSV Mainz 05,4.5,3.6,1.75,4.5,3.9,1.67,0.95,-0.5/1,0.85,1.95,2.5/3,1.85,H,9.0,5.0,0.8888888888888888,7.769999999999995,-0.4,20.0,1.0,26.700000000000003,0.3541973474990897,-0.6,0.0,0.1500357088201714,-12.230000000000004,26.700000000000003,0.5042330563192611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862220,2025-11-27,12:45,UEFA Conference League,Lech Poznan,Lausanne Sports,1.8,4.2,3.6,2.1,3.5,3.2,0.83,0/0.5,0.98,1.8,2.5/3,2.0,A,9.0,7.0,1.0,-17.800000000000004,-0.1428571428571428,-22.87,1.0,-6.700000000000006,0.5649937852319398,-0.4285714285714285,17.099999999999998,0.1876128068994087,5.069999999999997,-23.800000000000004,0.7526065921313485,-0.1736003987669092,0.0,-1.0075899037231597,0.0,0.0,0.0,0.0,0.0
2862200,2025-11-27,12:45,UEFA Conference League,Rakow Czestochowa,Rapid Wien,1.8,3.4,4.5,2.3,3.3,2.88,1.03,0/0.5,0.78,1.85,2.5,1.95,A,7.0,7.0,0.7142857142857143,-21.410000000000004,0.4285714285714285,21.39,0.8571428571428571,-17.120000000000005,0.2504542304090258,0.1428571428571428,17.099999999999998,0.1582169222626268,-42.800000000000004,-34.22,0.4086711526716526,-1.5938092685188934,0.0,-1.4916414182838356,0.0,1.1635851701396596,0.0,0.4887173416172843,0.0
2862168,2025-11-27,12:45,UEFA Conference League,AZ Alkmaar,Shelbourne,1.2,6.25,13.0,1.13,8.0,15.0,0.85,2/2.5,0.95,1.85,3.5,1.95,A,6.0,18.0,0.5,31.67,-0.0555555555555555,2.2299999999999995,0.5,-1.690000000000003,0.4364905634363539,-0.1111111111111111,24.43,0.2799923761135083,29.44,-26.120000000000005,0.7164829395498622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2862103,2025-11-27,12:45,UEFA Europa League,Fenerbahce,Ferencvarosi TC,1.5,4.5,6.0,1.4,5.0,6.5,0.88,1/1.5,0.98,2.03,3,1.83,A,6.0,6.0,1.0,10.0,1.0,60.0,1.0,-13.31,0.1876128068994087,1.0,26.700000000000003,0.1176182311592532,-50.0,-40.010000000000005,0.3052310380586619,-0.8180794977763945,-0.7071067811865475,0.23407562688264652,0.7071067811865475,0.5119973621692324,-0.7071067811865475,1.6337717165073746,0.24506575747610618
2862087,2025-11-27,12:45,UEFA Europa League,FC Viktoria Plzen,SC Freiburg,3.2,3.4,2.25,2.88,3.3,2.38,0.78,0/-0.5,1.1,1.95,2.5,1.9,D,8.0,6.0,0.875,13.75,-0.3333333333333333,3.3299999999999965,0.75,-23.75,0.0714776888580276,-0.3333333333333333,-13.31,0.1176182311592532,10.420000000000003,-10.44,0.18909592001728082,-1.157477310460867,0.0,1.250437741637251,0.0,-0.6081074818622639,0.0,-0.7818898002466963,0.0
2862112,2025-11-27,12:45,UEFA Europa League,Ludogorets Razgrad,Celta Vigo,5.0,3.6,1.73,4.2,3.4,1.85,0.98,-0.5,0.88,1.8,2/2.5,2.05,A,7.0,6.0,1.0,-21.410000000000004,0.0,8.299999999999997,1.0,-11.400000000000002,0.1876128068994087,0.0,26.700000000000003,0.1876128068994087,-29.71,-38.10000000000001,0.3752256137988174,-0.17684206490424695,0.0,-0.43114501858553766,0.0,0.5119973621692324,0.0,-0.07140111884844015,0.0
2862064,2025-11-27,12:45,UEFA Europa League,Lille,Dinamo Zagreb,1.55,4.33,5.5,1.65,4.0,4.75,0.85,0.5/1,1.0,1.88,2.5/3,1.98,H,7.0,7.0,0.4285714285714285,7.149999999999999,0.8571428571428571,2.899999999999995,0.4285714285714285,31.4,0.1582169222626268,1.0,2.899999999999995,0.0967693325592168,4.2500000000000036,28.500000000000004,0.25498625482184356,1.426251517276122,-0.7071067811865477,-0.12229257604673789,0.7071067811865476,0.5119973621692324,-0.7071067811865475,0.2127943537108623,-0.7071067811865475
