Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2866542,2025-10-16,11:00,Finland Veikkausliga  ,Ilves Tampere,KuPs,2.1,4.1,2.7,0.9,0/0.5,0.9,2.0,3,1.8,A,12.0,13.0,0.75,12.489999999999997,0.4615384615384615,5.389999999999997,0.75,-12.510000000000003,0.3195073356553728,0.4615384615384615,18.419999999999995,0.2914343243183204,7.1,-30.93,0.6109416599736932,0.6045029023981342,-0.9065252644341878,-0.396093613677265,0.1482489571499319,1.0005965160753991,1.0547742215841198,Home,Away,1.0,1.0
2797104,2025-10-16,13:30,Romania Liga I  ,FK Csikszereda Miercurea Ciuc,CFR Cluj,5.25,3.75,1.65,0.8,-1/1.5,1.0,2.0,2.5/3,1.8,H,7.0,4.0,-0.5714285714285714,7.149999999999999,0.5,-15.0,-0.7142857142857143,17.099999999999998,0.2504542304090258,0.5,-25.0,0.1500357088201714,22.15,42.1,0.4004899392291972,0.0095517911905872,0.3742763804231658,-0.4898804960613792,-1.716185773231374,0.4994322872519664,2.09046215365454,Home,Home,2.0,2.0
2797603,2025-10-16,15:00,England League 1  ,Huddersfield Town,Bolton Wanderers,2.63,3.3,2.55,0.93,0,0.93,1.88,2.5,1.98,D,6.0,6.0,0.8333333333333334,-23.3,0.1666666666666666,-30.010000000000005,1.0,15.01,0.1876128068994087,0.3333333333333333,-30.010000000000005,0.0300525858717302,6.710000000000004,45.02,0.2176653927711389,-1.2061012781896938,0.3239392647249732,-1.0787309958093017,-0.9165120749397918,0.1273702823803921,1.240451339664765,Away,Home,1.0,2.0
2858443,2025-10-16,16:00,Ecuador Campeonato Serie B  ,CD Independiente Juniors,Gualaceo SC,2.4,3.3,2.75,0.98,0/0.5,0.83,1.93,2,1.88,D,13.0,12.0,0.4615384615384615,-5.389999999999999,-0.5833333333333334,15.01,0.7692307692307693,8.470000000000002,0.2127095754398804,-0.9166666666666666,12.489999999999997,0.3126695474501863,-20.4,-4.019999999999994,0.5253791228900667,0.157777038981631,0.1228395000722641,-0.3755062800909677,1.224174621549041,0.5332833190725987,1.1013351214767768,Home,Away,2.0,1.0
2858444,2025-10-16,16:00,Ecuador Campeonato Serie B  ,Leones del Norte,San Antonio(ECU),1.55,3.7,6.0,0.88,0.5/1,0.93,1.8,2,2.0,A,11.0,10.0,0.9090909090909092,-9.970000000000002,-0.5,39.0,1.0,8.190000000000001,0.1681775812035096,-1.0,30.0,0.1077892874862118,-48.97,-21.81,0.2759668686897214,-0.0633435701705272,0.1245214782225749,2.022429238021771,2.175279015680711,2.0857728081922984,2.050757537458136,Away,Away,1.0,1.0
2858473,2025-10-16,16:00,Ecuador Campeonato Serie B  ,Atletico Vinotinto,Chacaritas SC,1.33,4.33,7.5,0.9,1/1.5,0.9,1.95,2.5,1.85,H,11.0,8.0,0.7272727272727273,-0.8700000000000009,-1.0,10.0,0.7272727272727273,14.499999999999996,0.2800877556899882,-1.0,10.0,0.0714776888580276,-10.87,4.4999999999999964,0.3515654445480158,0.6567005772975668,1.8583045555628237,0.0229084721420493,-0.7998465191433772,0.6337921051555175,2.6581510747062005,Home,Home,4.0,0.0
2837862,2025-10-16,17:30,Primera Division de Paraguay  ,General Caballero LJM,Atletico Tembetary,1.85,3.3,4.2,0.9,0.5,0.9,1.9,2/2.5,1.9,H,18.0,19.0,-0.3888888888888889,23.9,-0.7894736842105263,13.689999999999998,-0.3888888888888889,24.43,0.173094861439049,-0.8947368421052632,8.949999999999998,0.1249956914635547,10.21,15.480000000000002,0.2980905529026037,0.798990683115836,0.6421633750172913,0.3933196418318134,0.4441045684469611,0.4056710412840226,0.1980588065703301,Home,Home,1.0,1.0
2734979,2025-10-16,18:00,Brazil Serie A  ,Gremio (RS),Sao Paulo,2.88,3.0,2.63,1.0,0/0.5,0.85,1.85,2,2.0,A,13.0,13.0,0.3076923076923077,2.31,-0.6153846153846154,36.13,0.6153846153846154,8.470000000000002,0.0817937909246571,-0.6153846153846154,16.109999999999996,0.2127095754398804,-33.82,-7.6399999999999935,0.2945033663645375,0.9025116629503523,1.2210114210471237,1.974711601597861,1.052932063630911,1.0721999386475085,0.1680793574162125,Away,Home,2.0,0.0
2885441,2025-10-16,20:00,Uruguay Cup  ,Racing Club Montevideo,Plaza Colonia,2.0,3.5,3.3,0.88,0/0.5,0.93,1.8,2,2.0,A,17.0,17.0,0.2352941176470588,-3.550000000000003,-0.5882352941176471,21.759999999999994,0.4705882352941176,-5.280000000000003,0.1089727610318281,-0.7058823529411765,20.57,0.0704742064361041,-25.31,-25.85,0.1794469674679322,1.2947851702606137,0.0963697144331561,1.2605618735587565,1.876804365548928,0.0342232967018572,1.780434651115772,Home,Away,1.0,1.0
2886364,2025-10-16,20:00,Colombia Primera B  ,Deportes Quindio,Tigres Zipaquira,1.4,4.1,6.0,0.88,0.5/1,0.93,2.0,2.5,1.8,H,12.0,17.0,0.4166666666666667,-2.490000000000001,-0.7058823529411765,10.6,0.1666666666666666,23.309999999999995,0.2127095754398804,-0.7647058823529411,6.480000000000002,0.117211879101091,-13.09,16.82999999999999,0.3299214545409714,0.7721013830157043,1.3390425366529517,0.2835315470635919,0.4150393718243028,0.4885698359521124,0.9240031648286487,Home,Home,2.0,1.0
