Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,Goals_H_FT,Goals_A_FT
2703078,2025-09-22,13:00,Swedish Allsvenskan  ,IFK Varnamo,Halmstads,2.15,3.6,3.2,0.78,0/0.5,1.03,2.0,2.5/3,1.8,D,12.0,11.0,-0.3333333333333333,6.669999999999996,-1.0,23.599999999999994,-0.4166666666666667,1.6999999999999993,0.3906175873976139,-1.0,8.190000000000001,0.1205815986827429,-16.93,-6.490000000000002,0.5111991860803567,0.6550046863756845,-0.1390548002219442,0.1715163323549127,-1.472691803779109,0.4834883540207718,1.3336370035571647,Home,Home,1.0,2.0
2703076,2025-09-22,13:10,Swedish Allsvenskan  ,IFK Norrkoping FK,AIK Solna,3.6,3.5,2.05,0.85,-0.5,0.95,1.9,2.5,1.9,A,12.0,12.0,0.0833333333333333,4.19,0.0833333333333333,12.489999999999997,-0.0833333333333333,1.6999999999999993,0.3537967768916372,0.1666666666666666,20.83,0.1516622361413138,-8.299999999999997,-19.13,0.505459013032951,-0.1285046636513644,0.2376244225814859,0.3899377355265045,1.092119861941729,0.518442399177869,0.854495439360243,Away,Away,3.0,1.0
2701271,2025-09-22,14:45,Ireland Premier Division  ,Drogheda United,Shelbourne,3.1,2.9,2.2,1.03,0,0.78,2.05,2/2.5,1.75,D,14.0,14.0,-0.2142857142857142,37.86,0.0,-0.0099999999999984,-0.1428571428571428,26.43,0.1932574619052465,-0.1428571428571428,21.39,0.1932574619052465,37.87,5.039999999999999,0.386514923810493,2.537196124116046,2.394315881833315,0.2781427858807591,1.0360260074686,2.259053338235287,1.3582898743647152,Home,Home,2.0,1.0
2701272,2025-09-22,14:45,Ireland Premier Division  ,Galway United,Sligo Rovers,1.7,3.75,3.9,0.95,0.5/1,0.85,1.88,2/2.5,1.93,D,14.0,14.0,0.2857142857142857,-2.8600000000000003,-0.7142857142857143,2.899999999999995,0.2142857142857142,5.029999999999999,0.4236888781333764,-1.0,12.13,0.3876400468214041,-5.759999999999995,-7.100000000000001,0.8113289249547806,-0.5849282504768116,0.0171312813989791,-0.0941162876881429,0.7870667582087073,0.4908119627886687,0.7699354768097282,Away,Away,0.0,1.0
2701273,2025-09-22,14:45,Ireland Premier Division  ,St. Patricks Athletic,Cork City,1.36,4.1,8.0,0.95,1/1.5,0.85,1.9,2.5,1.9,D,15.0,14.0,0.6666666666666666,3.9899999999999967,-0.8571428571428571,12.13,0.9333333333333332,-13.3,0.1982422808259466,-1.0,-7.110000000000003,0.3876400468214041,-8.140000000000004,-6.189999999999998,0.5858823276473507,0.6204712601954331,-1.993615036009022,0.6387419148439754,-1.1236396951380223,0.0182706546485422,0.8699753408709994,Away,Away,4.0,0.0
2873137,2025-09-22,16:00,Peru Primera Division  ,Alianza Atletico Sullana,Ayacucho Futbol Club,1.48,4.5,6.25,0.9,1/1.5,0.9,1.83,2.5,1.98,D,13.0,13.0,0.5384615384615384,5.389999999999997,-0.9230769230769232,0.8099999999999983,0.7692307692307693,29.200000000000003,0.1770944658123681,-1.0,23.81,0.1932574619052465,4.579999999999998,5.390000000000004,0.3703519277176146,0.5307260201912779,2.564818217878352,-0.1492094984982676,0.6735826516469852,0.6799355186895455,1.8912355662313665,Home,Home,3.0,0.0
2776189,2025-09-22,18:00,Argentine Division 1  ,Estudiantes La Plata,Defensa Y Justicia,2.4,3.0,3.25,1.05,0/0.5,0.75,1.85,2/2.5,1.95,H,11.0,12.0,0.8181818181818182,-3.6000000000000014,-0.3333333333333333,9.2,0.7272727272727273,23.599999999999994,0.2127095754398804,-0.5833333333333334,12.489999999999997,0.2365895936154873,-12.8,11.109999999999998,0.4492991690553677,-0.5494833322134041,1.2025708261917676,0.2093652395796119,0.726147407732568,0.758848571793016,0.4764234184591995,Away,Home,1.0,0.0
2776186,2025-09-22,20:00,Argentine Division 1  ,Belgrano,Newells Old Boys,1.91,3.3,4.5,1.0,0/0.5,0.8,1.88,2,1.93,D,12.0,12.0,0.5,-1.690000000000003,-0.5833333333333334,15.01,0.5,-1.690000000000003,0.188775429471914,-0.6666666666666666,12.489999999999997,0.1582169222626268,-16.700000000000003,-14.18,0.3469923517345408,0.5856774436857549,-0.1952460254860608,-0.1440123527219369,0.8570762783978518,0.7296897964076918,1.052322303883913,Home,Away,3.0,0.0
2710479,2025-09-22,20:05,Argentine Division 2  ,All Boys,Deportivo Madryn,3.3,2.8,2.45,1.0,0,0.8,1.98,2,1.83,D,15.0,15.0,0.3333333333333333,-5.990000000000001,-0.0666666666666666,3.3299999999999965,0.6666666666666666,6.0,0.2138050993040052,-0.3333333333333333,12.7,0.4804911034231324,-9.319999999999997,-6.699999999999999,0.6942962027271375,-0.1884092734293788,0.0787871282648033,0.1702565727366359,0.6188849511222299,0.3586658461660148,0.5400978228574265,Away,Away,0.0,0.0
2710493,2025-09-22,20:05,Argentine Division 2  ,Quilmes,Club Atletico Guemes,2.2,3.1,3.5,1.03,0/0.5,0.78,2.05,2,1.75,D,15.0,14.0,0.7333333333333333,-2.6700000000000035,-0.6428571428571429,2.120000000000001,0.9333333333333332,6.699999999999999,0.4804911034231324,-0.7142857142857143,5.029999999999999,0.3876400468214041,-4.7900000000000045,1.67,0.8681311502445366,0.2429666834095784,0.274599667248682,0.2343478296836159,0.2512283963001216,0.0086188537259624,0.0233712709485603,Home,Home,0.0,0.0
