Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
20-07-2025,NSW Premier League  ,A.P.I.A. Leichhardt Tigers,Sydney United,7.5699999999999985,5.088333333333331,29.420000000000005,2.0,2.0,1.55,4.1,4.33
20-07-2025,NSW Premier League  ,Central Coast Mariners (Youth),St George Saints,-1.3501515151515164,4.049090909090907,19.8,4.0,2.0,4.0,3.8,1.65
20-07-2025,NSW Premier League  ,Sydney Olympic,Mt Druitt Town Rangers FC,-9.1547435897436,-3.896410256410256,-14.77,1.0,2.0,1.44,5.25,4.33
20-07-2025,Chinese Football Association Yi League  ,Guangzhou dandelion FC,Quanzhou Yassin,-28.42107142857144,6.332857142857144,-14.9,3.0,0.0,1.4,4.5,6.0
20-07-2025,J3 League  ,Fukushima United FC,FC Ryukyu,-15.41454545454545,12.642727272727274,10.599999999999998,3.0,3.0,2.2,3.5,2.7
20-07-2025,J1 League  ,Kashima Antlers,Kashiwa Reysol,4.613846153846154,9.30153846153847,-8.559999999999995,3.0,2.0,2.75,3.25,2.55
20-07-2025,J1 League  ,Tokyo Verdy,Machida Zelvia,-1.7991025641025686,-18.06487179487179,-2.8700000000000045,0.0,1.0,4.2,3.1,1.95
20-07-2025,J1 League  ,Shimizu S-Pulse,Yokohama FC,-17.205454545454543,43.68348484848485,9.099999999999998,2.0,0.0,2.05,3.4,3.6
20-07-2025,J3 League  ,Tochigi SC,SC Sagamihara,10.947272727272722,8.25090909090909,-17.39,1.0,2.0,2.35,2.9,2.9
20-07-2025,J1 League  ,Gamba Osaka,Kawasaki Frontale,26.193939393939395,22.054696969696973,13.809999999999995,2.0,1.0,2.7,3.3,2.55
20-07-2025,J1 League  ,Yokohama Marinos,Nagoya Grampus,4.673846153846158,-13.76,29.840000000000007,3.0,0.0,2.8,3.4,2.45
20-07-2025,K League 2  ,Bucheon FC 1995,Chungnam Asan,-5.354545454545455,21.795454545454543,-4.700000000000003,5.0,3.0,2.2,3.3,3.1
20-07-2025,J1 League  ,Albirex Niigata,Hiroshima Sanfrecce,-12.045897435897434,-23.658974358974355,-5.900000000000006,0.0,2.0,4.33,3.7,1.75
20-07-2025,K League 2  ,Gyeongnam FC,Incheon United,-21.168181818181814,-21.139090909090907,27.8,0.0,2.0,5.75,4.33,1.48
20-07-2025,J1 League  ,Fagiano Okayama,Vissel Kobe,25.537564102564104,2.951153846153847,3.3399999999999963,1.0,2.0,4.5,3.5,1.75
20-07-2025,K League 2  ,Chungbuk Cheongju,Cheonan City,8.108484848484848,15.056666666666665,18.7,2.0,1.0,2.2,3.3,3.0
20-07-2025,K League 1  ,FC Seoul,Ulsan HD FC,13.704545454545451,0.0363636363636361,-15.900000000000002,1.0,0.0,2.3,3.3,3.1
20-07-2025,Chinese Football Association Yi League  ,Lanzhou Longyuan Athletics,Yan An Ronghai,21.38777777777778,24.766666666666666,-8.54,3.0,2.0,1.8,3.2,4.1
20-07-2025,Sweden Superettan  ,Varbergs BoIS FC,GIF Sundsvall,-6.107857142857146,-13.58607142857143,-30.9,0.0,2.0,1.62,3.75,4.75
20-07-2025,Chinese Football Association Yi League  ,Bei Li Gong,Hubei Istar,-8.940000000000001,-17.94,-5.220000000000001,2.0,0.0,2.25,3.0,3.0
20-07-2025,Chinese Football Association Yi League  ,Guizhou Zhucheng Jingji FC,Chengdu Rongcheng B,-22.047500000000003,-14.773333333333335,5.100000000000001,1.0,1.0,1.53,3.9,5.0
20-07-2025,Chinese Football Association Yi League  ,Jiangxi Liansheng FC,Haimen Codion,-3.3374999999999986,-1.8475,-35.4,0.0,2.0,2.8,2.88,2.5
20-07-2025,Chinese Football Association Jia League  ,ShenZhen Juniors,Shanghai Jiading Huilong,2.5132142857142803,22.5875,25.07,1.0,2.0,2.63,3.0,2.6
20-07-2025,Chinese Football Association Jia League  ,Nanjing City,Guangxi Pingguo Football Club,-3.2188888888888982,-19.87666666666667,5.77,2.0,1.0,1.5,3.75,5.5
20-07-2025,Chinese Football Association Jia League  ,Dingnan Ganlian,ShanXi Union,-13.379999999999995,40.00555555555556,3.6000000000000014,2.0,0.0,2.55,3.2,2.4
20-07-2025,Latvian Higher League  ,FK Auda Riga,BFC Daugavpils,2.5816666666666634,5.055,-3.5,1.0,3.0,1.4,4.75,5.75
20-07-2025,Swedish Allsvenskan  ,IK Sirius FK,IFK Goteborg,-5.950555555555555,-27.70666666666666,20.1,0.0,1.0,2.38,3.7,2.6
20-07-2025,Swedish Allsvenskan  ,Mjallby AIF,AIK Solna,-8.162222222222224,6.405000000000005,-31.340000000000003,2.0,0.0,2.05,3.5,3.4
20-07-2025,Sweden Superettan  ,Kalmar,IK Brage,18.9,-23.1075,-9.3,2.0,2.0,1.38,4.5,7.0
20-07-2025,Finland Veikkausliga  ,SJK Seinajoen,Gnistan Helsinki,13.457777777777777,30.12666666666668,25.9,3.0,1.0,1.67,3.7,4.2
20-07-2025,Latvian Higher League  ,Jelgava,Super Nova,35.48287878787879,2.547121212121219,-18.1,1.0,0.0,1.6,3.75,4.75
20-07-2025,Brazil Serie A  ,Internacional RS,Ceara,-22.3375,12.965714285714286,-14.3,1.0,0.0,1.62,3.8,5.5
20-07-2025,Swedish Allsvenskan  ,Halmstads,Hacken,26.016944444444444,5.198333333333327,-21.0,0.0,0.0,3.3,3.5,2.05
20-07-2025,Swedish Allsvenskan  ,Hammarby,Brommapojkarna,-42.98222222222222,-14.332222222222216,-5.09,3.0,2.0,1.55,4.5,4.75
20-07-2025,Lithuania - 1.Division  ,FK Panevezys,Siauliai,-12.353333333333332,-7.794999999999998,7.079999999999998,2.0,0.0,1.9,3.4,3.6
20-07-2025,Finland Veikkausliga  ,HJK Helsinki,AC Oulu,-0.4944444444444364,22.90555555555556,45.1,3.0,1.0,1.42,3.9,7.0
20-07-2025,Finland Veikkausliga  ,Jaro,Ilves Tampere,26.397222222222226,-13.774126984126983,9.000000000000004,0.0,1.0,5.25,3.9,1.5
20-07-2025,Peru Primera Division  ,Sporting Cristal,Alianza Universidad,18.18,6.199999999999999,10.0,3.0,0.0,1.27,5.25,9.5
20-07-2025,Chile Primera Division  ,Audax Italiano,Univ Catolica,-13.305555555555555,50.09888888888889,-29.7,1.0,1.0,2.7,3.25,2.6
20-07-2025,Lithuania - 1.Division  ,Suduva,FK Riteriai,32.77909090909091,33.151818181818186,15.32,0.0,0.0,1.29,5.0,7.5
20-07-2025,Chile Primera B  ,CD Copiapo S.A.,Curico Unido,33.527857142857144,17.957857142857144,20.9,1.0,1.0,2.15,3.25,3.1
20-07-2025,Argentine Division 2  ,Chacarita juniors,Talleres Rem de Escalada,-22.38000000000001,7.699999999999999,23.109999999999992,2.0,1.0,1.5,3.5,7.0
20-07-2025,Argentine Division 1  ,Barracas Central,Independiente Rivadavia,-6.122222222222224,-3.7722222222222257,39.16,0.0,3.0,2.6,2.8,3.2
20-07-2025,Primera Division de Ecuador  ,Tecnico Universitario,Macara,-26.963636363636365,-39.99545454545454,-20.3,1.0,0.0,2.75,2.8,2.75
20-07-2025,Argentine Division 2  ,Gimnasia Mendoza,Temperley,-22.388333333333332,-9.84833333333333,-5.200000000000003,0.0,1.0,1.83,3.0,4.5
20-07-2025,Peru Primera Division  ,Ayacucho Futbol Club,Atletico Grau,-20.97,-23.93,20.0,1.0,2.0,2.5,3.1,2.75
20-07-2025,Argentine Division 2  ,Club Atletico Guemes,Gimnasia yTiro,-7.405000000000001,-17.35333333333334,4.799999999999997,1.0,1.0,2.05,3.0,3.9
20-07-2025,Argentine Division 2  ,Almirante Brown,Atletico Mitre de Santiago del Estero,1.394545454545458,-13.368939393939396,17.399999999999995,2.0,0.0,2.6,2.9,2.7
20-07-2025,Argentine Division 2  ,Patronato Parana,Deportivo Maipu,-14.913333333333338,-12.34833333333334,9.779999999999994,1.0,0.0,2.1,3.0,3.3
20-07-2025,Argentine Division 2  ,Defensores de Belgrano,Estudiantes Rio Cuarto,-30.58712121212121,-38.01742424242425,8.399999999999995,0.0,0.0,2.2,3.0,3.1
20-07-2025,Brazil Serie A  ,Cruzeiro,Juventude,63.89333333333334,70.5275,52.39999999999999,4.0,0.0,1.3,4.75,12.0
20-07-2025,Argentine Division 2  ,Gimnasia Jujuy,Defensores Unidos,-30.50909090909091,3.3400000000000034,11.139999999999995,1.0,1.0,1.29,4.1,13.0
20-07-2025,Brazil Serie A  ,Vitoria BA,Bragantino,-11.1875,-18.949285714285715,10.7,1.0,0.0,2.7,3.0,2.8
20-07-2025,Argentine Division 2  ,Racing de Cordoba,Colegiales,-2.4000000000000057,-7.368333333333343,23.17,2.0,1.0,1.95,3.1,3.9
20-07-2025,Chile Primera Division  ,Nublense,Universidad de Chile,-13.386666666666663,10.95694444444444,-29.8,2.0,2.0,3.8,3.3,2.0
20-07-2025,Chile Primera B  ,CD Magallanes,Universidad de Concepcion,-46.97833333333333,-40.649166666666666,-38.900000000000006,1.0,2.0,2.05,3.5,3.3
20-07-2025,Brazil Serie B  ,Amazonas FC,Botafogo SP,-22.729999999999997,8.799999999999999,11.57,3.0,0.0,2.3,2.88,3.5
20-07-2025,Primera Division de Paraguay  ,Cerro Porteno,Sportivo Luqueno,13.771758241758242,-11.27538461538461,10.180000000000003,0.0,0.0,1.44,4.75,6.0
20-07-2025,Argentine Division 1  ,Club Atletico Tigre,Argentinos Juniors,-3.285555555555556,11.489722222222223,-3.0600000000000023,2.0,1.0,3.6,3.0,2.2
20-07-2025,Argentine Division 1  ,Newells Old Boys,Banfield,0.1300000000000007,3.452222222222224,-5.330000000000002,1.0,2.0,2.1,2.9,3.9
20-07-2025,Primera Division de Colombiano-Apertura  ,Envigado FC,Deportivo Cali,-5.930769230769229,-5.486363636363637,-12.53,0.0,0.0,2.75,3.0,2.75
20-07-2025,Primera Division de Ecuador  ,Club Sport Emelec,Mushuc Runa,-2.641818181818185,8.353636363636362,-41.0,1.0,0.0,1.65,3.6,5.25
