Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Result,Games_Home,Games_Away,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,M_H,MT_H,M_HT_H,MT_HT_H,M_A,MT_A,M_HT_A,MT_HT_A
2701937,2025-11-30,00:00,J1 League,Albirex Niigata,Kashiwa Reysol,5.25,4.5,1.53,5.75,3.8,1.53,0.83,-1,0.98,1.95,2.5/3,1.85,A,18.0,18.0,-0.2222222222222222,-12.220000000000002,-0.0555555555555555,10.57,0.0555555555555555,-7.770000000000003,0.2903070395897999,0.0,20.57,0.2309836333518552,-22.790000000000003,-28.340000000000003,0.5212906729416551,-1.8415444314373262,-0.5620420663060376,-1.1110991389261056,-0.7663220824138939,1.0080521706186436,-1.1638299971958028,0.11821172642453343,-0.6499581425618614
2904268,2025-11-30,00:00,K League 2,Bucheon FC 1995,Seongnam FC,2.4,3.1,2.63,2.45,3.1,2.63,0.83,0,0.98,1.78,2/2.5,2.03,D,19.0,21.0,0.4736842105263157,5.250000000000001,-0.3333333333333333,19.54,0.4736842105263157,19.489999999999995,0.2732950548744854,-0.2857142857142857,28.1,0.138136757456282,-14.29,-8.610000000000007,0.4114318123307674,1.3006303681923714,0.35218296455089254,0.32611495889776543,-0.11267768969774689,1.0540735513556807,1.398038124062211,0.6253363177152469,-1.3768691610249673
2892322,2025-11-30,00:00,K League 1,Ulsan HD FC,Jeju SK FC,1.8,3.5,4.1,1.7,3.5,4.5,0.93,0.5/1,0.88,1.98,2.5/3,1.83,A,18.0,19.0,0.8333333333333334,-18.330000000000005,-0.6842105263157895,27.9,0.8888888888888888,-1.1000000000000014,0.2030499192693116,-0.7894736842105263,-3.200000000000003,0.2732950548744854,-46.230000000000004,2.1000000000000014,0.476344974143797,-1.7770169669683145,-0.8954058506105763,-2.2781005601721627,-0.5310268043568562,-0.6865586085103632,-0.676542361700741,0.9374372243310535,-0.828327891348784
2892321,2025-11-30,00:00,K League 1,Suwon FC,Gwangju Football Club,2.05,3.3,3.2,2.1,3.3,3.2,0.85,0/0.5,0.95,1.98,2.5,1.83,H,18.0,18.0,-0.0555555555555555,14.429999999999998,-0.2222222222222222,2.799999999999999,-0.0555555555555555,17.24,0.3861866858065617,-0.2222222222222222,7.769999999999995,0.2030499192693116,11.629999999999999,9.470000000000002,0.5892366050758733,1.1152826405087475,-0.8442217497717861,1.6277478118246702,-1.4793926429324569,0.0689748779162319,-1.2814132475141327,-0.39472878945812667,-0.7332316642894302
2892320,2025-11-30,00:00,K League 1,Daegu FC,FC Anyang,2.2,3.4,3.0,2.55,3.3,2.55,0.9,0,0.9,1.9,2.5,1.9,H,17.0,18.0,-0.4117647058823529,4.700000000000003,-0.7222222222222222,22.78,-0.6470588235294118,18.799999999999997,0.3096289731154949,-0.9444444444444444,4.399999999999995,0.3371606942825162,-18.08,14.400000000000002,0.6467896673980111,0.6151105279375263,1.256034862607933,0.27637145533568847,-1.0491955631825358,-0.5380349316914597,0.3040383571509138,0.6105904698407059,-0.5133221443558921
2701945,2025-11-30,00:00,J1 League,Yokohama FC,Kyoto Sanga,3.3,3.2,2.25,3.3,3.1,2.15,0.93,0/-0.5,0.88,1.95,2/2.5,1.85,A,18.0,18.0,-0.0555555555555555,2.209999999999998,-0.3333333333333333,3.9099999999999984,0.0555555555555555,-4.884981308350689e-15,0.117211879101091,-0.6111111111111112,28.340000000000003,0.4374906934425036,-1.7000000000000002,-28.340000000000007,0.5547025725435946,-0.921226360546194,0.6395033253412683,-0.4038101404467765,-0.016194787166381057,1.8467671834385135,-0.5087659669237842,-0.21521450898451303,0.5713485342702137
2701944,2025-11-30,00:00,J1 League,Vissel Kobe,FC Tokyo,1.67,3.8,5.0,1.57,3.7,5.5,1.03,1,0.78,1.9,2.5,1.9,A,18.0,18.0,0.8333333333333334,-8.870000000000001,-0.4444444444444444,19.99,0.9444444444444444,11.679999999999998,0.2030499192693116,-0.7222222222222222,7.769999999999995,0.1627855436366285,-28.86,3.910000000000003,0.3658354629059401,0.12536618334856425,0.48639023792905783,-0.8460550816801042,0.5939031827647736,-0.11244456587588535,1.7016562871738428,1.0100157640652623,1.326725800894093
2701946,2025-11-30,00:00,J1 League,Yokohama Marinos,Cerezo Osaka,2.25,3.8,2.75,2.35,3.7,2.63,0.78,0,1.03,2.0,3/3.5,1.8,A,18.0,18.0,0.1111111111111111,15.01,-0.3333333333333333,7.239999999999999,0.0555555555555555,-5.020000000000004,0.2903070395897999,-0.3333333333333333,4.399999999999995,0.5897007098262422,7.7700000000000005,-9.419999999999998,0.8800077494160421,-1.6201927081721472,1.0470072660058733,0.6260753391376859,0.32204102986770256,-0.4025139873056821,0.6160417591954849,-0.1965426398016065,-0.9940629063274581
2701942,2025-11-30,00:00,J1 League,Shonan Bellmare,Shimizu S-Pulse,2.63,3.5,2.55,2.75,3.25,2.45,1.0,0,0.8,1.93,2.5,1.88,A,18.0,18.0,-0.2777777777777778,9.409999999999997,-0.4444444444444444,5.559999999999999,-0.4444444444444444,2.2299999999999995,0.3096289731154949,-0.6666666666666666,4.399999999999995,0.184809825547528,3.849999999999998,-2.1699999999999955,0.4944387986630229,-1.0504719976204937,0.03121738511459483,0.17928678549442642,0.7186239033664663,0.08646018024740361,0.6675136288177003,0.17067078746222336,1.616519499101136
2701941,2025-11-30,00:00,J1 League,Fagiano Okayama,Urawa Red Diamonds,2.95,3.2,2.32,3.0,3.1,2.35,0.78,0/-0.5,1.03,1.93,2/2.5,1.88,H,18.0,18.0,-0.2777777777777778,15.54,-0.2222222222222222,10.57,-0.4444444444444444,17.24,0.184809825547528,-0.2222222222222222,-3.860000000000002,0.261648011960881,4.969999999999999,21.1,0.446457837508409,0.5636128837729131,-1.2512617228737921,0.9812343758473271,-1.192156900194304,-0.6494873804087667,-1.2247303858733354,0.642802336801433,-1.8158518944165882
