Date,League,Home,Away,Diff_HT_P,Diff_Power,OU_Total,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A
2025-08-05,Peru Primera Division  ,Alianza Universidad,Universitario De Deportes,11.97,-24.01,-40,0,2,5,3.6,1.65
2025-08-05,Peru Primera Division  ,FBC Melgar,Juan Pablo II College,24.19,-2.81,-16,1,1,1.22,5.5,13
2025-08-05,Colombia Copa Cup  ,Cucuta,Atletico Nacional Medellin,-13.61236111,-4.53625,-7.98,0,3,4.2,3.3,1.85
2025-08-05,Primera Division de Paraguay  ,Atletico Tembetary,General Caballero LJM,2.166923077,-18.07736264,15.6,0,1,2.8,3,2.7
2025-08-05,Argentine Division 2  ,Quilmes,Atletico Atlanta,7.886818182,-11.60833333,33.08,2,1,2.5,2.9,3.1
2025-08-05,Peru Primera Division  ,Alianza Lima,Sporting Cristal,12.06,0.07,-36,0,0,1.85,3.4,4.2
