Id,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Result,Aggression_Home_HT,HandScore_Home_HT,Aggression_Away_HT,HandScore_Away_HT,Aggression_Home,HandScore_Home,OverScore_Home,Aggression_Away,HandScore_Away,OverScore_Away,Diff_HT_P,Diff_Power,OU_Total,Odd_H_Asi,Asian_Line,Odd_A_Asi,Odd_Over25,OverLine,Odd_Under25,Games_Home,Games_Away,M_HT_H,M_H,M_HT_A,M_A,Diff_MHT_Abs,Diff_MFT_Abs,M_Adv_HT,M_Adv_FT,MT_H,MT_A,Goals_H_FT,Goals_A_FT,Goals_H_HT,Goals_A_HT,Corners_H,Corners_A,Yellow_H,Yellow_A,Red_H,Red_A,Odd_H_OP,Odd_D_OP,Odd_A_OP,Odd_Over,OverQnt,Odd_Under,Radar_H,Radar_A,MT_HT_H,MT_HT_A
2871826.0,2025-10-29,12:30,Greece Cup,Levadiakos,Asteras Tripolis,1.67,3.6,5.25,H,0.2,20.0,-0.6,-20.0,0.4,32.0,0.230719932,-0.4,-20.0,0.117618231,40.0,52.0,0.348338163,0.93,0.5,0.88,1.95,2.5,1.85,5.0,5.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,1.91,3.4,4.0,,,,,,0.0,0.0
2711802.0,2025-10-29,14:00,Norway Adeccoligaen,Mjondalen IF,Stabaek,4.75,4.2,1.62,A,-0.692307692,-14.59,0.076923077,5.39,-0.846153846,0.81,0.291434324,-0.230769231,13.8,0.177094466,-19.98,-12.99,0.46852879,0.83,-1,0.98,1.8,3,2.0,13.0,13.0,-1.705120238,-1.114058202,-0.735711577,-0.047072482,,,,,-0.579990286,1.019458049,3.0,2.0,1.0,2.0,5.0,6.0,3.0,1.0,0.0,0.0,4.75,4.33,1.6,,,,,,-1.080054915,0.21413457
2858795.0,2025-10-29,10:00,Coppa Italia Serie C,Sambenedettese,Ascoli,3.9,3.4,1.75,A,0.2,6.0,0.6,6.0,0.6,0.0,0.117618231,0.6,40.0,0.150035709,0.0,-40.0,0.26765394,0.9,-0.5,0.9,1.88,2/2.5,1.93,5.0,5.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,1.0,2.0,0.0,4.0,9.0,1.0,6.0,0.0,1.0,4.33,3.5,1.67,,,,,,0.0,0.0
2858789.0,2025-10-29,10:00,Coppa Italia Serie C,Atalanta U23,ASD Alcione,2.2,2.88,3.25,A,0.833333333,15.01,-0.5,36.69,1.0,10.0,0.187612807,-0.666666667,31.67,0.150035709,-21.68,-21.67,0.337648516,1.0,0/0.5,0.8,2.0,2/2.5,1.8,6.0,6.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,2.0,1.0,0.0,1.0,6.0,7.0,4.0,1.0,1.0,0.0,2.25,2.8,3.2,,,,,,0.0,0.0
2893435.0,2025-10-29,11:30,Czech Republic Cup,Tescoma Zlin,Slavia Praha,7.0,4.2,1.4,D,0.428571429,2.9,0.857142857,-7.11,0.428571429,-7.11,0.158216922,0.714285714,2.9,0.025678956,10.01,-10.01,0.183895878,0.8,-0.666666667,1.0,1.85,2.5/3,1.95,7.0,7.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,6.0,4.2,1.44,,,,,,0.0,0.0
2865522.0,2025-10-29,13:00,Germany Cup,FV Illertissen,Magdeburg,6.25,5.0,1.42,H,0.8,6.0,-0.6,26.0,1.0,20.0,0.300636052,-1.0,0.0,0.045586063,-20.0,20.0,0.346222115,0.95,-0.666666667,0.85,1.95,3/3.5,1.85,5.0,5.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,3.0,0.0,2.0,2.0,6.0,1.0,2.0,0.0,0.0,6.5,5.0,1.4,,,,,,0.0,0.0
2858786.0,2025-10-29,10:00,Coppa Italia Serie C,Renate AC,JuventusU23,2.7,2.88,2.6,A,-0.166666667,19.99,-0.2,-2.0,0.0,-1.69,0.150035709,0.0,20.0,0.117618231,21.99,-21.69,0.26765394,0.8,0,1.0,1.9,2/2.5,1.9,6.0,5.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,1.0,1.0,8.0,4.0,3.0,1.0,0.0,0.0,2.5,2.88,2.75,,,,,,0.0,0.0
2892784.0,2025-10-29,10:00,India Super Cup,FC Goa,Inter Kashi,1.2,6.0,9.5,H,0.846153846,6.2,0.454545455,-12.7,0.846153846,29.2,0.319507336,0.363636364,1.82,0.097458806,18.9,27.38,0.416966141,0.93,1.5,0.88,1.88,3,1.93,13.0,11.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.3,4.75,7.0,,,,,,0.0,0.0
2881010.0,2025-10-29,15:30,Belgian Cup,Royal Antwerp,KAS Eupen,1.3,4.75,7.5,D,0.0,3.33,-0.166666667,15.01,0.333333333,15.01,0.117618231,-0.333333333,19.99,0.187612807,-11.68,-4.98,0.305231038,0.93,1.5,0.88,1.95,3,1.85,6.0,6.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,3.0,1.0,3.0,0.0,12.0,4.0,2.0,1.0,0.0,0.0,1.3,4.75,7.5,,,,,,0.0,0.0
2815683.0,2025-10-29,21:20,Categoria Primera A,Millonarios,Deportiva Once Caldas,1.75,3.5,4.75,D,0.909090909,-5.47,-0.619047619,8.6,0.909090909,4.98,0.273295055,-0.6,5.0,0.273295055,-14.07,-0.02,0.54659011,0.78,0.5,1.03,1.93,2/2.5,1.88,22.0,20.0,-0.847224995,0.03918462,0.207332791,-0.337852932,,,,,1.895608296,1.056003559,0.0,0.0,0.0,0.0,10.0,4.0,2.0,4.0,0.0,0.0,1.75,3.4,4.5,,,,,,-1.292575391,1.349551453
